"","Cgigas_KEGGID","Day","modColor","KEGGID_pathway","pathway.name","Num.genes.all","Num.genes.exp","Gene.IDs","Rich_factor","pvalue","log10_pvalue","qvalue","Cvirginica_TranscriptID","Cvirginica_GeneID","Cvirginica_Protein_name","Annotation_GO_ID","Cvirginica_length","Cvirginica_KEGGID","Airradians_TranscriptID"
"80","crg:105330130","Day14","red","crg03010","Ribosome - Magallana gigas (Pacific oyster)",106,56,"105330130",0.528301886792453,5.07311720112981e-66,65.2947251043264,2.38436508453101e-64,"XM_022476789.1","LOC111130094"," 60S ribosomal protein L4-like","GO:0003735;GO:0005840;GO:0006412;GO:0042254",381,"cvn:111130094","rna-XM_069282010.1"
"81","crg:105348141","Day14","red","crg03010","Ribosome - Magallana gigas (Pacific oyster)",106,56,"105348141",0.528301886792453,5.07311720112981e-66,65.2947251043264,2.38436508453101e-64,"XM_022435531.1","LOC111102683"," 60S ribosomal protein L44-like","GO:0003735;GO:0005840;GO:0006412;GO:0042254",106,"cvn:111102683",NA
"82","crg:105348141","Day14","red","crg03010","Ribosome - Magallana gigas (Pacific oyster)",106,56,"105348141",0.528301886792453,5.07311720112981e-66,65.2947251043264,2.38436508453101e-64,"XM_022439983.1","LOC111105616"," 60S ribosomal protein L44-like","GO:0003735;GO:0005840;GO:0006412;GO:0042254",106,"cvn:111105616","rna-XM_069274837.1"
"83","crg:105348141","Day14","red","crg03010","Ribosome - Magallana gigas (Pacific oyster)",106,56,"105348141",0.528301886792453,5.07311720112981e-66,65.2947251043264,2.38436508453101e-64,"XM_022439982.1","LOC111105616"," 60S ribosomal protein L44-like","GO:0003735;GO:0005840;GO:0006412;GO:0042254",106,"cvn:111105616",NA
"84","crg:105344646","Day14","red","crg03010","Ribosome - Magallana gigas (Pacific oyster)",106,56,"105344646",0.528301886792453,5.07311720112981e-66,65.2947251043264,2.38436508453101e-64,"XM_022483582.1","LOC111134500"," 60S ribosomal protein L7-like","",245,"cvn:111134500","rna-XM_069250964.1"
"85","crg:105338870","Day14","red","crg03010","Ribosome - Magallana gigas (Pacific oyster)",106,56,"105338870",0.528301886792453,5.07311720112981e-66,65.2947251043264,2.38436508453101e-64,"XM_022469114.1","LOC111125367"," 60S ribosomal protein L7a-like","GO:0032991;GO:0042254",268,"cvn:111125367","rna-XM_069265399.1"
"86","crg:105338870","Day14","red","crg03010","Ribosome - Magallana gigas (Pacific oyster)",106,56,"105338870",0.528301886792453,5.07311720112981e-66,65.2947251043264,2.38436508453101e-64,"XM_022469114.1","LOC111125367"," 60S ribosomal protein L7a-like","GO:0032991;GO:0042254",268,"cvn:111125367","rna-XM_069265398.1"
"87","crg:105342397","Day14","red","crg03010","Ribosome - Magallana gigas (Pacific oyster)",106,56,"105342397",0.528301886792453,5.07311720112981e-66,65.2947251043264,2.38436508453101e-64,"XM_022478637.1","LOC111131216"," ubiquitin-40S ribosomal protein S27a","GO:0003735;GO:0005840;GO:0006412;GO:0042254",156,"cvn:111131216","rna-XM_069260816.1"
"88","crg:105342397","Day14","red","crg03010","Ribosome - Magallana gigas (Pacific oyster)",106,56,"105342397",0.528301886792453,5.07311720112981e-66,65.2947251043264,2.38436508453101e-64,"XM_022478636.1","LOC111131216"," ubiquitin-40S ribosomal protein S27a","GO:0003735;GO:0005840;GO:0006412;GO:0042254",156,"cvn:111131216",NA
"89","crg:105335841","Day14","red","crg03010","Ribosome - Magallana gigas (Pacific oyster)",106,56,"105335841",0.528301886792453,5.07311720112981e-66,65.2947251043264,2.38436508453101e-64,"XM_022464403.1","LOC111122600"," ubiquitin-60S ribosomal protein L40","GO:0003735;GO:0005840;GO:0006412;GO:0042254",143,"cvn:111122600","rna-XM_069259499.1"
"90","crg:105347132","Day14","red","crg03010","Ribosome - Magallana gigas (Pacific oyster)",106,56,"105347132",0.528301886792453,5.07311720112981e-66,65.2947251043264,2.38436508453101e-64,"XM_022473887.1","LOC111128317"," ubiquitin-like protein FUBI","GO:0003735;GO:0005840;GO:0006412;GO:0042254",131,"cvn:111128317",NA
"91","crg:105347132","Day14","red","crg03010","Ribosome - Magallana gigas (Pacific oyster)",106,56,"105347132",0.528301886792453,5.07311720112981e-66,65.2947251043264,2.38436508453101e-64,"XM_022479294.1","LOC111131662"," ubiquitin-like protein FUBI","GO:0003735;GO:0005840;GO:0006412;GO:0042254",153,"cvn:111131662",NA
"92","crg:105347132","Day14","red","crg03010","Ribosome - Magallana gigas (Pacific oyster)",106,56,"105347132",0.528301886792453,5.07311720112981e-66,65.2947251043264,2.38436508453101e-64,"XM_022479295.1","LOC111131662"," ubiquitin-like protein FUBI","GO:0003735;GO:0005840;GO:0006412;GO:0042254",153,"cvn:111131662","rna-XM_069262158.1"
"93","crg:105347132","Day14","red","crg03010","Ribosome - Magallana gigas (Pacific oyster)",106,56,"105347132",0.528301886792453,5.07311720112981e-66,65.2947251043264,2.38436508453101e-64,"XM_022473888.1","LOC111128317"," ubiquitin-like protein FUBI","GO:0003735;GO:0005840;GO:0006412;GO:0042254",131,"cvn:111128317",NA
"94","crg:105321548","Day14","red","crg03010","Ribosome - Magallana gigas (Pacific oyster)",106,56,"105321548",0.528301886792453,5.07311720112981e-66,65.2947251043264,2.38436508453101e-64,"XM_022467108.1","LOC111124252"," uncharacterized","GO:0003735;GO:0005840;GO:0006412;GO:0042254",816,"cvn:111124252","rna-XM_069274515.1"
"95","crg:105321548","Day14","red","crg03010","Ribosome - Magallana gigas (Pacific oyster)",106,56,"105321548",0.528301886792453,5.07311720112981e-66,65.2947251043264,2.38436508453101e-64,"XM_022467115.1","LOC111124261"," uncharacterized","GO:0003735;GO:0005840;GO:0006412;GO:0042254",816,"cvn:111124261",NA
