"","Protein_name","Airradians.TranscriptID","baseMeanNAIVE_control","baseMeanHABITUATED_control","baseMeanNAIVE_response","baseMeanHABITUATED_response","ControlRatio","ResponseRatio","Frontloaded_criteria","Cvirginica_TranscriptID","Cvirginica_GeneID","Cgigas_KEGGID","Annotation_GO_ID","Cvirginica_length"
"108"," dual specificity protein phosphatase 10-like","rna-XM_069261723.1",11.8126443576641,11.9117429602647,11.8459241505464,11.8883662378009,1.00838919716874,0.995233631903342,"costly activation","XM_022476783.1","LOC111130086","crg:105329513","GO:0006464;GO:0006520;GO:0016791",401
"109"," E3 ubiquitin-protein ligase MIB1-like","rna-XM_069271326.1",11.8159015960263,11.8688231817105,11.8368802862702,11.8650275600293,1.00447884448378,0.997908453314725,"costly activation","XM_022457643.1","LOC111118271","crg:105341084","GO:0006464;GO:0043167",1007
"110"," E3 ubiquitin-protein ligase MIB2-like","rna-XM_069250011.1",11.275125166256,11.4059486543396,11.4349431885096,11.373307991336,1.01160284131259,0.983201988716891,"costly activation","XM_022481463.1","LOC111133257","crg:105329662","GO:0006464;GO:0043167",860
"111"," EKC/KEOPS complex subunit Tprkb-like","rna-XM_069285518.1",11.5143649714417,11.61287008112,11.5784018758331,11.5826847591229,1.0085549754522,0.991884356480303,"costly activation","XM_022443482.1","LOC111108009","crg:105339328","",177
"112"," electron transfer flavoprotein beta subunit lysine methyltransferase-like","rna-XM_069279370.1",11.2745859886131,11.4047371124873,11.3116649919193,11.3731124893824,1.01154376080911,0.993958208139196,"costly activation","XM_022484951.1","LOC111135157","crg:105318742","",248
"113"," ELL-associated factor 1-like","rna-XM_069255727.1",11.3778336610124,11.4382791962416,11.3648765168862,11.3560578091178,1.00531256977646,0.993943643440126,"costly activation","XM_022448022.1","LOC111111195","crg:105320669","GO:0005654;GO:0009058;GO:0032991;GO:0034641",246
"114"," elongation factor 1-alpha","rna-XM_069250391.1",16.553851595473,16.7382635723575,16.5591750704217,16.6587897212685,1.01114012505313,0.994932010122943,"costly activation","XM_022472315.1","LOC111127225","crg:105338957","GO:0003924;GO:0005840;GO:0008135;GO:0043167",462
"115"," estrogen sulfotransferase-like","rna-XM_069247369.1",11.0699442854019,11.2641726027802,11.316416381395,11.4741508448943,1.01754555509682,0.996455192979603,"costly activation","XM_022476935.1","LOC111130175","crg:105342592","GO:0003674",326
"116"," ETS domain-containing protein Elk-3-like","rna-XM_069285791.1",12.058039417549,12.1549903424085,12.081019219834,12.1512532110308,1.0080403556086,0.997790987251953,"costly activation","XM_022444047.1","LOC111108274","crg:105323817","GO:0003677;GO:0003700;GO:0005622;GO:0009058;GO:0032991;GO:0034641",380
"117"," ETV5-related protein Ets96B-like","rna-XM_069259146.1",11.3282410417028,11.6044134148401,11.4587345444318,11.6218911488203,1.02437910458655,0.990100851075575,"costly activation","XM_022464381.1","LOC111122589","crg:105320558","GO:0003677;GO:0003700;GO:0005622;GO:0009058;GO:0032991;GO:0034641",449
"118"," eukaryotic translation initiation factor 1-like","rna-XM_069251443.1",12.9545042077555,13.0967467714542,13.0729474567272,13.1739457480531,1.01098016268454,0.99678093073456,"costly activation","XM_022469767.1","LOC111125711","crg:105325620","GO:0005840;GO:0008135",114
"119"," excitatory amino acid transporter-like","rna-XM_069247386.1",11.4281605191696,11.6730475664444,11.5706740061188,11.604627998107,1.02142838708504,0.981894080525882,"costly activation","XM_022481287.1","LOC111133164","crg:105335989","GO:0005575;GO:0022857",511
"120"," exocyst complex component 7-like","rna-XM_069267582.1",11.6184842112004,11.6935249379254,11.6600761822248,11.668405613207,1.006458736386,0.994292481734994,"costly activation","XM_022457285.1","LOC111118022","crg:105340744","GO:0005737;GO:0016192;GO:0032991",707
"121"," exosome complex component RRP46-like","rna-XM_069268628.1",11.5130657635181,11.6009004681184,11.5325412128613,11.543277507098,1.00762913253554,0.993352538333402,"costly activation","XM_022462661.1","LOC111121392","crg:105339181","",215
"122"," extracellular signal-regulated kinase 2-like","rna-XM_069271070.1",11.8048341465617,11.9239285945832,11.9697538420958,12.067432065245,1.01008861679401,0.99809106212474,"costly activation","XM_022459472.1","LOC111119375","crg:105335560","GO:0006464;GO:0006520;GO:0007165;GO:0016301;GO:0043167",646
"123"," failed axon connections homolog","rna-XM_069265887.1",11.668608185873,11.7092149099235,11.7140453270502,11.6287131754786,1.00347999722021,0.989272732192213,"costly activation","XM_022470361.1","LOC111126008","crg:105321903","",286
"124"," fibroblast growth factor receptor 1-A-like","rna-XM_069274558.1",11.6726415478352,11.8098479384907,11.652262364059,11.5876483242925,1.0117545278927,0.982901266978701,"costly activation","XM_022449206.1","LOC111111978","crg:105325059","",455
"125"," fibroblast growth factor receptor 2-like","rna-XM_069284195.1",12.0038870558929,12.0715997108909,12.0871299447053,12.1047477195974,1.00564089404397,0.99584013608706,"costly activation","XM_022433058.1","LOC111100896","crg:105325059","GO:0005575;GO:0006464;GO:0007165;GO:0008283;GO:0016301;GO:0043167",852
"126"," follistatin-like","rna-XM_069281757.1",11.5754547267335,11.8035418536309,11.7555009865061,11.7452985493982,1.0197043772605,0.97982526708563,"costly activation","XM_022479356.1","LOC111131707","crg:105340356","GO:0003674",384
"127"," frizzled-4-like","rna-XM_069270716.1",11.7556409878813,11.9092393330538,11.7784551914285,11.8985162205222,1.01306592684575,0.997164397609465,"costly activation","XM_022436968.1","LOC111103593","crg:105334062","GO:0003674;GO:0005575;GO:0007165;GO:0007267",547
"128"," fructose-bisphosphate aldolase-like","rna-XM_069278503.1",12.7491876669819,12.9342077240738,12.9012152777128,13.0680231356282,1.01451230164029,0.998439961735955,"costly activation","XM_022484842.1","LOC111135106","crg:105335896","GO:0005975;GO:0006091;GO:0009056;GO:0009058;GO:0016829;GO:0044281",363
"129"," G2/M phase-specific E3 ubiquitin-protein ligase-like","rna-XM_069263588.1",11.234008877881,11.3392077918022,11.2895498011628,11.2638159094241,1.00936432533254,0.98846425555815,"costly activation","XM_022462403.1","LOC111121232","crg:105340728","GO:0003674;GO:0006464",444
"130"," galactoside 2-alpha-L-fucosyltransferase 1-like","rna-XM_069246269.1",11.4523527892986,11.5299637543526,11.5526173497921,11.5845307433615,1.00677685768872,0.996012602716337,"costly activation","XM_022453261.1","LOC111114790","crg:105332175","GO:0005575;GO:0005975;GO:0006629;GO:0009058;GO:0016757",357
"131"," galectin-4-like","rna-XM_069260728.1",12.0441141774188,12.2831225702713,12.101501637568,12.2362885445161,1.0198444144029,0.991463028342689,"costly activation","XM_022477874.1","LOC111130682","crg:105322757","GO:0003674",335
"132"," gelsolin-like protein 2","rna-XR_011210337.1",11.0699442854019,12.5389621385193,11.6380914798844,11.9015021721702,1.13270327431139,0.90282558441466,"costly activation","XM_022443746.1","LOC111108138","crg:105328030","GO:0008092",362
"133"," glutamate dehydrogenase, mitochondrial-like","rna-XM_069268252.1",12.946280214821,13.0099363352301,13.1426289570658,13.0504095451777,1.00491694288651,0.988124631414091,"costly activation","XM_022458956.1","LOC111119107","crg:105348957","GO:0006520;GO:0016491",542
"134"," glutamine synthetase-like","rna-XM_069263433.1",13.2231719337378,13.374954630085,13.1774417218408,13.2269467668468,1.01147853912116,0.99236589171371,"costly activation","XM_022471177.1","LOC111126492","crg:105322265","GO:0006520;GO:0009058;GO:0016874;GO:0071554",361
"135"," glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic-like","rna-XM_069266160.1",11.708626189304,11.7105276909487,11.7532251722635,11.7183958422733,1.00016240177233,0.996874720879522,"costly activation","XM_022435663.1","LOC111102789","crg:105321194","GO:0005737;GO:0005975;GO:0006629;GO:0009056;GO:0016491;GO:0032991",350
"136"," glycoprotein 3-alpha-L-fucosyltransferase A-like","rna-XM_069250254.1",11.6475539196997,11.6998085193345,11.6763353642716,11.7087442351107,1.00448631532381,0.998296928139884,"costly activation","XM_022456577.1","LOC111117450","crg:105330060","GO:0005575;GO:0006464;GO:0009058;GO:0016757",366
"137"," glycoprotein 3-alpha-L-fucosyltransferase A-like","rna-XM_069283467.1",11.3419313890505,11.4710001447598,11.4241395367522,11.4540046155309,1.01137978632404,0.991333049874786,"costly activation","XM_022436215.1","LOC111103157","crg:109619018","GO:0005575;GO:0006464;GO:0009058;GO:0016757",391
"138"," glyoxylate reductase/hydroxypyruvate reductase-like","rna-XM_069255345.1",11.772808427708,12.1069589250636,11.7137665802331,11.9782830434885,1.02838324427068,0.994358552734383,"costly activation","XM_022479878.1","LOC111132145","crg:105336882","GO:0016491",327
"139"," glypican-6-like","rna-XM_069248400.1",12.0880104188814,12.2320433730487,12.1297475948172,12.1771469480898,1.01191535655382,0.9920866290207,"costly activation","XM_022480934.1","LOC111132965","crg:105339346","GO:0005886;GO:0007165;GO:0031012",678
"140"," GRB2-associated-binding protein 1-like","rna-XM_069273374.1",11.899363392748,12.0472644375006,12.0006020398034,11.9889660694417,1.0124293241471,0.986765555502262,"costly activation","XM_022465373.1","LOC111123202","crg:105318452","",693
"141"," growth arrest and DNA damage-inducible protein GADD45 beta-like","rna-XM_069271307.1",11.5565417300174,11.8189270796453,11.5665384862481,11.6760765940719,1.02270448684024,0.987059577181777,"costly activation","XM_022457933.1","LOC111118444","crg:105343617","GO:0005634;GO:0007049",145
"142"," growth hormone-inducible transmembrane protein-like","rna-XM_069266096.1",12.5324780816824,12.6069340196877,12.5938028407632,12.5638439782307,1.00594103875707,0.991729240629717,"costly activation","XM_022461726.1","LOC111120766","crg:105326642","",332
"143"," GTP-binding protein Rheb homolog","rna-XM_069263641.1",11.9638776940071,12.0394666497771,11.9843754414452,11.9858637508246,1.00631809833762,0.993844977181306,"costly activation","XM_022482989.1","LOC111134153","crg:105325148","GO:0003924;GO:0005575;GO:0007165;GO:0043167",155
"144"," guanine nucleotide-binding protein G(o) subunit alpha-like","rna-XM_069268955.1",11.972530374359,12.0467276874315,12.0685276643028,12.0467000869668,1.00619729587251,0.992043377362615,"costly activation","XM_022462280.1","LOC111121139","crg:105348873","GO:0003924;GO:0007165",359
"145"," haloacid dehalogenase-like hydrolase domain-containing 5","rna-XM_069285366.1",11.5059453131806,11.9313997466514,11.5582822209818,11.8735266768815,1.03697692122553,0.990643391867402,"costly activation","XM_022444849.1","LOC111108777","crg:105345002","",424
"146"," heat shock 70 kDa protein 12A-like","rna-XM_069254561.1",11.7033058044579,11.7829725054508,11.8595918690028,11.8698714236506,1.00680719638741,0.994099739212783,"costly activation","XM_022488929.1","LOC111137466","crg:105339691","",613
"147"," heat shock 70 kDa protein 12A-like","rna-XM_069260951.1",12.0739962626314,12.0766737318854,12.1655161990832,12.1629282632025,1.00022175501763,0.999565614135666,"costly activation","XM_022443552.1","LOC111108052","crg:105326761","",614
"148"," heat shock 70 kDa protein 12A-like","rna-XM_069274181.1",11.8981609551733,11.9916570843183,12.0336074565515,12.1076319641159,1.0078580319679,0.998306754603068,"costly activation","XM_022469151.1","LOC111125389","crg:105336320","",575
"149"," heat shock 70 kDa protein 12A-like","rna-XM_069274493.1",11.6220280277898,11.6833769080799,11.6842111110901,11.7146862883827,1.00527867254694,0.997343585558916,"costly activation","XM_022468837.1","LOC111125249","crg:105331265","",587
"150"," heat shock 70 kDa protein 12A-like","rna-XM_069274888.1",12.1106171258046,12.1363816260658,12.1380452194942,12.1477026445301,1.00212743083144,0.998671029108256,"costly activation","XM_022472506.1","LOC111127361","crg:105323907","",579
"151"," heat shock 70 kDa protein 12A-like","rna-XM_069275232.1",11.4580969624223,11.5508218440602,11.5447643250731,11.6114728741462,1.00809252024503,0.997704308946956,"costly activation","XM_022470396.1","LOC111126027","crg:105321553","",578
"152"," heat shock 70 kDa protein 12A-like","rna-XM_069281170.1",11.9064782750825,12.029718634185,12.0743288891956,12.051563571586,1.01035069785164,0.987889225813106,"costly activation","XM_022468952.1","LOC111125317","crg:105331874","",645
"153"," heat shock 70 kDa protein 12A-like","rna-XR_011209144.1",11.1448487377916,11.4459503062355,11.467683481798,11.4948028637084,1.02701710678431,0.975996257559278,"costly activation","XM_022470396.1","LOC111126027","crg:105321553","",578
"154"," helix-loop-helix protein delilah-like","rna-XM_069260328.1",12.0525883979263,12.1998210752971,12.1457989031513,12.2731109932996,1.0122158554254,0.998287055336767,"costly activation","XM_022478802.1","LOC111131330","crg:105343328","GO:0003674",220
"155"," hemicentin-1-like","rna-XM_069263233.1",12.4756624318888,12.6006418844722,12.4614550900435,12.5508233068755,1.0100178610367,0.997181941435336,"costly activation","XM_022468968.1","LOC111125320","crg:105328290","GO:0003674",1111
"156"," hemicentin-1-like","rna-XM_069282441.1",12.6918393345444,12.8510810733231,12.7912940903807,12.8940823808745,1.01254678180059,0.995544915905634,"costly activation","XM_022476188.1","LOC111129719","crg:105344205","",745
"157"," heparanase-like","rna-XM_069283475.1",11.4740676196703,11.4788862152599,11.4335508385269,11.3866983363862,1.00041995530699,0.995484132626667,"costly activation","XM_022481853.1","LOC111133429","crg:105335864","GO:0005575;GO:0016798",505
"158"," hepatic leukemia factor-like","rna-XM_069286292.1",12.007743243329,12.0350479313262,12.0310245491442,12.0306618165593,1.00227392337126,0.997701154260954,"costly activation","XM_022490433.1","LOC111138458","crg:105344124","GO:0003700;GO:0005622;GO:0009058;GO:0032991;GO:0034641",259
"159"," hepatocyte nuclear factor 4-gamma-like","rna-XM_069257763.1",11.375332936205,11.4360403584008,11.5136765730313,11.471160699353,1.00533676003474,0.991018530953404,"costly activation","XM_022489044.1","LOC111137553","crg:105344988","GO:0003677;GO:0003700;GO:0005634;GO:0007165;GO:0009058;GO:0032991;GO:0034641;GO:0043167",543
"160"," heterogeneous nuclear ribonucleoprotein R-like","rna-XM_069273691.1",13.3092268844795,13.3909179772049,13.3205016865547,13.3813322907551,1.00613792923018,0.998438346266597,"costly activation","XM_022439872.1","LOC111105526","crg:105325261","GO:0003674",623
"161"," heterogeneous nuclear ribonucleoprotein R-like","rna-XM_069273709.1",13.1293926337598,13.2614024107957,13.2273781707001,13.232160498644,1.01005452275808,0.990403513022691,"costly activation","XM_022439872.1","LOC111105526","crg:105325261","GO:0003674",623
"162"," high affinity copper uptake protein 1-like","rna-XM_069263543.1",11.2199949044265,11.3215646581935,11.410959845523,11.3830247718356,1.00905256683557,0.988602518140991,"costly activation","XM_022470321.1","LOC111125988","crg:105335722","GO:0005575;GO:0022857",247
"163"," homeobox protein caupolican-like","rna-XM_069257739.1",11.5457763112462,11.6491848675659,11.529031429369,11.5753915548619,1.00895639700026,0.995108576474721,"costly activation","XM_022479981.1","LOC111132203","crg:105339425","GO:0003677;GO:0009058;GO:0034641",483
"164"," homeobox protein six1-like","rna-XM_069259914.1",11.9273531210974,12.2265676576674,12.0298516881725,12.0979575803484,1.0250864155301,0.981050370223739,"costly activation","XM_022475776.1","LOC111129405","crg:105341333","GO:0003677;GO:0003700;GO:0005622;GO:0008219;GO:0008283;GO:0009058;GO:0032991;GO:0034641;GO:0048856",329
"165"," homeobox protein TGIF2-like","rna-XM_069270762.1",11.7929357198593,11.8691355426298,11.818498344429,11.8144696428421,1.0064614803795,0.993241309760412,"costly activation","XM_022459414.1","LOC111119346","crg:105320634","GO:0003677;GO:0009058;GO:0034641",230
"166"," HRAS-like suppressor 2","rna-XM_069265041.1",11.4482174010177,11.9521653081423,12.0237695622363,12.2455134847782,1.04401977089288,0.975500808023554,"costly activation","XM_022472191.1","LOC111127143","crg:105318441","",172
"167"," hypoxia-inducible factor 1-alpha inhibitor-like","rna-XM_069267485.1",11.636085028666,11.7799945610686,11.6955075564122,11.810273997773,1.01236752155455,0.997476552628795,"costly activation","XM_022462520.1","LOC111121306","crg:105334801","",328
"168"," inhibitor of growth protein 5-like","rna-XM_069262929.1",11.240675021464,11.4468471263989,11.2111429174373,11.2906654301826,1.01834161245132,0.988954153520376,"costly activation","XM_022486611.1","LOC111136035","crg:105332030","GO:0005654;GO:0006464;GO:0008283;GO:0032991;GO:0051276",253
"169"," innexin unc-9-like","rna-XM_069251553.1",12.25770916612,12.3713747764236,12.2779064861007,12.3680848039253,1.00927298965599,0.998089489855247,"costly activation","XM_022468647.1","LOC111125145","crg:105327330","",403
"170"," innexin unc-9-like","rna-XM_069252515.1",11.829556841291,12.0344904670756,11.8639061920999,12.0619927993714,1.01732386331407,0.999383394330833,"costly activation","XM_022469612.1","LOC111125629","crg:105327329","",431
"171"," innexin unc-9-like","rna-XM_069252520.1",12.2289356558806,12.3508335262351,12.3058132466463,12.3821578701792,1.00996798689474,0.99627311053241,"costly activation","XM_022469632.1","LOC111125636","crg:105327328","",410
"172"," INO80 complex subunit B-like","rna-XM_069278802.1",11.6361819730043,11.6964009267874,11.6406123786204,11.6323882657221,1.00517514713356,0.994148632812725,"costly activation","XM_022482353.1","LOC111133731","crg:105321523","GO:0000228;GO:0032991;GO:0051276",304
"173"," inositol-trisphosphate 3-kinase homolog","rna-XM_069251920.1",11.4982694633376,11.6225571420567,11.3782160083754,11.4038664155311,1.01080925082817,0.991536575932748,"costly activation","XM_022468571.1","LOC111125100","crg:105335845","GO:0009058;GO:0016301;GO:0044281",453
"174"," inositol hexakisphosphate kinase 1-like","rna-XM_069255526.1",11.5676564505354,11.6690629188363,11.6453575366687,11.6816767832632,1.00876637966683,0.994401473850698,"costly activation","XM_022451578.1","LOC111113357","crg:105344155","GO:0009058;GO:0016301;GO:0044281",364
"175"," integrator complex subunit 11-like","rna-XM_069255305.1",11.5272314078309,11.5868236620224,11.5477030774379,11.5968572146314,1.00516969357889,0.999091618433099,"costly activation","XM_022465424.1","LOC111123232","crg:105317734","",605
"176"," integrator complex subunit 3 homolog","rna-XM_069268020.1",11.2210381898669,11.3172568468771,11.3300199872254,11.2666429057367,1.00857484444685,0.985951885177108,"costly activation","XM_022457595.1","LOC111118244","crg:105335759","GO:0003674",1122
"177"," integrin beta-1-A-like","rna-XM_069255616.1",11.4421499325366,11.9515792708886,11.8289386752922,12.0149195379869,1.04452216946602,0.972427930532209,"costly activation","XM_022455159.1","LOC111116158","crg:105322492;crg:105322493","",800
"178"," interferon regulatory factor 1-like","rna-XM_069268845.1",11.8277627786221,12.1870377791364,12.1017223453075,12.2339368193188,1.03037556698074,0.981123090744818,"costly activation","XM_022457392.1","LOC111118092","crg:105343806","GO:0003677",389
"179"," interferon regulatory factor 1-like","rna-XM_069268849.1",12.8285121592605,13.1779014680403,12.9856064064142,13.3017306563479,1.02723537261705,0.99718548561635,"costly activation","XM_022457392.1","LOC111118092","crg:105343806","GO:0003677",389
"180"," interferon regulatory factor 2-binding protein-like","rna-XM_069261922.1",12.5034200430383,12.5614421751524,12.5782687818765,12.5821115716405,1.0046405009121,0.995685032924598,"costly activation","XM_022475479.1","LOC111129225","crg:105319831","",601
"181"," interleukin-1 receptor-associated kinase 1-binding protein 1-like","rna-XM_069281787.1",11.3950956420445,11.4874243046119,11.4724184350552,11.4347722957008,1.0081024912355,0.988707558126842,"costly activation","XM_022437805.1","LOC111104074","crg:105344940","GO:0002376;GO:0007165",251
"182"," interleukin-17 receptor D-like","rna-XM_069284677.1",11.7673914418374,11.8496852842038,11.8071788123416,11.8709727611435,1.00699338020436,0.998420644643687,"costly activation","XM_022442514.1","LOC111107347","crg:105324243","GO:0003674;GO:0007165",545
"183"," inversin-B-like","rna-XM_069261281.1",11.3182574655487,11.9097669078789,11.4099946209268,11.6211495982458,1.05226152913827,0.967921104689665,"costly activation","XM_022476128.1","LOC111129666","crg:105347271","GO:0003674",1139
"184"," inverted formin-2-like","rna-XM_069274822.1",11.5053952839029,11.6882876407574,11.5781475217186,11.7508563517842,1.01589622540917,0.999035893262716,"costly activation","XM_022471049.1","LOC111126416","crg:105336275","GO:0007010;GO:0008092;GO:0019899",1272
"185"," IQ motif and SEC7 domain-containing protein 2-like","rna-XM_069285603.1",11.8750483607309,11.9656463768577,11.9083662303303,11.9382210422152,1.00762927555111,0.994916552626596,"costly activation","XM_022443712.1","LOC111108124","crg:105330346","GO:0007165;GO:0019899",1194
"186"," KAT8 regulatory NSL complex subunit 2-like","rna-XM_069265483.1",11.5327606621662,11.5905060013512,11.5527958646025,11.5704846383319,1.00500706993551,0.996541372581247,"costly activation","XM_022458446.1","LOC111118811","crg:105324929","GO:0005654;GO:0032991",538
"187"," KH domain-containing, RNA-binding, signal transduction-associated protein 2-like","rna-XR_011208764.1",11.4751581965395,11.682673170751,11.4953244003942,11.7023363119808,1.01808384430587,0.999925854055744,"costly activation","XR_002637678.1","LOC111120648","crg:105325820","GO:0003723",336
"188"," Krueppel-like factor 5","rna-XM_069275209.1",12.6384147386533,13.0966792158474,12.8571282543059,13.0661016188005,1.03625964859284,0.980693886658115,"costly activation","XM_022468067.1","LOC111124848","crg:105323946","GO:0003674",476
"189"," lachesin-like","rna-XM_069259375.1",12.8991837501196,12.9493285896673,12.9421395495839,12.9746043084709,1.00388744284283,0.998626350920422,"costly activation","XM_022471354.1","LOC111126601","crg:105345755","",366
"190"," lamin-B receptor-like","rna-XM_069262277.1",11.5692689739748,11.5902566964029,11.5634218298822,11.5459921550232,1.00181409235755,0.996684610896961,"costly activation","XM_022473448.1","LOC111128051","crg:105341250","GO:0005575;GO:0016491;GO:0043167",931
"191"," leucine-rich repeat-containing protein 57-like","rna-XM_069262105.1",11.5202993608123,11.5569966906199,11.5409510052845,11.570442745308,1.00318544932369,0.999371950760257,"costly activation","XM_022478752.1","LOC111131300","crg:105321381","GO:0003674",239
"192"," LIM and SH3 domain protein 1-like","rna-XM_069265454.1",11.907731230267,12.1645012337262,12.0944456927751,12.0855623619823,1.02156330189974,0.978172866442399,"costly activation","XM_022463128.1","LOC111121733","crg:105326419","GO:0003674",424
"193"," LIM domain-containing protein 1-like","rna-XM_069252999.1",11.4099244527475,11.570137135322,11.5008597807325,11.6090578178223,1.01404152001514,0.99543046480699,"costly activation","XM_022446714.1","LOC111110288","crg:105333655","",467
"194"," LIM domain-containing protein 1-like","rna-XM_069285863.1",11.3724463036194,11.5457370211809,11.5323283153249,11.5487044018716,1.01523776968781,0.986389637518739,"costly activation","XM_022446714.1","LOC111110288","crg:105333655","",467
"195"," lipoyl synthase, mitochondrial-like","rna-XM_069278219.1",11.2887056411474,11.3714640801756,11.3446007267061,11.3456917565249,1.00733108308951,0.992817742362771,"costly activation","XM_022468744.1","LOC111125202","crg:105337754","GO:0003674;GO:0006629;GO:0006790;GO:0009058;GO:0044281;GO:0051186",373
"196"," long-chain-fatty-acid--CoA ligase 5-like","rna-XM_069267837.1",11.2147874204724,11.786510341838,11.5840499882808,11.6521512067196,1.05097938105558,0.957087166777824,"costly activation","XM_022463983.1","LOC111122309","crg:105332999","GO:0003674",705
"197"," low density lipoprotein receptor adapter protein 1-B-like","rna-XM_069274663.1",11.4884803307744,11.6455541131887,11.5147242388501,11.5798730043547,1.01367228544524,0.992093677936905,"costly activation","XM_022438457.1","LOC111104479","crg:105345550","GO:0003674",298
"198"," low molecular weight phosphotyrosine protein phosphatase 1-like","rna-XM_069276922.1",11.0699442854019,11.4617909968774,11.3202089075469,11.1623485376728,1.03539735172762,0.952344521018566,"costly activation","XM_022446101.1","LOC111109848","crg:105337136","GO:0005737;GO:0006464;GO:0006520;GO:0016791;GO:0034641",160
"199"," M-phase-specific PLK1-interacting protein-like","rna-XM_069255175.1",11.429824423235,11.5406332064005,11.4843089221603,11.4732350410843,1.00969470562822,0.989443375875627,"costly activation","XM_022466078.1","LOC111123624","crg:109618627","",174
"200"," major egg antigen-like","rna-XM_069264580.1",11.4352778487236,11.7528610798338,11.7257587753631,11.7876423077492,1.02777223564756,0.978113181897805,"costly activation","XM_022468475.1","LOC111125038","crg:105336351","",348
"201"," malonyl-CoA decarboxylase, mitochondrial-like","rna-XM_069271528.1",11.6861363313392,11.9098804861359,11.8676540606563,11.8695848154877,1.01914611882429,0.981373202574314,"costly activation","XM_022437927.1","LOC111104136","crg:105348931","GO:0006520;GO:0006629;GO:0009058;GO:0016829",521
"202"," mannosyl phosphorylinositol ceramide synthase CSH1-like","rna-XM_069280816.1",11.3787856092369,11.4471855352326,11.4010433482092,11.4682311313715,1.00601117978181,0.999882651461712,"costly activation","XM_022479150.1","LOC111131556","crg:105322441","",354
"203"," mapk-regulated corepressor-interacting protein 1-like","rna-XM_069268668.1",11.7438849838368,11.8676510226681,11.8276859214472,11.8517402172429,1.01053876455718,0.991583661235378,"costly activation","XM_022461881.1","LOC111120872","crg:105333929","",144
"204"," matrix metalloproteinase-24-like","rna-XM_069249333.1",11.9052915518146,12.0357019864812,11.9099766126562,12.0172276756451,1.01095398916515,0.998072271866267,"costly activation","XM_022431130.1","LOC111099717","crg:105333479","GO:0008233;GO:0031012;GO:0043167",572
"205"," mediator of RNA polymerase II transcription subunit 26-like","rna-XM_069271419.1",11.9545131977087,12.0474491453448,11.9781200834415,12.039053195383,1.00777413066505,0.997333632675862,"costly activation","XM_022460018.1","LOC111119637","crg:105340733","GO:0005634",640
"206"," mediator of RNA polymerase II transcription subunit 4-like","rna-XM_069249350.1",11.5417018280287,11.629664563374,11.5434882456252,11.5978209707808,1.00762129681186,0.997107533214633,"costly activation","XM_022432667.1","LOC111100610","crg:105338766;crg:105347641","GO:0003674;GO:0005654;GO:0009058;GO:0032991;GO:0034641",257
"207"," metalloproteinase inhibitor 3-like","rna-XM_069285280.1",11.3259755244338,11.49569983087,11.2703571336249,11.3946356280451,1.01498540289709,0.996100062861252,"costly activation","XM_022439790.1","LOC111105476","crg:105327547","GO:0030234",186
"208"," microphthalmia-associated transcription factor-like","rna-XM_069285713.1",12.1791078536965,12.2300572349626,12.1912370870764,12.2420264805034,1.0041833426453,0.999982786759102,"costly activation","XM_022443357.1","LOC111107924","crg:105342338","GO:0002376;GO:0003674;GO:0009058;GO:0034641",572
"209"," microsomal glutathione S-transferase 1-like","rna-XM_069264420.1",11.5444409905493,11.5908063770031,11.5954335467978,11.5985640147288,1.00401625219374,0.996268707819735,"costly activation","XM_022462310.1","LOC111121161","crg:105318451","",147
"210"," mid1-interacting protein 1A-like","rna-XM_069247445.1",12.0325860084695,12.1632374889812,12.0253180731836,12.0745120738278,1.01085813809432,0.993305421540092,"costly activation","XM_022480617.1","LOC111132796","crg:105328088","",167
"211"," mitochondrial inner membrane protein OXA1L-like","rna-XM_069257651.1",11.5403684288837,11.5564669273972,11.5599369318791,11.5577087718788,1.00139497266597,0.998414490619825,"costly activation","XM_022480669.1","LOC111132820","crg:105324820","GO:0005575;GO:0008565",429
"212"," mitogen-activated protein kinase kinase kinase kinase 3-like","rna-XM_069260530.1",12.0205995418108,12.0852562493324,12.0416592499031,12.0795291530091,1.00537882551504,0.997778033440658,"costly activation","XM_022477745.1","LOC111130581","crg:105341571","GO:0006464;GO:0006520;GO:0007165;GO:0016301;GO:0043167",877
"213"," MOB kinase activator 2-like","rna-XM_069276300.1",11.9660206157976,12.0801617263399,11.9755592541253,12.0182960892311,1.00953876933754,0.994086311316015,"costly activation","XM_022469863.1","LOC111125761","crg:105324324","",266
"214"," monocarboxylate transporter 14-like","rna-XM_069264910.1",11.2465725924121,11.4547946939679,11.4578185155067,11.4764510824895,1.01851427177878,0.983418903155177,"costly activation","XM_022466016.1","LOC111123586","crg:105339637","GO:0005575;GO:0055085",551
"215"," mRNA decay activator protein ZFP36L1-like","rna-XM_069261828.1",13.1334520625236,13.5554870534345,13.2489383160831,13.4712461971132,1.032134353474,0.98512300684426,"costly activation","XM_022475973.1","LOC111129521","crg:105336839","GO:0043167",401
"216"," mucin-2-like","rna-XM_069246150.1",12.1354806594539,12.2991561964747,12.332289990853,12.2815410737158,1.01348735510474,0.982631771179324,"costly activation","XM_022449488.1","LOC111112130","crg:105320216","",2931
