"","Protein_name","Airradians.TranscriptID","baseMeanNAIVE_control","baseMeanHABITUATED_control","baseMeanNAIVE_response","baseMeanHABITUATED_response","ControlRatio","ResponseRatio","Frontloaded_criteria","Cvirginica_TranscriptID","Cvirginica_GeneID","Cgigas_KEGGID","Annotation_GO_ID","Cvirginica_length"
"204"," glycoprotein 3-alpha-L-fucosyltransferase A-like","rna-XM_069245343.1",11.4708007014597,11.8579206512982,11.6357295164679,11.8295969126731,1.03374829359465,0.983470921904114,"costly activation","XM_022462200.1","LOC111121072","crg:105320772","GO:0005575;GO:0006464;GO:0009058;GO:0016757",411
"205"," glycoprotein 3-alpha-L-fucosyltransferase A-like","rna-XM_069249406.1",11.3769124154091,11.4224871483874,11.421417173239,11.4589435081764,1.00400589644309,0.999282588523823,"costly activation","XM_022461658.1","LOC111120726","crg:105320772","GO:0005575;GO:0006464;GO:0009058;GO:0016757",411
"206"," glycoprotein 3-alpha-L-fucosyltransferase A-like","rna-XM_069250254.1",11.6475539196997,11.6998085193345,11.6763353642716,11.7087442351107,1.00448631532381,0.998296928139884,"costly activation","XM_022456577.1","LOC111117450","crg:105330060","GO:0005575;GO:0006464;GO:0009058;GO:0016757",366
"207"," glycoprotein 3-alpha-L-fucosyltransferase A-like","rna-XM_069283467.1",11.3419313890505,11.4710001447598,11.4241395367522,11.4540046155309,1.01137978632404,0.991333049874786,"costly activation","XM_022436215.1","LOC111103157","crg:109619018","GO:0005575;GO:0006464;GO:0009058;GO:0016757",391
"208"," glyoxylate reductase/hydroxypyruvate reductase-like","rna-XM_069255345.1",11.772808427708,12.1069589250636,11.7137665802331,11.9782830434885,1.02838324427068,0.994358552734383,"costly activation","XM_022479878.1","LOC111132145","crg:105336882","GO:0016491",327
"209"," glypican-6-like","rna-XM_069248400.1",12.0880104188814,12.2320433730487,12.1297475948172,12.1771469480898,1.01191535655382,0.9920866290207,"costly activation","XM_022480934.1","LOC111132965","crg:105339346","GO:0005886;GO:0007165;GO:0031012",678
"210"," golgin subfamily A member 6-like protein 22","rna-XM_069273609.1",11.5060493821111,11.6173087610827,11.6623265082505,11.6272931667891,1.00966964205321,0.987447758272086,"costly activation","XM_022469885.1","LOC111125769","crg:105339650","GO:0005739;GO:0007005;GO:0009056",714
"211"," GRB2-associated-binding protein 1-like","rna-XM_069273374.1",11.899363392748,12.0472644375006,12.0006020398034,11.9889660694417,1.0124293241471,0.986765555502262,"costly activation","XM_022465373.1","LOC111123202","crg:105318452","",693
"212"," growth arrest and DNA damage-inducible protein GADD45 alpha-like","rna-XM_069271309.1",11.7580505048167,11.9400806799324,11.7727424257475,11.8739844925959,1.01548132277891,0.993223290816368,"costly activation","XM_022457980.1","LOC111118479","crg:105327454","GO:0005634;GO:0007049",166
"213"," growth arrest and DNA damage-inducible protein GADD45 alpha-like","rna-XM_069271310.1",11.6931035814951,11.7488338055916,11.6655345233674,11.6294830466622,1.00476607632081,0.992180764281038,"costly activation","XM_022457909.1","LOC111118431","crg:105340465","GO:0005634;GO:0007049",157
"214"," growth arrest and DNA damage-inducible protein GADD45 beta-like","rna-XM_069271307.1",11.5565417300174,11.8189270796453,11.5665384862481,11.6760765940719,1.02270448684024,0.987059577181777,"costly activation","XM_022457933.1","LOC111118444","crg:105343617","GO:0005634;GO:0007049",145
"215"," growth hormone-inducible transmembrane protein-like","rna-XM_069266096.1",12.5324780816824,12.6069340196877,12.5938028407632,12.5638439782307,1.00594103875707,0.991729240629717,"costly activation","XM_022461726.1","LOC111120766","crg:105326642","",332
"216"," GTP-binding protein Rheb homolog","rna-XM_069263641.1",11.9638776940071,12.0394666497771,11.9843754414452,11.9858637508246,1.00631809833762,0.993844977181306,"costly activation","XM_022482989.1","LOC111134153","crg:105325148","GO:0003924;GO:0005575;GO:0007165;GO:0043167",155
"217"," guanine nucleotide-binding protein G(o) subunit alpha-like","rna-XM_069268955.1",11.972530374359,12.0467276874315,12.0685276643028,12.0467000869668,1.00619729587251,0.992043377362615,"costly activation","XM_022462280.1","LOC111121139","crg:105348873","GO:0003924;GO:0007165",359
"218"," guanine nucleotide exchange factor VAV2-like","rna-XM_069264458.1",11.8840407886008,12.140036096779,12.0725303631949,12.1397752907632,1.02154109975991,0.984365756361747,"costly activation","XM_022468493.1","LOC111125048","crg:109617076","GO:0007165;GO:0019899",924
"219"," haloacid dehalogenase-like hydrolase domain-containing 5","rna-XM_069285366.1",11.5059453131806,11.9313997466514,11.5582822209818,11.8735266768815,1.03697692122553,0.990643391867402,"costly activation","XM_022444849.1","LOC111108777","crg:105345002","",424
"220"," heat shock 70 kDa protein 12A-like","rna-XM_069254561.1",11.7033058044579,11.7829725054508,11.8595918690028,11.8698714236506,1.00680719638741,0.994099739212783,"costly activation","XM_022488929.1","LOC111137466","crg:105339691","",613
"221"," heat shock 70 kDa protein 12A-like","rna-XM_069256401.1",11.6002070765707,11.7760777248618,11.5877316384818,11.754655269813,1.01516099213834,0.999255498652327,"costly activation","XM_022475745.1","LOC111129384","crg:105323202","",580
"222"," heat shock 70 kDa protein 12A-like","rna-XM_069260951.1",12.0739962626314,12.0766737318854,12.1655161990832,12.1629282632025,1.00022175501763,0.999565614135666,"costly activation","XM_022443552.1","LOC111108052","crg:105326761","",614
"223"," heat shock 70 kDa protein 12A-like","rna-XM_069274181.1",11.8981609551733,11.9916570843183,12.0336074565515,12.1076319641159,1.0078580319679,0.998306754603068,"costly activation","XM_022469151.1","LOC111125389","crg:105336320","",575
"224"," heat shock 70 kDa protein 12A-like","rna-XM_069274493.1",11.6220280277898,11.6833769080799,11.6842111110901,11.7146862883827,1.00527867254694,0.997343585558916,"costly activation","XM_022468837.1","LOC111125249","crg:105331265","",587
"225"," heat shock 70 kDa protein 12A-like","rna-XM_069274650.1",11.3849466358753,11.6500901298744,11.5181405407485,11.7153170683743,1.02328895360507,0.993970254057819,"costly activation","XM_022468952.1","LOC111125317","crg:105331874","",645
"226"," heat shock 70 kDa protein 12A-like","rna-XM_069274888.1",12.1106171258046,12.1363816260658,12.1380452194942,12.1477026445301,1.00212743083144,0.998671029108256,"costly activation","XM_022472506.1","LOC111127361","crg:105323907","",579
"227"," heat shock 70 kDa protein 12A-like","rna-XM_069275232.1",11.4580969624223,11.5508218440602,11.5447643250731,11.6114728741462,1.00809252024503,0.997704308946956,"costly activation","XM_022470396.1","LOC111126027","crg:105321553","",578
"228"," heat shock 70 kDa protein 12A-like","rna-XM_069281170.1",11.9064782750825,12.029718634185,12.0743288891956,12.051563571586,1.01035069785164,0.987889225813106,"costly activation","XM_022468952.1","LOC111125317","crg:105331874","",645
"229"," heat shock 70 kDa protein 12A-like","rna-XR_011209144.1",11.1448487377916,11.4459503062355,11.467683481798,11.4948028637084,1.02701710678431,0.975996257559278,"costly activation","XM_022470396.1","LOC111126027","crg:105321553","",578
"230"," helix-loop-helix protein delilah-like","rna-XM_069260328.1",12.0525883979263,12.1998210752971,12.1457989031513,12.2731109932996,1.0122158554254,0.998287055336767,"costly activation","XM_022478802.1","LOC111131330","crg:105343328","GO:0003674",220
"231"," hemicentin-1-like","rna-XM_069263233.1",12.4756624318888,12.6006418844722,12.4614550900435,12.5508233068755,1.0100178610367,0.997181941435336,"costly activation","XM_022468968.1","LOC111125320","crg:105328290","GO:0003674",1111
"232"," hemicentin-1-like","rna-XM_069282441.1",12.6918393345444,12.8510810733231,12.7912940903807,12.8940823808745,1.01254678180059,0.995544915905634,"costly activation","XM_022476188.1","LOC111129719","crg:105344205","",745
"233"," heparanase-like","rna-XM_069283475.1",11.4740676196703,11.4788862152599,11.4335508385269,11.3866983363862,1.00041995530699,0.995484132626667,"costly activation","XM_022481853.1","LOC111133429","crg:105335864","GO:0005575;GO:0016798",505
"234"," hepatic leukemia factor-like","rna-XM_069286292.1",12.007743243329,12.0350479313262,12.0310245491442,12.0306618165593,1.00227392337126,0.997701154260954,"costly activation","XM_022490433.1","LOC111138458","crg:105344124","GO:0003700;GO:0005622;GO:0009058;GO:0032991;GO:0034641",259
"235"," hepatocyte nuclear factor 4-gamma-like","rna-XM_069257763.1",11.375332936205,11.4360403584008,11.5136765730313,11.471160699353,1.00533676003474,0.991018530953404,"costly activation","XM_022489044.1","LOC111137553","crg:105344988","GO:0003677;GO:0003700;GO:0005634;GO:0007165;GO:0009058;GO:0032991;GO:0034641;GO:0043167",543
"236"," heterogeneous nuclear ribonucleoprotein R-like","rna-XM_069273691.1",13.3092268844795,13.3909179772049,13.3205016865547,13.3813322907551,1.00613792923018,0.998438346266597,"costly activation","XM_022439872.1","LOC111105526","crg:105325261","GO:0003674",623
"237"," heterogeneous nuclear ribonucleoprotein R-like","rna-XM_069273709.1",13.1293926337598,13.2614024107957,13.2273781707001,13.232160498644,1.01005452275808,0.990403513022691,"costly activation","XM_022439872.1","LOC111105526","crg:105325261","GO:0003674",623
"238"," high affinity copper uptake protein 1-like","rna-XM_069263543.1",11.2199949044265,11.3215646581935,11.410959845523,11.3830247718356,1.00905256683557,0.988602518140991,"costly activation","XM_022470321.1","LOC111125988","crg:105335722","GO:0005575;GO:0022857",247
"239"," histidine triad nucleotide-binding protein 3-like","rna-XM_069270822.1",11.5086335512588,11.5434851260779,11.5076213467075,11.528903676155,1.00302829824791,0.998824672684161,"costly activation","XM_022458995.1","LOC111119139","crg:105327581","GO:0003674",193
"240"," homeobox protein caupolican-like","rna-XM_069257739.1",11.5457763112462,11.6491848675659,11.529031429369,11.5753915548619,1.00895639700026,0.995108576474721,"costly activation","XM_022479981.1","LOC111132203","crg:105339425","GO:0003677;GO:0009058;GO:0034641",483
"241"," homeobox protein six1-like","rna-XM_069259914.1",11.9273531210974,12.2265676576674,12.0298516881725,12.0979575803484,1.0250864155301,0.981050370223739,"costly activation","XM_022475776.1","LOC111129405","crg:105341333","GO:0003677;GO:0003700;GO:0005622;GO:0008219;GO:0008283;GO:0009058;GO:0032991;GO:0034641;GO:0048856",329
"242"," homeobox protein TGIF2-like","rna-XM_069270762.1",11.7929357198593,11.8691355426298,11.818498344429,11.8144696428421,1.0064614803795,0.993241309760412,"costly activation","XM_022459414.1","LOC111119346","crg:105320634","GO:0003677;GO:0009058;GO:0034641",230
"243"," HRAS-like suppressor 2","rna-XM_069265041.1",11.4482174010177,11.9521653081423,12.0237695622363,12.2455134847782,1.04401977089288,0.975500808023554,"costly activation","XM_022472191.1","LOC111127143","crg:105318441","",172
"244"," hypoxia-inducible factor 1-alpha inhibitor-like","rna-XM_069267485.1",11.636085028666,11.7799945610686,11.6955075564122,11.810273997773,1.01236752155455,0.997476552628795,"costly activation","XM_022462520.1","LOC111121306","crg:105334801","",328
"245"," inhibitor of growth protein 5-like","rna-XM_069262929.1",11.240675021464,11.4468471263989,11.2111429174373,11.2906654301826,1.01834161245132,0.988954153520376,"costly activation","XM_022486611.1","LOC111136035","crg:105332030","GO:0005654;GO:0006464;GO:0008283;GO:0032991;GO:0051276",253
"246"," innexin unc-9-like","rna-XM_069251553.1",12.25770916612,12.3713747764236,12.2779064861007,12.3680848039253,1.00927298965599,0.998089489855247,"costly activation","XM_022468647.1","LOC111125145","crg:105327330","",403
"247"," innexin unc-9-like","rna-XM_069252515.1",11.829556841291,12.0344904670756,11.8639061920999,12.0619927993714,1.01732386331407,0.999383394330833,"costly activation","XM_022469612.1","LOC111125629","crg:105327329","",431
"248"," innexin unc-9-like","rna-XM_069252520.1",12.2289356558806,12.3508335262351,12.3058132466463,12.3821578701792,1.00996798689474,0.99627311053241,"costly activation","XM_022469632.1","LOC111125636","crg:105327328","",410
"249"," INO80 complex subunit B-like","rna-XM_069278802.1",11.6361819730043,11.6964009267874,11.6406123786204,11.6323882657221,1.00517514713356,0.994148632812725,"costly activation","XM_022482353.1","LOC111133731","crg:105321523","GO:0000228;GO:0032991;GO:0051276",304
"250"," inositol-trisphosphate 3-kinase homolog","rna-XM_069251920.1",11.4982694633376,11.6225571420567,11.3782160083754,11.4038664155311,1.01080925082817,0.991536575932748,"costly activation","XM_022468571.1","LOC111125100","crg:105335845","GO:0009058;GO:0016301;GO:0044281",453
"251"," inositol hexakisphosphate kinase 1-like","rna-XM_069255526.1",11.5676564505354,11.6690629188363,11.6453575366687,11.6816767832632,1.00876637966683,0.994401473850698,"costly activation","XM_022451578.1","LOC111113357","crg:105344155","GO:0009058;GO:0016301;GO:0044281",364
"252"," integrator complex subunit 11-like","rna-XM_069255305.1",11.5272314078309,11.5868236620224,11.5477030774379,11.5968572146314,1.00516969357889,0.999091618433099,"costly activation","XM_022465424.1","LOC111123232","crg:105317734","",605
"253"," integrator complex subunit 3 homolog","rna-XM_069268020.1",11.2210381898669,11.3172568468771,11.3300199872254,11.2666429057367,1.00857484444685,0.985951885177108,"costly activation","XM_022457595.1","LOC111118244","crg:105335759","GO:0003674",1122
"254"," integrin beta-1-A-like","rna-XM_069255616.1",11.4421499325366,11.9515792708886,11.8289386752922,12.0149195379869,1.04452216946602,0.972427930532209,"costly activation","XM_022455159.1","LOC111116158","crg:105322492;crg:105322493","",800
"255"," interferon regulatory factor 1-like","rna-XM_069268845.1",11.8277627786221,12.1870377791364,12.1017223453075,12.2339368193188,1.03037556698074,0.981123090744818,"costly activation","XM_022457392.1","LOC111118092","crg:105343806","GO:0003677",389
"256"," interferon regulatory factor 1-like","rna-XM_069268849.1",12.8285121592605,13.1779014680403,12.9856064064142,13.3017306563479,1.02723537261705,0.99718548561635,"costly activation","XM_022457392.1","LOC111118092","crg:105343806","GO:0003677",389
"257"," interferon regulatory factor 2-binding protein-like","rna-XM_069261922.1",12.5034200430383,12.5614421751524,12.5782687818765,12.5821115716405,1.0046405009121,0.995685032924598,"costly activation","XM_022475479.1","LOC111129225","crg:105319831","",601
"258"," interleukin-1 receptor-associated kinase 1-binding protein 1-like","rna-XM_069281787.1",11.3950956420445,11.4874243046119,11.4724184350552,11.4347722957008,1.0081024912355,0.988707558126842,"costly activation","XM_022437805.1","LOC111104074","crg:105344940","GO:0002376;GO:0007165",251
"259"," interleukin-17 receptor D-like","rna-XM_069284677.1",11.7673914418374,11.8496852842038,11.8071788123416,11.8709727611435,1.00699338020436,0.998420644643687,"costly activation","XM_022442514.1","LOC111107347","crg:105324243","GO:0003674;GO:0007165",545
"260"," inversin-B-like","rna-XM_069261281.1",11.3182574655487,11.9097669078789,11.4099946209268,11.6211495982458,1.05226152913827,0.967921104689665,"costly activation","XM_022476128.1","LOC111129666","crg:105347271","GO:0003674",1139
"261"," inverted formin-2-like","rna-XM_069274822.1",11.5053952839029,11.6882876407574,11.5781475217186,11.7508563517842,1.01589622540917,0.999035893262716,"costly activation","XM_022471049.1","LOC111126416","crg:105336275","GO:0007010;GO:0008092;GO:0019899",1272
"262"," IQ domain-containing protein H-like","rna-XM_069282623.1",11.5010926936998,11.6680644949393,11.7375398329264,11.662047374507,1.01451790761855,0.979350174126081,"costly activation","XM_022477049.1","LOC111130250","crg:105345141","GO:0003674",1107
"263"," IQ motif and SEC7 domain-containing protein 2-like","rna-XM_069285603.1",11.8750483607309,11.9656463768577,11.9083662303303,11.9382210422152,1.00762927555111,0.994916552626596,"costly activation","XM_022443712.1","LOC111108124","crg:105330346","GO:0007165;GO:0019899",1194
"264"," KAT8 regulatory NSL complex subunit 2-like","rna-XM_069265483.1",11.5327606621662,11.5905060013512,11.5527958646025,11.5704846383319,1.00500706993551,0.996541372581247,"costly activation","XM_022458446.1","LOC111118811","crg:105324929","GO:0005654;GO:0032991",538
"265"," KH domain-containing, RNA-binding, signal transduction-associated protein 2-like","rna-XR_011208764.1",11.4751581965395,11.682673170751,11.4953244003942,11.7023363119808,1.01808384430587,0.999925854055744,"costly activation","XR_002637678.1","LOC111120648","crg:105325820","GO:0003723",336
"266"," kinesin-like protein KIF25","rna-XM_069245474.1",11.5827090407542,11.6473980540898,11.6516187687836,11.702393900101,1.00558496402768,0.998779626571313,"costly activation","XM_022435410.1","LOC111102596","crg:105320722","GO:0005856;GO:0008092;GO:0008150;GO:0032991;GO:0043167",601
"267"," kinesin-like protein KIF28P","rna-XM_069261635.1",11.9094894857168,12.0764893547313,12.0509613099277,12.0799980418899,1.01402242045847,0.988547664088964,"costly activation","XM_022476562.1","LOC111129985","crg:105341341","GO:0005856;GO:0008092;GO:0008150;GO:0032991;GO:0043167",1001
"268"," Krueppel-like factor 5","rna-XM_069275209.1",12.6384147386533,13.0966792158474,12.8571282543059,13.0661016188005,1.03625964859284,0.980693886658115,"costly activation","XM_022468067.1","LOC111124848","crg:105323946","GO:0003674",476
"269"," lachesin-like","rna-XM_069259375.1",12.8991837501196,12.9493285896673,12.9421395495839,12.9746043084709,1.00388744284283,0.998626350920422,"costly activation","XM_022471354.1","LOC111126601","crg:105345755","",366
"270"," lamin-B receptor-like","rna-XM_069262277.1",11.5692689739748,11.5902566964029,11.5634218298822,11.5459921550232,1.00181409235755,0.996684610896961,"costly activation","XM_022473448.1","LOC111128051","crg:105341250","GO:0005575;GO:0016491;GO:0043167",931
"271"," large proline-rich protein BAG6-like","rna-XM_069264660.1",11.7914313598089,12.0924280157638,11.9233279137642,12.1422220159553,1.02552672756769,0.99301017355046,"costly activation","XM_022464501.1","LOC111122649","crg:105343421","GO:0003674",1321
"272"," large subunit GTPase 1 homolog","rna-XM_069265891.1",11.5834345886451,11.6061362815979,11.5843096356088,11.5390967784875,1.00195984125253,0.994148687110746,"costly activation","XM_022468576.1","LOC111125104","crg:105347334","GO:0043167",626
"273"," lariat debranching enzyme A-like","rna-XM_069252716.1",11.3325284306385,11.5167136378156,11.3627130504,11.4925974836165,1.01625279021398,0.995255086755671,"costly activation","XM_022465370.1","LOC111123200","crg:105317759","GO:0003674;GO:0006397",658
"274"," leucine-rich repeat-containing protein 57-like","rna-XM_069262105.1",11.5202993608123,11.5569966906199,11.5409510052845,11.570442745308,1.00318544932369,0.999371950760257,"costly activation","XM_022478752.1","LOC111131300","crg:105321381","GO:0003674",239
"275"," leukotriene A-4 hydrolase-like","rna-XM_069285183.1",11.9355175759862,12.1095662773528,12.1610005451413,12.1426293008874,1.01458241758336,0.984138216750974,"costly activation","XM_022441433.1","LOC111106667","crg:105339965","GO:0008233;GO:0043167",613
"276"," LIM and SH3 domain protein 1-like","rna-XM_069265454.1",11.907731230267,12.1645012337262,12.0944456927751,12.0855623619823,1.02156330189974,0.978172866442399,"costly activation","XM_022463128.1","LOC111121733","crg:105326419","GO:0003674",424
"277"," LIM domain-containing protein 1-like","rna-XM_069252999.1",11.4099244527475,11.570137135322,11.5008597807325,11.6090578178223,1.01404152001514,0.99543046480699,"costly activation","XM_022446714.1","LOC111110288","crg:105333655","",467
"278"," LIM domain-containing protein 1-like","rna-XM_069285863.1",11.3724463036194,11.5457370211809,11.5323283153249,11.5487044018716,1.01523776968781,0.986389637518739,"costly activation","XM_022446714.1","LOC111110288","crg:105333655","",467
"279"," lipoyl synthase, mitochondrial-like","rna-XM_069275017.1",11.4630074038892,11.5428172994557,11.5528245030189,11.5765646171858,1.00696238716023,0.995126462910277,"costly activation","XM_022468744.1","LOC111125202","crg:105337754","GO:0003674;GO:0006629;GO:0006790;GO:0009058;GO:0044281;GO:0051186",373
"280"," lipoyl synthase, mitochondrial-like","rna-XM_069278219.1",11.2887056411474,11.3714640801756,11.3446007267061,11.3456917565249,1.00733108308951,0.992817742362771,"costly activation","XM_022468744.1","LOC111125202","crg:105337754","GO:0003674;GO:0006629;GO:0006790;GO:0009058;GO:0044281;GO:0051186",373
"281"," long-chain-fatty-acid--CoA ligase 5-like","rna-XM_069267837.1",11.2147874204724,11.786510341838,11.5840499882808,11.6521512067196,1.05097938105558,0.957087166777824,"costly activation","XM_022463983.1","LOC111122309","crg:105332999","GO:0003674",705
"282"," low density lipoprotein receptor adapter protein 1-B-like","rna-XM_069274663.1",11.4884803307744,11.6455541131887,11.5147242388501,11.5798730043547,1.01367228544524,0.992093677936905,"costly activation","XM_022438457.1","LOC111104479","crg:105345550","GO:0003674",298
"283"," low molecular weight phosphotyrosine protein phosphatase 1-like","rna-XM_069276922.1",11.0699442854019,11.4617909968774,11.3202089075469,11.1623485376728,1.03539735172762,0.952344521018566,"costly activation","XM_022446101.1","LOC111109848","crg:105337136","GO:0005737;GO:0006464;GO:0006520;GO:0016791;GO:0034641",160
"284"," M-phase-specific PLK1-interacting protein-like","rna-XM_069255175.1",11.429824423235,11.5406332064005,11.4843089221603,11.4732350410843,1.00969470562822,0.989443375875627,"costly activation","XM_022466078.1","LOC111123624","crg:109618627","",174
"285"," major egg antigen-like","rna-XM_069264580.1",11.4352778487236,11.7528610798338,11.7257587753631,11.7876423077492,1.02777223564756,0.978113181897805,"costly activation","XM_022468475.1","LOC111125038","crg:105336351","",348
"286"," malonyl-CoA decarboxylase, mitochondrial-like","rna-XM_069271528.1",11.6861363313392,11.9098804861359,11.8676540606563,11.8695848154877,1.01914611882429,0.981373202574314,"costly activation","XM_022437927.1","LOC111104136","crg:105348931","GO:0006520;GO:0006629;GO:0009058;GO:0016829",521
"287"," mannosyl phosphorylinositol ceramide synthase CSH1-like","rna-XM_069280816.1",11.3787856092369,11.4471855352326,11.4010433482092,11.4682311313715,1.00601117978181,0.999882651461712,"costly activation","XM_022479150.1","LOC111131556","crg:105322441","",354
"288"," mapk-regulated corepressor-interacting protein 1-like","rna-XM_069268668.1",11.7438849838368,11.8676510226681,11.8276859214472,11.8517402172429,1.01053876455718,0.991583661235378,"costly activation","XM_022461881.1","LOC111120872","crg:105333929","",144
"289"," matrix metalloproteinase-24-like","rna-XM_069249333.1",11.9052915518146,12.0357019864812,11.9099766126562,12.0172276756451,1.01095398916515,0.998072271866267,"costly activation","XM_022431130.1","LOC111099717","crg:105333479","GO:0008233;GO:0031012;GO:0043167",572
"290"," max-like protein X","rna-XM_069281703.1",11.6035678855037,11.6989274468784,11.7363374826278,11.8093993829229,1.00821812414213,0.99802339247583,"costly activation","XM_022453526.1","LOC111114981","crg:105344411","GO:0005622;GO:0008134;GO:0009058;GO:0032991;GO:0034641",221
"291"," mediator of RNA polymerase II transcription subunit 26-like","rna-XM_069271419.1",11.9545131977087,12.0474491453448,11.9781200834415,12.039053195383,1.00777413066505,0.997333632675862,"costly activation","XM_022460018.1","LOC111119637","crg:105340733","GO:0005634",640
"292"," mediator of RNA polymerase II transcription subunit 4-like","rna-XM_069249350.1",11.5417018280287,11.629664563374,11.5434882456252,11.5978209707808,1.00762129681186,0.997107533214633,"costly activation","XM_022432667.1","LOC111100610","crg:105338766;crg:105347641","GO:0003674;GO:0005654;GO:0009058;GO:0032991;GO:0034641",257
"293"," metalloproteinase inhibitor 3-like","rna-XM_069285280.1",11.3259755244338,11.49569983087,11.2703571336249,11.3946356280451,1.01498540289709,0.996100062861252,"costly activation","XM_022439790.1","LOC111105476","crg:105327547","GO:0030234",186
"294"," microphthalmia-associated transcription factor-like","rna-XM_069285713.1",12.1791078536965,12.2300572349626,12.1912370870764,12.2420264805034,1.0041833426453,0.999982786759102,"costly activation","XM_022443357.1","LOC111107924","crg:105342338","GO:0002376;GO:0003674;GO:0009058;GO:0034641",572
"295"," microsomal glutathione S-transferase 1-like","rna-XM_069264420.1",11.5444409905493,11.5908063770031,11.5954335467978,11.5985640147288,1.00401625219374,0.996268707819735,"costly activation","XM_022462310.1","LOC111121161","crg:105318451","",147
"296"," mid1-interacting protein 1A-like","rna-XM_069247445.1",12.0325860084695,12.1632374889812,12.0253180731836,12.0745120738278,1.01085813809432,0.993305421540092,"costly activation","XM_022480617.1","LOC111132796","crg:105328088","",167
"297"," mitochondrial inner membrane protein OXA1L-like","rna-XM_069257651.1",11.5403684288837,11.5564669273972,11.5599369318791,11.5577087718788,1.00139497266597,0.998414490619825,"costly activation","XM_022480669.1","LOC111132820","crg:105324820","GO:0005575;GO:0008565",429
"298"," mitogen-activated protein kinase kinase kinase kinase 3-like","rna-XM_069260530.1",12.0205995418108,12.0852562493324,12.0416592499031,12.0795291530091,1.00537882551504,0.997778033440658,"costly activation","XM_022477745.1","LOC111130581","crg:105341571","GO:0006464;GO:0006520;GO:0007165;GO:0016301;GO:0043167",877
"299"," MLX-interacting protein-like","rna-XM_069273086.1",11.6679410611123,11.8820023464259,11.7439267203797,11.8764932630227,1.01834610615467,0.993069141589565,"costly activation","XM_022437537.1","LOC111103915","crg:105343043","GO:0003674",431
"300"," MOB kinase activator 2-like","rna-XM_069276300.1",11.9660206157976,12.0801617263399,11.9755592541253,12.0182960892311,1.00953876933754,0.994086311316015,"costly activation","XM_022469863.1","LOC111125761","crg:105324324","",266
"301"," monocarboxylate transporter 12-like","rna-XM_069259229.1",11.9858184067945,12.4350895459402,12.341261311371,12.3024598394079,1.03748355964504,0.960840243161842,"costly activation","XM_022472577.1","LOC111127411","crg:105334363","GO:0005575;GO:0055085",694
"302"," monocarboxylate transporter 14-like","rna-XM_069264910.1",11.2465725924121,11.4547946939679,11.4578185155067,11.4764510824895,1.01851427177878,0.983418903155177,"costly activation","XM_022466016.1","LOC111123586","crg:105339637","GO:0005575;GO:0055085",551
"303"," mothers against decapentaplegic homolog 3-like","rna-XM_069246492.1",11.9487868253346,12.081334922955,12.1357670577685,12.1701370836298,1.01109301718726,0.991829741991693,"costly activation","XM_022450828.1","LOC111112940","crg:105337984","GO:0003700;GO:0005622;GO:0007165;GO:0009058;GO:0032991;GO:0034641",418
"304"," mRNA decay activator protein ZFP36L1-like","rna-XM_069261828.1",13.1334520625236,13.5554870534345,13.2489383160831,13.4712461971132,1.032134353474,0.98512300684426,"costly activation","XM_022475973.1","LOC111129521","crg:105336839","GO:0043167",401
"305"," mucin-2-like","rna-XM_069246150.1",12.1354806594539,12.2991561964747,12.332289990853,12.2815410737158,1.01348735510474,0.982631771179324,"costly activation","XM_022449488.1","LOC111112130","crg:105320216","",2931
"306"," mucosa-associated lymphoid tissue lymphoma translocation protein 1-like","rna-XM_069282023.1",12.0009837074742,12.1271614664243,12.0987663099564,12.1154467202339,1.01051395135813,0.990959783906025,"costly activation","XM_022476587.1","LOC111130001","crg:105319332","GO:0008233;GO:0009058;GO:0034641",839
"307"," multidrug resistance protein 1-like","rna-XM_069254299.1",11.5357276914724,11.5433422552315,11.5353560654127,11.4285397244639,1.00066008525537,0.99008655003023,"costly activation","XM_022447503.1","LOC111110863","crg:105317612;crg:105329349;crg:105342870","GO:0005575;GO:0016757;GO:0016887;GO:0022857;GO:0043167",1770
"308"," multidrug resistance protein 1-like","rna-XM_069254299.1",11.5357276914724,11.5433422552315,11.5353560654127,11.4285397244639,1.00066008525537,0.99008655003023,"costly activation","XM_022447503.1","LOC111110863","crg:105317612;crg:105329349;crg:105342870","GO:0005575;GO:0016757;GO:0016887;GO:0022857;GO:0043167",1770
"309"," multifunctional protein ADE2-like","rna-XM_069274044.1",11.4982372727613,11.6224672823239,11.5927759412005,11.6145519664647,1.01080426561182,0.991169554234588,"costly activation","XM_022472692.1","LOC111127492","crg:105333392","GO:0009058;GO:0016874;GO:0034641;GO:0044281",424
"310"," muscle-specific protein 20-like","rna-XR_011209177.1",11.9829187908922,12.2766568554618,12.1008439903065,12.1531406825475,1.02451306477958,0.980291783248635,"costly activation","XM_022471981.1","LOC111127009","crg:105340926","GO:0003674",218
"311"," myb-binding protein 1A-like protein","rna-XM_069279981.1",12.0326634883353,12.1150718980062,12.1424479605963,12.1445612505603,1.00684872553369,0.993370718107309,"costly activation","XM_022488505.1","LOC111137181","crg:105327853","GO:0003677;GO:0005730;GO:0008134;GO:0009058;GO:0032991;GO:0034641",1170
"312"," myosin-IIIb-like","rna-XM_069282230.1",11.5331115016285,12.0018859664378,11.8125550640807,11.833488998185,1.04064596659306,0.962644558087667,"costly activation","XM_022475537.1","LOC111129267","crg:105327095","GO:0005856;GO:0032991;GO:0043167",1091
