"","Protein_name","Airradians.TranscriptID","baseMeanNAIVE_control","baseMeanHABITUATED_control","baseMeanNAIVE_response","baseMeanHABITUATED_response","ControlRatio","ResponseRatio","Frontloaded_criteria","Cvirginica_TranscriptID","Cvirginica_GeneID","Cgigas_KEGGID","Annotation_GO_ID","Cvirginica_length"
"109"," protein tumorous imaginal discs, mitochondrial-like","rna-XM_069275053.1",11.4593195001425,11.5626016106383,11.4163317351728,11.5319792025104,1.00901293575893,1.00110708847654,"activated","XM_022471955.1","LOC111126988","crg:105319240","GO:0006457;GO:0006950;GO:0043167;GO:0051082",503
"110"," putative gamma-glutamyltransferase YwrD","rna-XM_069268950.1",11.4776407328472,11.5044798081917,11.502068723002,11.54598104121,1.00233837911197,1.00147594524568,"activated","XM_022463930.1","LOC111122278","crg:105331781","GO:0006790;GO:0008233;GO:0009056;GO:0034641;GO:0051186",561
"111"," putative RNA-binding protein Luc7-like 1","rna-XM_069266611.1",11.9433288206102,11.9797978287663,12.0120029384232,12.0630272884284,1.00305350448807,1.00119064023325,"activated","XM_022463167.1","LOC111121745","crg:105338803","GO:0003729;GO:0005634;GO:0006397;GO:0022618;GO:0032991",389
"112"," renin receptor-like","rna-XM_069249209.1",11.5594980605353,11.5807430534217,11.5434019749179,11.5768259770855,1.00183788195432,1.00105568490335,"activated","XM_022485669.1","LOC111135522","crg:105318725","GO:0003674;GO:0005575",368
"113"," required for meiotic nuclear division protein 1 homolog","rna-XM_069278501.1",11.4943788002613,11.4963909483496,11.4749499411307,11.5552605913267,1.00017505496585,1.00682253072037,"activated","XM_022487095.1","LOC111136328","crg:105327119","",418
"114"," ribosomal protein S6 kinase alpha-1-like","rna-XM_069278333.1",11.3400341810919,11.3495164385413,11.2013075595677,11.3875613095155,1.00083617538519,1.01577848889089,"activated","XM_022436739.1","LOC111103453","crg:105329220","GO:0006464;GO:0006520;GO:0007165;GO:0016301;GO:0043167",733
"115"," ribosomal RNA-processing protein 8-like","rna-XM_069275419.1",11.3783820097476,11.3787011432245,11.3368562117189,11.3482041532114,1.00002804735125,1.00097290317046,"activated","XM_022467186.1","LOC111124334","crg:105335770","GO:0005730;GO:0008168",667
"116"," RING finger and transmembrane domain-containing protein 1-like","rna-XM_069280422.1",11.437228519932,11.4477982950168,11.3522907146973,11.417332008409,1.00092415527646,1.00480076220562,"activated","XM_022484821.1","LOC111135088","crg:105320176","",422
"117"," RING finger protein 113A-like","rna-XM_069264343.1",11.5108181713579,11.5243638564467,11.4808227986177,11.531993748381,1.0011767786518,1.00327644605216,"activated","XM_022443040.1","LOC111107715","crg:105337337","GO:0043167",350
"118"," RNA-binding motif protein, X-linked 2-like","rna-XM_069247870.1",11.4325190905082,11.4598251815525,11.4232406820026,11.463070575374,1.00238845794423,1.00109566712799,"activated","XM_022487241.1","LOC111136408","crg:105339380","GO:0003674",350
"119"," RNA-binding protein 26-like","rna-XM_069273744.1",11.6740800650836,11.7169421630974,11.6912997519425,11.7393704554257,1.00367156108018,1.00043849357799,"activated","XM_022467346.1","LOC111124477","crg:105323147","GO:0006397;GO:0043167",988
"120"," RNA-binding protein 4.1-like","rna-XM_069260774.1",12.4697886788246,12.4805193257621,12.3886551020911,12.4108992811871,1.00086053157867,1.00093419267868,"activated","XM_022477552.1","LOC111130462","crg:105321495","GO:0003674",278
"121"," RNA-binding protein 45-like","rna-XM_069255354.1",12.0972307017625,12.1134888219346,12.0867208870912,12.1247326345995,1.00134395388275,1.0017985470712,"activated","XM_022452590.1","LOC111114302","crg:105342718","GO:0003674",542
"122"," S-crystallin SL11-like","rna-XM_069245364.1",11.457907262414,11.4748475014506,11.5149757573498,11.6231289853809,1.00147847583756,1.00790223826516,"activated","XM_022478154.1","LOC111130885","crg:105340488","GO:0003674",201
"123"," serine/arginine repetitive matrix protein 2-like","rna-XM_069272255.1",11.397051238894,11.4160555713645,11.4995815495626,11.5453980340018,1.00166747802323,1.00231285244389,"activated","XM_022461393.1","LOC111120584","crg:105325769","GO:0008150",1264
"124"," serine/threonine-protein kinase Chk2-like","rna-XM_069279223.1",11.4765904950818,11.4911046328433,11.4546990018556,11.4994400288779,1.00126467331633,1.00263790091889,"activated","XM_022483524.1","LOC111134476","crg:105318723","GO:0006464;GO:0016301;GO:0043167",500
"125"," serrate RNA effector molecule homolog","rna-XM_069250791.1",11.8114468292934,11.8441284477794,11.7875094726757,11.8601634213905,1.00276694455458,1.00338732154262,"activated","XM_022461279.1","LOC111120515","crg:105326707","GO:0003674;GO:0006397",936
"126"," serum amyloid A-5 protein-like","rna-XM_069279372.1",11.7929167103541,11.8793603545775,11.691902045399,12.11014686564,1.00733013268443,1.02823508006716,"activated","XM_022454020.1","LOC111115334","crg:105332146","GO:0005576",123
"127"," set1/Ash2 histone methyltransferase complex subunit ASH2-like","rna-XM_069267174.1",11.3585288852239,11.4553591644081,11.2633452069513,11.4238428960911,1.00852489615184,1.00567627207079,"activated","XM_022458955.1","LOC111119106","crg:105331718","GO:0003674;GO:0005654;GO:0006464;GO:0032991;GO:0051276",564
"128"," shootin-1-like","rna-XM_069284655.1",11.8068249211855,11.8310869511049,11.7919736358099,11.8593769129789,1.00205491570184,1.00365360662326,"activated","XM_022488623.1","LOC111137242","crg:105348852","",542
"129"," sine oculis-binding protein homolog","rna-XM_069248454.1",11.4243085426603,11.6461080158978,11.4022868561845,11.6321866410069,1.01941469563863,1.00073366364954,"activated","XM_022438609.1","LOC111104591","crg:105344602","",763
"130"," snake venom metalloproteinase BaP1-like","rna-XM_069255622.1",11.3155765099295,11.4424399028635,11.4058772893373,11.5552979834488,1.01121139456065,1.00186798723374,"activated","XM_022468664.1","LOC111125152","crg:105332470","GO:0008233",1184
"131"," SOSS complex subunit B1-like","rna-XM_069251427.1",11.7325496499483,11.7346183683493,11.7269967063879,11.7399986661346,1.00017632300418,1.00093223295925,"activated","XM_022464528.1","LOC111122669","crg:105343911","",214
"132"," splicing factor 3B subunit 2-like","rna-XM_069262752.1",11.9505313876718,11.9565597664021,11.9767550119501,12.0870172841857,1.00050444440793,1.00869752433075,"activated","XM_022477023.1","LOC111130237","crg:105319620","GO:0005634",1064
"133"," splicing regulatory glutamine/lysine-rich protein 1-like","rna-XM_069270263.1",11.26710202292,11.3645531420362,11.2133288292585,11.4484887427245,1.00864917340039,1.01221662613298,"activated","XM_022460071.1","LOC111119664","crg:105335098","GO:0003674",726
"134"," src substrate cortactin-like","rna-XM_069248256.1",11.8623262028492,11.8983649076251,11.81870294497,11.9333157250452,1.00303808074062,1.00663932530296,"activated","XM_022437694.1","LOC111104007","crg:105335494","GO:0016491",832
"135"," structural maintenance of chromosomes protein 4-like","rna-XM_069247355.1",11.817763218476,11.8506889404525,11.8116003885843,11.892739782207,1.00278612131313,1.00407200013792,"activated","XM_022489073.1","LOC111137570","crg:105332675","GO:0005694;GO:0043167;GO:0051276",1257
"136"," succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial-like","rna-XM_069283339.1",11.4112191515278,11.4805660454002,11.5850812728603,11.7084099904116,1.00607708019201,1.00454080210324,"activated","XM_022433498.1","LOC111101152","crg:105319941","GO:0003674",331
"137"," SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5-like","rna-XM_069273531.1",11.8369664612186,11.8672655525424,11.7688576139797,11.885446452377,1.00255970069892,1.00732809683477,"activated","XM_022465155.1","LOC111123066","crg:105320932","GO:0000228;GO:0003677;GO:0016887;GO:0032991;GO:0043167;GO:0051276",1026
"138"," SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1-like","rna-XM_069254712.1",11.5584448061845,11.5743993936368,11.3742500396611,11.5400339650297,1.00138034032431,1.01317684313189,"activated","XM_022453304.1","LOC111114820","crg:105342311","GO:0000228;GO:0003674;GO:0032991",520
"139"," SWI/SNF complex subunit SMARCC2-like","rna-XM_069266361.1",11.973425590716,12.0763491965957,11.9938535658374,12.1370308233542,1.00859600329913,1.00331307011405,"activated","XM_022488366.1","LOC111137104","crg:105323254","GO:0000228;GO:0003677;GO:0032991;GO:0051276",1072
"140"," TBC1 domain family member 31-like","rna-XM_069256304.1",11.3522372542827,11.3803863113002,11.3685353763756,11.4020367733587,1.00247960436229,1.00046609242064,"activated","XM_022488656.1","LOC111137265","crg:105324956","GO:0003674",1063
"141"," tetratricopeptide repeat protein 25-like","rna-XM_069252011.1",11.7935647249685,11.8387481966866,11.709414128796,11.8928251192264,1.00383119716318,1.01178719349726,"activated","XM_022466623.1","LOC111123910","crg:105330622","GO:0003674",688
"142"," tetratricopeptide repeat protein 25-like","rna-XM_069252016.1",11.2279299090505,11.3787869903376,11.3866242031406,11.5637441083494,1.01343587664949,1.00209111223702,"activated","XM_022466623.1","LOC111123910","crg:105330622","GO:0003674",688
"143"," THO complex subunit 1-like","rna-XM_069270756.1",11.6673222550661,11.6967442361291,11.6752033570068,11.7171831526255,1.00252174238611,1.0010711935492,"activated","XM_022463113.1","LOC111121726","crg:105338779","GO:0003674;GO:0007165",663
"144"," THO complex subunit 2-like","rna-XM_069275229.1",11.7545374928113,11.8714556371358,11.777988291988,11.9347089077415,1.00994663927832,1.00332650274064,"activated","XM_022467522.1","LOC111124560","crg:105330153","GO:0005634;GO:0006397;GO:0006913;GO:0032991",1522
"145"," THO complex subunit 4-like","rna-XM_069269230.1",12.0772468033552,12.0999039982891,12.088853101192,12.1557729235367,1.00187602317836,1.00365278756412,"activated","XM_022457724.1","LOC111118318","crg:105322560","GO:0003674",279
"146"," THO complex subunit 5 homolog","rna-XM_069278303.1",11.417172357836,11.4454020207343,11.3830446476256,11.4659004520634,1.00247256168283,1.00479446269451,"activated","XM_022485719.1","LOC111135555","crg:105332689;crg:105347490","",695
"147"," TM2 domain-containing protein CG11103-like","rna-XM_069282912.1",11.7705014730422,11.7987464809464,11.7630509270732,11.8229735439809,1.00239964354696,1.00268804513867,"activated","XM_022486809.1","LOC111136159","crg:105333274","",185
"148"," transducin beta-like protein 2","rna-XM_069280227.1",11.374029859624,11.4833090169266,11.4996326525634,11.6650687120284,1.00960777830296,1.00473295238331,"activated","XM_022486680.1","LOC111136083","crg:105333134","GO:0003674",459
"149"," transmembrane protein 14C-like","rna-XM_069271364.1",11.6896122134246,11.7028770915884,11.6351227651246,11.6820496645898,1.00113475775942,1.00289516744062,"activated","XM_022463002.1","LOC111121646","crg:105324107","GO:0005575",104
"150"," trichoplein keratin filament-binding protein-like","rna-XM_069280463.1",11.6513031577647,11.7111263722791,11.6323459482682,11.7010804592511,1.00513446553612,1.0007704906145,"activated","XM_022487516.1","LOC111136572","crg:105333865","",498
"151"," tripartite motif-containing protein 2-like","rna-XM_069275023.1",11.3647360073277,11.4007521723575,11.4082665103954,11.5689668932028,1.00316911585157,1.01088270595882,"activated","XM_022471066.1","LOC111126423","crg:105342254","GO:0043167",649
"152"," tRNA wybutosine-synthesizing protein 4-like","rna-XM_069254592.1",11.2878475593963,11.3476213091163,11.245757390845,11.3510604367239,1.00529540724265,1.00404696446186,"activated","XM_022433546.1","LOC111101178","crg:105343620","GO:0006464;GO:0008168",813
"153"," tubulin beta chain-like","rna-XM_069247475.1",15.6139241486118,15.7661629213041,15.2777950138604,15.7615255240032,1.00975019292032,1.02170054749819,"activated","XM_022466303.1","LOC111123746","crg:105338583;crg:105343071","GO:0003924;GO:0005198;GO:0005856;GO:0008150;GO:0043167",445
"154"," tubulin polyglutamylase complex subunit 2-like","rna-XM_069281719.1",11.3084234491212,11.3569603613444,11.280336223554,11.3973615323646,1.00429210247047,1.00605617867792,"activated","XM_022448751.1","LOC111111651","crg:105330398","GO:0006464",290
"155"," UBX domain-containing protein 4-like","rna-XM_069265366.1",11.9040320063105,11.9070176097825,11.8767430559041,11.9832727682958,1.00025080606894,1.00871661430843,"activated","XM_022430762.1","LOC111099471","crg:105337599","GO:0003674",465
"156"," uncharacterized protein C10orf107 homolog","rna-XM_069284406.1",11.3459417958856,11.3999235168693,11.3034299139666,11.4283101796642,1.00475779992131,1.00626041181545,"activated","XM_022430637.1","LOC111099206","crg:105330594","",314
"157"," uncharacterized protein DDB_G0284459-like","rna-XM_069279123.1",11.762823360631,11.7817765898836,11.7224847281546,11.7856984249541,1.00161128231475,1.00377515173236,"activated","XM_022483797.1","LOC111134616","crg:105344785","GO:0003729;GO:0005622;GO:0032991",770
"158"," uncharacterized","rna-XM_069247093.1",11.3186997897139,11.3378215148254,11.2913643112645,11.3622551706255,1.00168939237427,1.00458119359264,"activated","XM_022475273.1","LOC111129131","crg:105340345","",542
"159"," uncharacterized","rna-XM_069252478.1",11.6213591444657,11.6821141854141,11.600318646849,11.6631733806659,1.00522787741031,1.00018949463091,"activated","XM_022465736.1","LOC111123425","crg:105345155","GO:0003674",2084
"160"," uncharacterized","rna-XM_069252689.1",11.4189971064902,11.4215457236793,11.3801750206204,11.4625533007436,1.000223190983,1.0070139969122,"activated","XM_022467267.1","LOC111124415","crg:105322517","",447
"161"," uncharacterized","rna-XM_069265415.1",11.8050975768479,11.9187552690643,11.7959617663675,11.9813925550274,1.00962784860324,1.00603391112753,"activated","XM_022449725.1","LOC111112301","crg:105340042","GO:0006629;GO:0043167",678
"162"," uncharacterized","rna-XM_069268452.1",11.6975019207112,11.706355523967,11.6982021403231,11.7212287771417,1.0007568798292,1.00121059498217,"activated","XM_022463549.1","LOC111122023","crg:105329478","GO:0003723;GO:0006913",373
"163"," uncharacterized","rna-XM_069270967.1",11.8301012019251,11.8571767896846,11.8605766527826,11.9207767513528,1.00228870297028,1.00278057996176,"activated","XM_022434321.1","LOC111101731","crg:105342231","",575
"164"," uncharacterized","rna-XM_069271409.1",11.5704162883307,11.7307145800379,11.6011352702589,11.8240957037194,1.01385415076801,1.00529138765959,"activated","XM_022461774.1","LOC111120800","crg:105319807","",940
"165"," uncharacterized","rna-XM_069273100.1",11.9790543771204,12.0241483291054,12.0126649703083,12.105978033097,1.00376439997394,1.00398847603113,"activated","XM_022471196.1","LOC111126506","crg:105323889","",721
"166"," uncharacterized","rna-XM_069274571.1",12.6070815874519,12.6405531276449,12.8331851697072,12.9804243735742,1.0026549792639,1.00879498740576,"activated","XM_022466994.1","LOC111124130","crg:105319471","",279
"167"," uncharacterized","rna-XM_069275880.1",11.2800646910799,11.3554722442793,11.2602515578742,11.3840535489655,1.0066850284342,1.0042809558574,"activated","XM_022445404.1","LOC111109321","crg:105337124","GO:0003674;GO:0006464",415
"168"," uncharacterized","rna-XM_069276389.1",11.4270386186238,11.6018039689527,11.3505303039264,11.5791285344109,1.01529401940097,1.00477285670308,"activated","XM_022434777.1","LOC111102125","crg:105338349","GO:0005198;GO:0005856",1100
"169"," uncharacterized","rna-XM_069278931.1",11.8454461531295,12.0163228571664,11.9233139301742,12.1033173047085,1.01442551861938,1.00066169323795,"activated","XM_022485917.1","LOC111135653","crg:105326200","GO:0003674",676
"170"," uncharacterized","rna-XM_069282403.1",11.627563581727,11.6395277148522,11.4123030165564,11.508969255149,1.00102894583556,1.00743375853618,"activated","XM_022438279.1","LOC111104371","crg:105339197","GO:0003674;GO:0007165",1544
"171"," uncharacterized","rna-XM_069282617.1",11.399953353635,11.4145934517667,11.380813582537,11.58829066615,1.00128422438914,1.01692446712925,"activated","XM_022475786.1","LOC111129413","crg:105323200","GO:0003674;GO:0005768;GO:0005794;GO:0006605;GO:0007034",283
"172"," uncharacterized","rna-XM_069285344.1",12.9100545222496,12.9740643599743,12.760544086828,12.9919190858772,1.00495813845049,1.01310892942675,"activated","XM_022444337.1","LOC111108441","crg:105328789","GO:0006464;GO:0016301;GO:0043167",1087
"173"," uncharacterized","rna-XM_069286261.1",11.6794934504039,11.6815159272428,11.6722420222697,11.7229858223568,1.00017316477358,1.00417350353716,"activated","XM_022435826.1","LOC111102892","crg:105339629","",256
"174"," UV excision repair protein RAD23 homolog B-like","rna-XM_069272034.1",12.0265612571368,12.0391134991436,12.0322876362198,12.0704534768487,1.0010437099798,1.00212602321786,"activated","XM_022460691.1","LOC111120048","crg:105347475","GO:0003677;GO:0005634;GO:0006259;GO:0006950;GO:0009056",387
"175"," vacuolar protein sorting-associated protein VTA1 homolog","rna-XM_069285018.1",11.2371969570841,11.3299632702973,11.1717213515329,11.3682566834137,1.0082552894256,1.00926047835648,"activated","XM_022439766.1","LOC111105460","crg:105317377","",290
"176"," vesicle-fusing ATPase 1-like","rna-XM_069251142.1",11.2892976683547,11.3154645991193,11.2532095301846,11.3096246278819,1.00231785284907,1.00268915918994,"activated","XM_022471721.1","LOC111126815","crg:105347797","GO:0016192;GO:0016887;GO:0043167",744
"177"," von Willebrand factor A domain-containing protein 5A-like","rna-XM_069251042.1",12.3647283508728,12.4119069086974,12.3710509034396,12.464167203991,1.00381557576404,1.00369726855975,"activated","XM_022478828.1","LOC111131348","crg:105322675","",791
"178"," von Willebrand factor D and EGF domain-containing protein-like","rna-XM_069263262.1",12.3282761902097,12.4466533547172,12.2346140132408,12.8158406202924,1.00960208569967,1.03754415052492,"activated","XM_022476009.1","LOC111129539","crg:105334781","",1188
"179"," WD repeat-containing protein 88-like","rna-XM_069255985.1",11.7619580821758,11.7680798633969,11.7336888528535,11.7888797257234,1.00052047296704,1.00418097600247,"activated","XM_022482410.1","LOC111133768","crg:105321110","GO:0003674",406
"180"," WD repeat-containing protein 92-like","rna-XM_069260153.1",11.5349583111731,11.5418377876137,11.5155100846092,11.5826099003766,1.00059640236706,1.00522738782683,"activated","XM_022475417.1","LOC111129186","crg:105320855;crg:105322882","GO:0003674",355
"181"," WW domain-binding protein 11-like","rna-XM_069267583.1",12.0175567991321,12.0372078142172,11.9928723812548,12.1112040560572,1.00163519219535,1.00821820294914,"activated","XM_022457382.1","LOC111118086","crg:105340745","GO:0034641",569
"182"," Y-box factor homolog","rna-XM_069264340.1",14.4601860281693,14.5424703918043,14.4244662411258,14.6527377808201,1.00569040837198,1.01007754862421,"activated","XM_022486282.1","LOC111135859","crg:105318040","GO:0003674",268
"183"," YLP motif-containing protein 1-like","rna-XM_069258875.1",11.5483136513422,11.5897614677057,11.621655992957,11.7431454440304,1.00358907955004,1.00684008339379,"activated","XM_022476439.1","LOC111129906","crg:105339242","GO:0005634",1482
"184"," zinc finger protein GLIS3-like","rna-XM_069271629.1",11.8427733446311,11.87766085459,11.3443821798077,11.8495588711133,1.00294589020187,1.04146296520065,"activated","XM_022458480.1","LOC111118832","crg:105320636","GO:0003674;GO:0005634;GO:0009058;GO:0034641",935
"185"," zinc finger protein Xfin-like","rna-XM_069247222.1",11.6865384950391,11.7968137445046,11.5829182254754,11.7889396014493,1.00943609174883,1.00827250363174,"activated","XM_022445954.1","LOC111109730","crg:105321423","GO:0003674",1487
"186"," zinc finger RNA-binding protein-like","rna-XM_069281073.1",12.2214310838681,12.3231385765967,12.099398941605,12.2829354913249,1.00832206081519,1.00679049170588,"activated","XM_022479245.1","LOC111131630","crg:105338640","GO:0043167",969
"187",NA,"gene-LOC138313480",11.4693159259285,11.4979801568594,11.4210163334609,11.5322346109089,1.00249921016354,1.00722078039741,"activated",NA,NA,NA,NA,NA
"188",NA,"rna-XM_069246877.1",11.5115161607922,11.5399311365532,11.5308304715012,11.563384892149,1.00246839559308,1.0003539809471,"activated",NA,NA,NA,NA,NA
"189",NA,"rna-XM_069252070.1",13.7590293567003,13.8742173207757,13.8295890574247,13.98467099734,1.00837180887467,1.00281837411973,"activated",NA,NA,NA,NA,NA
"190",NA,"rna-XM_069259600.1",11.8413562942978,12.0096638903114,11.6305430872307,11.9570325029859,1.01421354039441,1.01366397192891,"activated",NA,NA,NA,NA,NA
"191",NA,"rna-XM_069267733.1",12.1659056654045,12.2202473695087,12.0593781608398,12.3811714804561,1.0044667208179,1.02211855414874,"activated",NA,NA,NA,NA,NA
"192",NA,"rna-XM_069268014.1",11.4067199045387,11.4322093486011,11.328068939124,11.3688073244217,1.00223459892727,1.00135859902737,"activated",NA,NA,NA,NA,NA
"193",NA,"rna-XM_069270514.1",11.3600468484513,11.4007598053744,11.3589906969586,11.4787794882155,1.00358387227326,1.00693699135557,"activated",NA,NA,NA,NA,NA
"194",NA,"rna-XM_069272709.1",11.6497368129045,11.7192207418805,11.5828288376369,11.7268850136004,1.00596442049223,1.00643424901874,"activated",NA,NA,NA,NA,NA
"195",NA,"rna-XM_069275330.1",11.254772117134,11.2955836681957,11.4164825095459,11.4623028568147,1.00362615525547,1.00038597096889,"activated",NA,NA,NA,NA,NA
"196",NA,"rna-XM_069277115.1",11.2324090698317,11.2767453163355,11.213958223471,11.3327416908623,1.00394717163772,1.00661916703359,"activated",NA,NA,NA,NA,NA
"197",NA,"rna-XM_069278522.1",11.2857102519067,11.2934190650951,11.2813657437157,11.2992175488208,1.00068305964059,1.00089874170736,"activated",NA,NA,NA,NA,NA
"198",NA,"rna-XM_069279440.1",11.4198546330565,11.5025234452073,11.3904618626133,11.4796367609488,1.00723904242279,1.00058562797676,"activated",NA,NA,NA,NA,NA
"199",NA,"rna-XM_069280998.1",11.2825664751014,11.3892230189095,11.3120416767181,11.433493668054,1.00945321652157,1.00127128833414,"activated",NA,NA,NA,NA,NA
"200",NA,"rna-XM_069283831.1",11.5018793712754,11.738742017356,11.5785488525136,11.8605700862355,1.02059338638798,1.00368788515334,"activated",NA,NA,NA,NA,NA
"201",NA,"rna-XM_069286516.1",12.2033430265454,12.2359497927841,12.123101559195,12.249754403409,1.00267195359237,1.00775455773677,"activated",NA,NA,NA,NA,NA
"202",NA,"rna-XR_011206013.1",11.8932820452351,12.0631622123578,11.4237783365099,11.8860264924928,1.014283707935,1.02581129500346,"activated",NA,NA,NA,NA,NA
"203",NA,"rna-XR_011209897.1",11.5606276657268,11.5639192820932,11.5613044081031,11.5789007291314,1.00028472644061,1.00123692273443,"activated",NA,NA,NA,NA,NA
