"","Protein_name","Airradians.TranscriptID","baseMeanNAIVE_control","baseMeanHABITUATED_control","baseMeanNAIVE_response","baseMeanHABITUATED_response","ControlRatio","ResponseRatio","Frontloaded_criteria","Cvirginica_TranscriptID","Cvirginica_GeneID","Cgigas_KEGGID","Annotation_GO_ID","Cvirginica_length"
"108"," max dimerization protein 1-like","rna-XM_069282979.1",13.2016422689873,13.2163032723744,13.2657703759632,13.2964853582002,1.00111054390722,1.00120347567084,"threshold likely","XM_022484235.1","LOC111134814","crg:105330195","GO:0003674;GO:0009058;GO:0034641",204
"109"," meteorin-like protein","rna-XM_069267418.1",12.2173317860752,12.2990303568238,12.2469760499265,12.3879909612438,1.00668710420402,1.00479509416496,"threshold likely","XM_022461349.1","LOC111120550","crg:105320330","",298
"110"," methylmalonic aciduria and homocystinuria type D homolog, mitochondrial-like","rna-XM_069255297.1",11.8282938932252,11.8307658557993,11.8098053516219,11.8932391143226,1.00020898724672,1.00685436756409,"threshold likely","XM_022449012.1","LOC111111843","crg:105340456","GO:0044281;GO:0051186",316
"111"," microfibril-associated glycoprotein 4-like","rna-XM_069276066.1",11.4637409859899,11.5354122719101,11.4548750355007,11.5716816487345,1.00625199801773,1.00392059974227,"threshold likely","XM_022480054.1","LOC111132259","crg:105333623","",369
"112"," MORN repeat-containing protein 4-like","rna-XM_069283478.1",12.012057781791,12.1191727327492,12.0393898595211,12.1734991040352,1.00891728568943,1.00220228199553,"threshold likely","XM_022430768.1","LOC111099479","crg:105346627","",145
"113"," N-acetylserotonin O-methyltransferase-like protein","rna-XM_069274345.1",11.4278225464806,11.4315864838601,11.4541884088061,11.4631627308728,1.00032936610314,1.00045398135429,"threshold likely","XM_022470458.1","LOC111126067","crg:105320643","GO:0003674;GO:0034641;GO:0044281",219
"114"," N(4)-(Beta-N-acetylglucosaminyl)-L-asparaginase-like","rna-XM_069273720.1",11.6162295307616,11.6393940908927,11.5972790546282,11.6313911013587,1.00199415482191,1.00094534364363,"threshold likely","XM_022472354.1","LOC111127257","crg:105336257","GO:0003674",341
"115"," neo-calmodulin-like","rna-XM_069258817.1",11.3307514893525,11.354104858058,11.3307543903191,11.3724464393374,1.00206106088616,1.00161515767803,"threshold likely","XM_022475826.1","LOC111129441","crg:105340108","GO:0043167",150
"116"," nephrocystin-1-like","rna-XM_069261389.1",11.4874572277089,11.569296786392,11.225506154822,11.4819687543721,1.00712425361512,1.01561094747251,"threshold likely","XM_022476011.1","LOC111129556","crg:105326917","GO:0003674;GO:0005623;GO:0005929",817
"117"," neurofilament heavy polypeptide-like","rna-XM_069274481.1",11.9386128046791,11.9608984149906,11.9373290232384,12.0037614975797,1.00186668339749,1.00369152942151,"threshold likely","XM_022467518.1","LOC111124556","crg:105341953","",871
"118"," neurogenic locus notch homolog protein 1-like","rna-XM_069263654.1",11.3628635379976,11.5588742854697,11.2969480391948,11.6018556558428,1.01725011893496,1.00957497617812,"threshold likely","XM_022477087.1","LOC111130260","crg:105332962","GO:0043167",1405
"119"," neuron navigator 3-like","rna-XM_069262266.1",11.5845850358703,11.6045673846995,11.6026055920016,11.6241623632074,1.00172490846821,1.0001327875037,"threshold likely","XM_022473425.1","LOC111128034","crg:105345629","GO:0003674",1143
"120"," noggin-like","rna-XM_069267009.1",11.3071766647376,11.3674366173824,11.1620516615198,11.2772275803248,1.00532935448269,1.0049627232734,"threshold likely","XM_022463827.1","LOC111122202","crg:105342853","GO:0007165;GO:0009058;GO:0030154;GO:0034641",247
"121"," nucleic acid dioxygenase ALKBH1-like","rna-XM_069261276.1",11.419713756221,11.4517464927989,11.418734327441,11.490585156217,1.00280503848535,1.00347757044266,"threshold likely","XM_022468712.1","LOC111125175","crg:105332133","GO:0008150",375
"122"," oncoprotein-induced transcript 3 protein-like","rna-XM_069272985.1",12.7541917852047,12.8147824775424,12.5734172994865,12.7022859134427,1.00475064930481,1.00547264318126,"threshold likely","XM_022455850.1","LOC111116820","crg:105331573","",238
"123"," orexin receptor type 2-like","rna-XM_069261175.1",11.5103352164006,11.5405408747912,11.5171015977079,11.55656437995,1.00262422056549,1.00080013053799,"threshold likely","XM_022478731.1","LOC111131285","crg:105334555","GO:0003674;GO:0005575;GO:0007165",363
"124"," ornithine aminotransferase, mitochondrial-like","rna-XM_069284468.1",12.0961349924238,12.1248181699892,12.1291347274084,12.2166395786988,1.00237126797803,1.00483170951252,"threshold likely","XM_022487037.1","LOC111136290","crg:105328238","GO:0006520;GO:0043167",433
"125"," paired box protein Pax-6-like","rna-XM_069276984.1",11.6410601485058,11.7009816998235,11.6326708133154,11.8166366593183,1.00514743077978,1.01061252565932,"threshold likely","XM_022447428.1","LOC111110798","crg:105332393","GO:0003677;GO:0009058;GO:0034641",487
"126"," palmitoyltransferase ZDHHC5-like","rna-XM_069279150.1",11.692874223226,11.6982696265675,11.5396644502295,11.6599730320828,1.00046142661236,1.00995963460854,"threshold likely","XM_022485581.1","LOC111135476","crg:105344687","",592
"127"," perilipin-2-like","rna-XM_069281191.1",11.7116773539927,11.7382640007112,11.6940403373789,11.7270008377458,1.00227009726403,1.0005472329518,"threshold likely","XM_022475392.1","LOC111129175","crg:105348543","GO:0003674;GO:0005622;GO:0009058;GO:0032991;GO:0034641",443
"128"," phosphatidate cytidylyltransferase, mitochondrial-like","rna-XM_069261326.1",11.5471436531538,11.571874131141,11.5476696646378,11.577332042713,1.00214169657277,1.00042608041463,"threshold likely","XM_022473284.1","LOC111127953","crg:105345942","GO:0006629;GO:0009058;GO:0016779",310
"129"," phosphatidate phosphatase LPIN3-like","rna-XM_069249939.1",11.8278666723639,11.9106691404026,11.6983216102989,11.8692744779105,1.00700062575377,1.00755990273319,"threshold likely","XM_022454505.1","LOC111115675","crg:105320589","",922
"130"," phosphoenolpyruvate carboxykinase, cytosolic [GTP]-like","rna-XM_069257026.1",11.9574798637443,12.1055038290829,12.0708599281101,12.2893685404224,1.01237919419688,1.00565298430474,"threshold likely","XM_022484022.1","LOC111134713","crg:105326051","GO:0005975;GO:0006091;GO:0009058;GO:0016829;GO:0043167;GO:0044281",661
"131"," phospholipid phosphatase 3-like","rna-XM_069271365.1",11.6534773852016,11.7226017109669,11.6237800662745,11.7038868848509,1.00593164799488,1.00095432362972,"threshold likely","XM_022463407.1","LOC111121919","crg:105342753","",338
"132"," piggyBac transposable element-derived protein 2-like","rna-XM_069272876.1",11.4665472617658,11.4749112080261,11.4257727825995,11.4690594580155,1.00072942151368,1.0030568605819,"threshold likely","XM_022483194.1","LOC111134294","crg:105333771","",330
"133"," plasmolipin-like","rna-XM_069257737.1",11.486809498709,11.7293668702589,11.6460790193163,12.3207676337557,1.02111616559648,1.03605517132987,"threshold likely","XM_022483705.1","LOC111134571","crg:105327156","GO:0005575",183
"134"," polyadenylate-binding protein-interacting protein 1-like","rna-XM_069272184.1",11.8223050734755,11.8547225122931,11.8387132483909,11.876097621027,1.00274205737511,1.00041461282306,"threshold likely","XM_022461912.1","LOC111120891","crg:105331411","GO:0003723",449
"135"," probable alpha-ketoglutarate-dependent hypophosphite dioxygenase","rna-XM_069263412.1",11.4166381824293,11.4298865542537,11.423358853763,11.4640527925624,1.00116044422296,1.00239911616784,"threshold likely","XM_022471371.1","LOC111126613","crg:105335573","",359
"136"," probable phosphoglycerate mutase","rna-XM_069255338.1",11.220332710567,11.2248201554395,11.2239475881681,11.3358307528831,1.00039993866388,1.00956449050732,"threshold likely","XM_022432119.1","LOC111100351","crg:105347640","GO:0005975;GO:0006091;GO:0009056;GO:0009058;GO:0016853;GO:0044281",250
"137"," probable RNA-binding protein EIF1AD","rna-XM_069260739.1",11.6085002314721,11.6169898095561,11.6048662419638,11.6136048302908,1.00073132428089,1.00002167056011,"threshold likely","XM_022478298.1","LOC111130987","crg:105337866","GO:0005840;GO:0008135",160
"138"," probable syndecan","rna-XM_069249723.1",13.0820071249553,13.2322049471991,13.079518650028,13.2786311429403,1.01148125213578,1.00369950083791,"threshold likely","XM_022472141.1","LOC111127110","crg:105329713","GO:0000902;GO:0005575;GO:0030154;GO:0040011",383
"139"," probable Xaa-Pro aminopeptidase 3","rna-XM_069274042.1",11.3493675832731,11.3617374305158,11.2909407922797,11.3196417994007,1.00108991511218,1.00145045403147,"threshold likely","XM_022469599.1","LOC111125621","crg:105320090","GO:0008233;GO:0043167",511
"140"," programmed cell death protein 4-like","rna-XM_069284673.1",12.5273437617415,12.7017862551148,12.5255833546699,12.7317893337523,1.01392493865348,1.00250299180546,"threshold likely","XM_022485822.1","LOC111135600","crg:105325647","GO:0009058;GO:0034641",447
"141"," prostamide/prostaglandin F synthase-like","rna-XM_069263377.1",12.0390966760721,12.0844442397335,12.1218476587918,12.2368660278187,1.00376669154518,1.00570035492031,"threshold likely","XM_022480129.1","LOC111132326","crg:105330608","GO:0008150",159
"142"," protein archease-like","rna-XM_069251077.1",11.3552910969687,11.3648179022233,11.3323077740705,11.3792722403802,1.00083897499177,1.0033025527667,"threshold likely","XR_002637175.1","LOC111117041","crg:105342661","",153
"143"," protein atonal homolog 8-like","rna-XM_069268311.1",11.7326975455574,11.8531613564379,11.7687670189918,11.8998385468017,1.01026735841546,1.0008610363437,"threshold likely","XM_022460449.1","LOC111119882","crg:105341455","GO:0003700;GO:0005622;GO:0009058;GO:0030154;GO:0032991;GO:0034641",334
"144"," protein BANP-like","rna-XM_069256764.1",11.6415130655315,11.6486384809481,11.6034440503581,11.7181317938486,1.0006120695288,1.00926619880152,"threshold likely","XM_022484743.1","LOC111135050","crg:105322850","",460
"145"," protein CNPPD1-like","rna-XM_069252431.1",11.948691751105,11.9793943426939,11.9333487153438,11.994301350827,1.00256953583107,1.00253171500262,"threshold likely","XM_022465386.1","LOC111123208","crg:105344366","GO:0006464;GO:0007049;GO:0019899",512
"146"," protein enhancer of sevenless 2B-like","rna-XM_069267381.1",11.9166889226522,11.9513102311964,11.9402733801806,11.9927692206431,1.00290527920708,1.00148693671744,"threshold likely","XM_022460480.1","LOC111119905","crg:105329475","GO:0003674;GO:0007165",218
"147"," protein expanded-like","rna-XM_069262881.1",12.0027306836273,12.0182480752432,12.0516651658972,12.0760584131435,1.00129282177739,1.00073029025817,"threshold likely","XM_022477123.1","LOC111130279","crg:105317473","GO:0005856",960
"148"," protein KTI12 homolog","rna-XM_069245694.1",11.3788621357325,11.4315658787974,11.3471400747782,11.4308330881702,1.00463172349188,1.00273131807297,"threshold likely","XM_022440464.1","LOC111105954","crg:105328772","",276
"149"," protein lifeguard 3-like","rna-XM_069264845.1",12.2142560050819,12.2636350868889,12.2123114720181,12.3004023245106,1.00404274167713,1.0031577747444,"threshold likely","XM_022435621.1","LOC111102753","crg:105322215","",328
"150"," protein mesh-like","rna-XM_069264761.1",11.7238336251639,11.78721917003,11.6934566987412,11.8652026687027,1.00540655445076,1.00923089494482,"threshold likely","XM_022467948.1","LOC111124771","crg:105347114;crg:105347104;crg:105335620","GO:0007155",1050
"151"," protein RMD5 homolog A-like","rna-XM_069282943.1",11.7759324634027,11.7929327597039,11.7890828338056,11.8314448660194,1.00144364757135,1.00214658073989,"threshold likely","XM_022489581.1","LOC111137886","crg:105330325","GO:0003674",391
"152"," protein spalten-like","rna-XM_069269957.1",11.4445372721215,11.5030520961781,11.5666184681886,11.6919537171959,1.00511290431979,1.00569392881109,"threshold likely","XM_022460499.1","LOC111119921","crg:105335513","",473
"153"," protein transport protein Sec61 subunit alpha","rna-XM_069285441.1",13.8662500294915,13.9250225965818,13.8437262317406,13.9729119341251,1.00423853363132,1.00507168447713,"threshold likely","XM_022444338.1","LOC111108442","crg:105317754","GO:0005575;GO:0006810",476
"154"," pseudouridine-5'-phosphatase-like","rna-XM_069248937.1",11.5157522258153,11.5301730814083,11.5321505527969,11.6231485303156,1.00125227213214,1.00663023229123,"threshold likely","XM_022431838.1","LOC111100187","crg:105347971","GO:0003674",230
"155"," putative E3 ubiquitin-protein ligase UNKL","rna-XM_069267860.1",12.0154791369153,12.0439661262183,12.022354513996,12.0958497201327,1.00237085753954,1.00373350321002,"threshold likely","XM_022458939.1","LOC111119101","crg:105331658","GO:0043167",857
"156"," putative inhibitor of apoptosis","rna-XM_069270006.1",12.4150067585963,12.4267312842158,12.4933722697117,12.6367944001716,1.0009443833457,1.0105255337841,"threshold likely","XM_022437262.1","LOC111103790","crg:105318837","",321
"157"," pyruvate dehydrogenase (acetyl-transferring) kinase isozyme 2, mitochondrial-like","rna-XM_069265621.1",11.8694049907957,11.8734633630397,11.9962703805779,12.0718770021963,1.00034191876065,1.00595855452981,"threshold likely","XM_022485166.1","LOC111135249","crg:105337605","GO:0016301",437
"158"," rap guanine nucleotide exchange factor 6-like","rna-XM_069267709.1",12.0543611508171,12.1094542990806,12.0536008173441,12.1322849476354,1.00457039137737,1.00194855563182,"threshold likely","XM_022462622.1","LOC111121366","crg:105329799","GO:0005622;GO:0007165;GO:0008283;GO:0019899;GO:0030234",1453
"159"," ras-GEF domain-containing family member 1B-like","rna-XM_069266810.1",11.8375218352496,11.8914193414602,11.7893419822418,11.9313751908135,1.00455310722639,1.00746051847414,"threshold likely","XM_022460144.1","LOC111119712","crg:105317360","GO:0005622;GO:0007165;GO:0019899",632
"160"," ras-related and estrogen-regulated growth inhibitor-like protein","rna-XM_069244997.1",11.3987564747561,11.4624125212617,11.431612377625,11.5093470891555,1.00558447288936,1.00120875475261,"threshold likely","XM_022437833.1","LOC111104088","crg:105343047","GO:0003924;GO:0005575;GO:0007165;GO:0043167",224
"161"," ras-related protein Rab-23-like","rna-XM_069270722.1",11.9316579483625,11.9495264890261,11.8983856699161,11.9845547879202,1.00149757399524,1.00573592083882,"threshold likely","XM_022460234.1","LOC111119767","crg:105340313","GO:0003924;GO:0043167",261
"162"," receptor-type tyrosine-protein phosphatase T-like","rna-XM_069270899.1",11.8573876358544,12.1257465701657,11.8138944394365,12.1278031383811,1.02263221398783,1.00385175695201,"threshold likely","XM_022452759.1","LOC111114457","crg:105339402","GO:0006464;GO:0006520;GO:0016791",1018
"163"," receptor-type tyrosine-protein phosphatase T-like","rna-XM_069270905.1",11.2527510126939,11.4814468030384,11.1269944701913,11.3706161429367,1.02032354489018,1.0015398127475,"threshold likely","XM_022452759.1","LOC111114457","crg:105339402","GO:0006464;GO:0006520;GO:0016791",1018
"164"," repressor of RNA polymerase III transcription MAF1 homolog","rna-XM_069256644.1",12.7106837187796,12.8479110603368,12.6855501325166,12.8334070699326,1.0107962202973,1.00085014142208,"threshold likely","XM_022481018.1","LOC111132998","crg:105321101","GO:0009058;GO:0034641",246
"165"," retinal-binding protein-like","rna-XM_069279558.1",11.4017051857952,11.4365298472149,11.2595360813454,11.4053802236124,1.00305433800052,1.00986846454545,"threshold likely","XM_022486750.1","LOC111136121","crg:105318744","",423
"166"," ribosome maturation protein SBDS-like","rna-XM_069280341.1",11.7423530740811,11.800948471043,11.7273875469654,11.8104244551034,1.00499008985612,1.00208012738185,"threshold likely","XM_022490402.1","LOC111138435","crg:105328638","GO:0022618;GO:0042254",251
"167"," RNA-binding protein 1-like","rna-XR_011209565.1",11.3239670898135,11.4051422040151,11.2714517642722,11.4666141886432,1.00716843430909,1.01007410500482,"threshold likely","XM_022442711.1","LOC111107488","crg:105325287","GO:0003674",113
"168"," RNA-binding protein 25-like","rna-XM_069260066.1",11.5998485885466,11.7034612313618,11.543821659475,11.8962062655517,1.00893224097059,1.02140240619284,"threshold likely","XM_022475232.1","LOC111129112","crg:105318129","GO:0003674;GO:0006397",781
"169"," segment polarity protein dishevelled homolog DVL-3-like","rna-XM_069249609.1",12.0416281111841,12.0707460995242,12.0095080938859,12.0587831214845,1.00241811058033,1.00168082631883,"threshold likely","XM_022482290.1","LOC111133687","crg:105324971","GO:0003674;GO:0007165;GO:0007267",775
"170"," selenoprotein K-like","rna-XM_069285281.1",12.3721454729885,12.3894404671271,12.4199021444509,12.4641260740222,1.00139789773539,1.0021598139841,"threshold likely","XM_022444078.1","LOC111108297","crg:105329446","",90
"171"," semaphorin-1A-like","rna-XM_069281747.1",12.1762331628295,12.181683370064,12.1291964055842,12.1713629029574,1.00044761028814,1.00302748066659,"threshold likely","XM_022476745.1","LOC111130064","crg:105345498","GO:0003674",777
"172"," serine/threonine-protein kinase 24-like","rna-XM_069247407.1",12.1101581309605,12.4147811557627,11.8005288331906,12.2798860038361,1.02515433915131,1.01508780559173,"threshold likely","XM_022485618.1","LOC111135497","crg:105323719","GO:0006464;GO:0016301;GO:0043167",637
"173"," serine/threonine-protein kinase LATS1-like","rna-XM_069269786.1",12.0376914631042,12.2041399207179,12.0049090407048,12.2292096107656,1.01382727395231,1.0047905564773,"threshold likely","XM_022436493.1","LOC111103314","crg:105334902","GO:0006464;GO:0006520;GO:0016301;GO:0043167",1203
"174"," serine/threonine-protein kinase PINK1, mitochondrial-like","rna-XM_069262667.1",11.8213733941716,11.9356689157483,11.7787423785945,11.9142599480392,1.00966854846435,1.00181912963691,"threshold likely","XM_022485570.1","LOC111135467","crg:105320604","GO:0006464;GO:0016301;GO:0043167",620
"175"," sialate O-acetylesterase-like","rna-XM_069282595.1",11.8696828373384,11.9011376311538,11.8923753151852,11.9948038888372,1.00265001131424,1.00594719030958,"threshold likely","XM_022435903.1","LOC111102947","crg:105344951","GO:0003674",531
"176"," slit homolog 2 protein-like","rna-XM_069283408.1",12.1439388775915,12.2208797010122,12.1617120827307,12.2727829367213,1.00633573869205,1.0027794816521,"threshold likely","XM_022484352.1","LOC111134869","crg:105332900","GO:0043167",1466
"177"," sodium- and chloride-dependent glycine transporter 1-like","rna-XM_069259220.1",12.8953519747372,13.2250710334515,12.771006193232,13.1422280248017,1.02556882971169,1.00341149016706,"threshold likely","XM_022468365.1","LOC111124989","crg:105334710","GO:0005575;GO:0022857",658
"178"," sodium- and chloride-dependent taurine transporter-like","rna-XM_069273379.1",12.5770069165283,12.61763926794,12.4214408215216,12.5440803605439,1.00323068530386,1.00662113753045,"threshold likely","XM_022471431.1","LOC111126647","crg:105325240","GO:0005575;GO:0022857",691
"179"," sodium-coupled monocarboxylate transporter 1-like","rna-XM_069267442.1",11.9372436893608,12.1192152722255,12.0043677676246,12.2178616889864,1.01524402011051,1.00250251828234,"threshold likely","XM_022460010.1","LOC111119634","crg:105323315","GO:0005575;GO:0022857",647
"180"," sodium bicarbonate transporter-like protein 11","rna-XM_069273721.1",11.7986083504597,11.8832991600255,11.6503766766809,11.8618303933448,1.00717803380282,1.01089371750599,"threshold likely","XM_022468553.1","LOC111125089","crg:105319731","GO:0005575;GO:0022857",897
"181"," sodium/glucose cotransporter 4-like","rna-XM_069279320.1",12.3120567351262,12.6943337579527,12.2054914830454,12.6191493738943,1.03104899782795,1.00275654362285,"threshold likely","XM_022461624.1","LOC111120701","crg:105325848","GO:0005575;GO:0022857",653
"182"," solute carrier family 23 member 1-like","rna-XM_069254610.1",11.3502083030349,11.3674319998799,11.334202417821,11.4473229236949,1.00151747848015,1.00845015435846,"threshold likely","XM_022472561.1","LOC111127402","crg:105317954;crg:105317952","GO:0005575;GO:0022857",612
"183"," SPRY domain-containing SOCS box protein 3-like","rna-XM_069268343.1",12.3959035823499,12.7006345099385,12.507452661468,12.8733713104541,1.02458319601827,1.00456073560878,"threshold likely","XM_022459842.1","LOC111119569","crg:105334038","GO:0003674",222
"184"," sulfotransferase 1 family member D1-like","rna-XM_069260924.1",11.3578894211574,11.3834284316532,11.4558920294677,11.5057826704555,1.00224857009509,1.0021017242124,"threshold likely","XM_022476270.1","LOC111129813","crg:105341505","GO:0003674",538
"185"," supervillin-like","rna-XM_069252175.1",12.0953723840922,12.1883965304034,12.0616330049405,12.1681566523113,1.00769088733751,1.00113201716795,"threshold likely","XM_022466706.1","LOC111123958","crg:105321680","GO:0007010;GO:0008092",1972
"186"," syntaxin-like","rna-XM_069271276.1",11.5416544826603,11.5648868280215,11.5549355593881,11.6151246760964,1.00201291291436,1.00318961969889,"threshold likely","XM_022459904.1","LOC111119590","crg:105334263;crg:105345283","GO:0003674;GO:0005622;GO:0016192",310
"187"," TATA element modulatory factor-like","rna-XM_069261449.1",11.6648158308163,11.683030497778,11.6184479339051,11.7120918567213,1.00156150489008,1.00648829754017,"threshold likely","XM_022478239.1","LOC111130943","crg:105324205","",498
"188"," tetratricopeptide repeat protein 25-like","rna-XM_069265435.1",11.5826238161475,11.6374784609579,11.5840424643689,11.8166658542278,1.00473594288144,1.01527309006426,"threshold likely","XM_022474249.1","LOC111128568","crg:105318774","GO:0003674",662
"189"," TM2 domain-containing protein CG10795-like","rna-XM_069265229.1",11.4366493197653,11.4685175744277,11.4060310779095,11.4848750183719,1.00278650273969,1.00411451030363,"threshold likely","XM_022479012.1","LOC111131473","crg:105319974","",194
"190"," TM2 domain-containing protein CG10795-like","rna-XM_069265230.1",11.3671730950916,11.3731173181959,11.3924827356618,11.4587667456831,1.00052292888078,1.00529252693779,"threshold likely","XM_022479012.1","LOC111131473","crg:105319974","",194
"191"," TNF receptor-associated factor 3-like","rna-XM_069260811.1",11.7452286459703,11.8883973477216,11.7907604897786,11.9952282661524,1.01218952019298,1.00508979376574,"threshold likely","XR_002638928.1","LOC111130375","crg:105327202","GO:0002376;GO:0006950;GO:0007165;GO:0008219;GO:0009058;GO:0034641;GO:0043167",666
"192"," tolloid-like protein 2","rna-XM_069282651.1",11.8736302406325,11.9741343317092,11.8036163506667,12.0341196530975,1.00846447876849,1.01097085204626,"threshold likely","XM_022454799.1","LOC111115894","crg:105332710","",430
"193"," transcription factor Sp5-like","rna-XM_069251591.1",11.4014652148792,11.5652419288118,11.2290996348218,11.5333541430203,1.014364532176,1.01255037050443,"threshold likely","XM_022465895.1","LOC111123507","crg:105323051","GO:0003674",357
"194"," transcriptional adapter 2-alpha-like","rna-XM_069275427.1",11.544871001612,11.5809104079613,11.5253087581074,11.5612876082885,1.00312168116425,1.00000004419221,"threshold likely","XM_022464297.1","LOC111122516","crg:105338435","GO:0003677;GO:0005622;GO:0006464;GO:0009058;GO:0032991;GO:0034641;GO:0051276",439
"195"," transcriptional regulator Myc-A-like","rna-XM_069270125.1",12.1472648860642,12.2123085184774,12.1392275690629,12.2538668473832,1.00535459076782,1.00406733484328,"threshold likely","XM_022462716.1","LOC111121429","crg:105337948","GO:0003700;GO:0005634;GO:0009058;GO:0032991;GO:0034641",382
"196"," transformer-2 protein homolog alpha-like","rna-XM_069254512.1",11.6105430034237,11.6224758561223,11.609905191765,11.7247479848768,1.00102776008797,1.00885493338845,"threshold likely","XM_022460885.1","LOC111120158","crg:105339081","GO:0003674",314
"197"," transmembrane channel-like protein 7","rna-XM_069268655.1",11.6786144162892,11.7180949864103,11.4637445600214,11.7692733313669,1.0033805868328,1.02319275084224,"threshold likely","XM_022459571.1","LOC111119421","crg:105322566","GO:0005886",987
"198"," transmembrane protein 179B-like","rna-XM_069260806.1",11.4162492896584,11.4782071937441,11.2734357739674,11.4803112282434,1.00542716811044,1.01285377375494,"threshold likely","XM_022474126.1","LOC111128503","crg:105339551","",225
"199"," transmembrane protein 233-like","rna-XM_069275884.1",12.5285987757936,12.541415620864,12.5421189077182,12.6089624074573,1.00102300706566,1.0043021139286,"threshold likely","XM_022454890.1","LOC111115959","crg:105335019","GO:0005575",130
"200"," transmembrane protein adipocyte-associated 1 homolog","rna-XM_069245301.1",11.7842957034117,11.8108629438071,11.7710654065768,11.8016599158613,1.00225446145141,1.00034389156385,"threshold likely","XM_022443512.1","LOC111108023","crg:105319996","",408
"201"," tribbles homolog 2-like","rna-XM_069250236.1",12.6013903689688,12.6039137261367,12.5361738449807,12.6639605505131,1.00020024434559,1.00999119255073,"threshold likely","XM_022481206.1","LOC111133107","crg:105330214","GO:0006464;GO:0016301;GO:0043167",341
"202"," trifunctional purine biosynthetic protein adenosine-3-like","rna-XM_069263160.1",11.2766223448785,11.4763842013652,11.1822078789227,11.4722470336001,1.01771468888265,1.00807973810913,"threshold likely","XM_022479706.1","LOC111132060","crg:105346659","GO:0009058;GO:0016874;GO:0034641;GO:0043167;GO:0044281;GO:0051186",1001
"203"," tripartite motif-containing protein 2-like","rna-XM_069256102.1",11.7082906472192,11.7613870166918,11.6582751357857,11.7259617257163,1.00453493776952,1.00126520831947,"threshold likely","XM_022456676.1","LOC111117529","crg:105341899","GO:0043167",518
"204"," tripartite motif-containing protein 2-like","rna-XM_069259082.1",11.9397222124777,11.9758974952399,11.9902923971146,12.0272497146116,1.003029826165,1.00005228533198,"threshold likely","XM_022471218.1","LOC111126519","crg:105342254","GO:0043167",649
"205"," tripartite motif-containing protein 45-like","rna-XM_069259019.1",11.4770874228632,11.5271567760699,11.472472693158,11.5335662914642,1.00436254873401,1.00095850345652,"threshold likely","XM_022490028.1","LOC111138177","crg:109620705","GO:0043167",305
"206"," tropomyosin","rna-XM_069282122.1",11.7614802021258,11.8299109855423,11.8397238465019,12.161920065467,1.00581821184413,1.02127118112505,"threshold likely","XM_022477064.1","LOC111130257","crg:105335489","",284
"207"," tropomyosin","rna-XM_069282123.1",12.5154418742037,12.6192802769225,12.5605221081618,12.8534817014517,1.00829682273806,1.01490336551155,"threshold likely","XM_022477064.1","LOC111130257","crg:105335489","",284
"208"," UBA-like domain-containing protein 1","rna-XM_069267345.1",12.2509415574484,12.2789639411042,12.3034453534315,12.382621376854,1.0022873657118,1.00413844065154,"threshold likely","XM_022461898.1","LOC111120880","crg:105348520","GO:0003674",121
"209"," ubiquitin carboxyl-terminal hydrolase CYLD-like","rna-XM_069256643.1",12.0682693312594,12.0798385818705,12.0829180939837,12.1385822387795,1.00095865034941,1.00364470181369,"threshold likely","XM_022481016.1","LOC111132997","crg:105321100","GO:0006464;GO:0008233",970
"210"," UDP-GalNAc:beta-1,3-N-acetylgalactosaminyltransferase 1-like","rna-XM_069251090.1",11.6339824703684,11.7259769287646,11.4877436273598,11.7150345351988,1.00790739186951,1.01178493364777,"threshold likely","XM_022459838.1","LOC111119565","crg:105335520","GO:0005575;GO:0006464;GO:0009058;GO:0016757",395
"211"," uncharacterized protein C20orf96-like","rna-XM_069256333.1",11.515762839453,11.5357530195078,11.5126359596579,11.6217790112128,1.00173589716404,1.00773096607183,"threshold likely","XM_022485877.1","LOC111135636","crg:105347219","",373
"212"," uncharacterized protein ZK1073.1-like","rna-XM_069284854.1",11.6965827831504,12.008789653201,11.5671554365803,11.9679831965445,1.02669214383711,1.00775314075042,"threshold likely","XM_022479966.1","LOC111132192","crg:105339640","",373
"213"," uncharacterized","rna-XM_069244766.1",11.9239942435053,12.0206778857272,11.9630175429015,12.146002005487,1.00810832681126,1.00712970822758,"threshold likely","XM_022459313.1","LOC111119290","crg:109621111","",595
"214"," uncharacterized","rna-XM_069247867.1",12.0417412535297,12.069534711961,12.0847992640335,12.1418526110489,1.0023080929781,1.00240743399082,"threshold likely","XM_022490382.1","LOC111138424","crg:105338635","GO:0008219",294
"215"," uncharacterized","rna-XM_069248211.1",12.0933063749971,12.2059095932353,12.0532033416386,12.2187355093537,1.00931120197789,1.00438145985043,"threshold likely","XM_022440399.1","LOC111105917","crg:105345858","",539
"216"," uncharacterized","rna-XM_069248423.1",12.0579404703798,12.1143426133454,12.0132791374237,12.149375919179,1.00467759341689,1.00662030152425,"threshold likely","XM_022439207.1","LOC111105030","crg:105336912","GO:0008219",960
"217"," uncharacterized","rna-XM_069249156.1",11.5673229048189,11.6706291795327,11.3735306733469,11.5544405571421,1.00893087152177,1.00691360420718,"threshold likely","XM_022487193.1","LOC111136382","crg:105343082","GO:0002376;GO:0003674;GO:0005575;GO:0007165",329
"218"," uncharacterized","rna-XM_069249159.1",11.5345195646687,11.6160435687965,11.4652536465289,11.6677396628052,1.0070678283279,1.01051866806104,"threshold likely","XM_022487193.1","LOC111136382","crg:105343082","GO:0002376;GO:0003674;GO:0005575;GO:0007165",329
