"","Protein_name","Airradians.TranscriptID","baseMeanNAIVE_control","baseMeanHABITUATED_control","baseMeanNAIVE_response","baseMeanHABITUATED_response","ControlRatio","ResponseRatio","Frontloaded_criteria","Cvirginica_TranscriptID","Cvirginica_GeneID","Cgigas_KEGGID","Annotation_GO_ID","Cvirginica_length"
"106"," phosphoenolpyruvate phosphomutase","evm.model.Contig176.84",9.85631782697413,10.028279364473,9.86769492611751,9.94589646248844,1.01744683364697,0.990641448917595,"frontloaded","XM_022430592.1","LOC111099182","crg:105327128","GO:0016853",326
"107"," poly [ADP-ribose] polymerase 14-like","evm.model.Contig412.8_evm.model.Contig412.9",10.0837897394841,10.2141799644978,10.2189194529549,10.2744729103814,1.01293067669818,0.992601326970804,"frontloaded","XM_022470521.1","LOC111126112","crg:105348928","GO:0016757",932
"108"," pre-mRNA 3'-end-processing factor FIP1-like","evm.model.Contig519.25",10.926934738238,11.1186080612123,10.9448638986834,10.9651850646199,1.0175413624741,0.984585710288589,"frontloaded","XM_022464900.1","LOC111122880","crg:105318324","GO:0005654;GO:0006397;GO:0032991",479
"109"," probable leucine--tRNA ligase, mitochondrial","evm.model.Contig21880.1",9.79571260049306,10.0283425747404,9.91765979089577,9.93297296643212,1.02374814204284,0.978310963417023,"frontloaded","XM_022481850.1","LOC111133426","crg:105337776","GO:0006399;GO:0006412;GO:0006520;GO:0016874;GO:0043167",897
"110"," protein C12orf4 homolog","evm.model.Contig823.17",9.99875132762461,10.139280359786,10.1362779717575,10.0888811954916,1.01405465818249,0.981528990872273,"frontloaded","XM_022462507.1","LOC111121297","crg:105341097","",544
"111"," protein CIP2A homolog","evm.model.Contig1357.1",10.0094659895312,10.1710822343168,10.157061568533,10.1876710413943,1.01614634036967,0.987075950705793,"frontloaded","XM_022438469.1","LOC111104487","crg:105317573","",943
"112"," protein FAM161A-like","evm.model.Contig348.10_evm.model.Contig348.9",10.8783384937066,10.9630408314193,10.9966125538893,11.0273069692369,1.00778633039979,0.995043523328263,"frontloaded","XM_022477399.1","LOC111130378","crg:105345327","",737
"113"," protein fantom-like","evm.model.Contig178.108",11.1759389758948,11.307513346302,11.2267683378333,11.3389019809908,1.01177300365463,0.998235826623501,"frontloaded","XM_022481718.1","LOC111133378","crg:105317681","",1350
"114"," protein fem-1 homolog C-like","evm.model.Contig1461.11",9.77239885305844,10.1416364824322,9.9353235560134,10.2496809580292,1.0377837248485,0.994080321573438,"frontloaded","XM_022477112.1","LOC111130275","crg:105344076","GO:0003674",622
"115"," protein phosphatase 1 regulatory subunit 32-like","evm.model.Contig0.67",11.2507099769284,11.3268528128791,11.3511062499366,11.3010359578923,1.00676782497343,0.988896273559965,"frontloaded","XM_022437009.1","LOC111103618","crg:105338768","",460
"116"," protein Red-like","evm.model.Contig471.54",11.0631055437966,11.2331445214775,11.0908768949177,11.1057955061641,1.01536991371977,0.986187507686284,"frontloaded","XM_022471276.1","LOC111126553","crg:105331327","GO:0005634;GO:0007059;GO:0051276;GO:0140014",600
"117"," protein shisa-4-like","evm.model.Contig1349.15",10.5044971797744,10.8374757688979,10.6183779075288,10.7989731610017,1.03169866995296,0.985760503677789,"frontloaded","XM_022431335.1","LOC111099863","crg:105325067","",156
"118"," protein TBATA-like","evm.model.Contig247.97",11.7726762488945,11.9439671590776,11.9876971896501,11.9653099967777,1.01454987010275,0.983818060962955,"frontloaded","XM_022460428.1","LOC111119867","crg:105334961","",469
"119"," purine nucleoside phosphorylase-like","evm.model.Contig638.19",10.9896212166959,11.2800981415648,11.0232363710784,11.2594524236426,1.02643193237886,0.995125821772508,"frontloaded","XM_022430339.1","LOC111138521","crg:105321089","GO:0016757;GO:0034641;GO:0044281;GO:0051186",319
"120"," putative ankyrin repeat protein RF_0381","evm.model.Contig727.10",9.78595154626295,9.95287254444834,9.95059283013713,10.0944579867621,1.01705720669025,0.997444334124044,"frontloaded","XM_022467223.1","LOC111124373","crg:105330909","GO:0003674",718
"121"," putative gamma-glutamyltransferase YwrD","evm.model.Contig118.125",10.2002662622306,10.2742489502564,10.2097079424358,10.2394279255566,1.00725301537468,0.995689204202698,"frontloaded","XM_022463930.1","LOC111122278","crg:105331781","GO:0006790;GO:0008233;GO:0009056;GO:0034641;GO:0051186",561
"122"," putative peptidyl-prolyl cis-trans isomerase dodo","evm.model.Contig505.19",10.0124090358692,10.0582553839964,10.0144665661031,10.0335513944164,1.00457895277379,0.997338957912617,"frontloaded","XM_022465296.1","LOC111123149","crg:105339815","GO:0016853",153
"123"," putative serine protease K12H4.7","evm.model.Contig499.37",9.86541154992074,9.87952858727915,10.0315866711379,10.0327646894395,1.00143096284296,0.99868834499164,"frontloaded","XM_022430727.1","LOC111099446","crg:105347568","GO:0008233",501
"124"," putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase","evm.model.Contig551.30",10.0841538187948,10.1044008977962,10.1247924082162,10.1240819335495,1.00200781140046,0.997926180661473,"frontloaded","XM_022431632.1","LOC111100044","crg:105324799","GO:0006399;GO:0008168",344
"125"," pyridoxal kinase-like","evm.model.Contig0.75",9.77124159598827,9.93108595959054,9.77428244521056,9.87214254420006,1.01635865432576,0.993755495638415,"frontloaded","XM_022440017.1","LOC111105636","crg:105338409","GO:0009058;GO:0016301;GO:0034641;GO:0044281;GO:0051186",301
"126"," radial spoke head 1 homolog","evm.model.Contig1017.27",12.2874018218904,12.5967524269333,12.4684776334443,12.5463468632686,1.02517624226236,0.981533951143048,"frontloaded","XM_022464379.1","LOC111122588","crg:105326805","",309
"127"," radial spoke head protein 4 homolog A-like","evm.model.Contig1067.46",12.5270204986466,12.8588749057301,12.7062274425892,12.8920995612397,1.02649108837328,0.988443483182442,"frontloaded","XM_022475509.1","LOC111129250","crg:105338883","",526
"128"," ras GTPase-activating protein-binding protein 2-like","evm.model.Contig348.90.1",12.3054808683283,12.4262505570443,12.4261123526816,12.4740333398876,1.0098143006363,0.994100077619219,"frontloaded","XM_022461312.1","LOC111120525","crg:105347201","GO:0003674;GO:0022618",473
"129"," RNA-binding motif protein, X-linked 2-like","evm.model.Contig1248.32",10.1037982211694,10.1700380014489,10.0901971427938,10.1545149932241,1.0065559286547,0.999819545156006,"frontloaded","XM_022487241.1","LOC111136408","crg:105339380","GO:0003674",350
"130"," serine/threonine-protein kinase DCLK3-like","evm.model.Contig53.15",10.6725027764477,10.8478424206382,10.7441204604893,10.8608533147398,1.01642910270095,0.994525648479591,"frontloaded","XM_022467770.1","LOC111124672","crg:105333422","GO:0006464;GO:0007165;GO:0016301;GO:0043167",784
"131"," serine/threonine-protein phosphatase 2A activator-like","evm.model.Contig53.266",10.2429812041393,10.4375380410679,10.3857931996957,10.4050751387474,1.01899416127504,0.983181854047026,"frontloaded","XM_022469676.1","LOC111125657","crg:105332447","GO:0030234",371
"132"," short-chain specific acyl-CoA dehydrogenase, mitochondrial-like","evm.model.Contig410.54",9.97927303530698,10.3420829478484,10.3759617923666,10.5649341865797,1.03635634692605,0.982492673816683,"frontloaded","XM_022483590.1","LOC111134506","crg:105344312","GO:0016491;GO:0043167",415
"133"," sodium/glucose cotransporter 4-like","evm.model.Contig230.77",9.98839462860262,10.0358128786399,10.1453216303246,10.188252162497,1.00474733446168,0.999486662029993,"frontloaded","XM_022465166.1","LOC111123075","crg:105335153","GO:0005575;GO:0022857",654
"134"," sperm-tail PG-rich repeat-containing protein 2-like","evm.model.Contig82.179",11.2449302943449,11.391365224511,11.414888113279,11.3619462678617,1.01302230661579,0.982566750047508,"frontloaded","XM_022460714.1","LOC111120065","crg:105341107","",582
"135"," spermatogenesis-associated protein 6-like","evm.model.Contig420.26",11.2267147344138,11.3668282473732,11.208612928116,11.2854458764663,1.01248036636487,0.994443790410741,"frontloaded","XM_022463255.1","LOC111121822","crg:105341244","",511
"136"," stabilizer of axonemal microtubules 2-like","evm.model.Contig624.16",12.0121993055941,12.2104233753162,12.1681570660958,12.3405212834248,1.01650189650365,0.997701224410158,"frontloaded","XM_022453520.1","LOC111114979","crg:105344414","GO:0005856;GO:0008092;GO:0032991",471
"137"," succinate-semialdehyde dehydrogenase, mitochondrial-like","evm.model.Contig74.168",10.6533672391732,10.9286379122278,10.7626748291588,10.8435179679206,1.02583884201817,0.982134224522518,"frontloaded","XM_022445781.1","LOC111109592","crg:105346453","GO:0006520;GO:0009056;GO:0016491",521
"138"," SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5-like","evm.model.Contig739.11",10.6354881594513,10.808284347556,10.6971635409829,10.7969861551801,1.01624713276101,0.993195117089404,"frontloaded","XM_022465155.1","LOC111123066","crg:105320932","GO:0000228;GO:0003677;GO:0016887;GO:0032991;GO:0043167;GO:0051276",1026
"139"," SWI/SNF complex subunit SMARCC2-like","evm.model.Contig231.49",10.7671013509089,11.0198659813807,10.7794264598904,10.8950842538879,1.02347564327984,0.987546211642516,"frontloaded","XM_022488366.1","LOC111137104","crg:105323254","GO:0000228;GO:0003677;GO:0032991;GO:0051276",1072
"140"," TAR DNA-binding protein 43-like","evm.model.Contig275.3",11.3425345752759,11.4520408264882,11.4428580840935,11.4864697926459,1.00965447806093,0.994212655835646,"frontloaded","XM_022487682.1","LOC111136667","crg:105333799","GO:0003674",432
"141"," TBC1 domain family member 19-like","evm.model.Contig52.17",9.88362014160555,9.9563536813199,10.1047554872792,10.1679472961749,1.00735899788461,0.998902747059469,"frontloaded","XM_022471394.1","LOC111126624","crg:105339028","",541
"142"," terminal uridylyltransferase 4-like","evm.model.Contig74.30",10.4839944817124,10.6371443922342,10.5175845630782,10.6249929085317,1.01460797320993,0.995667578239749,"frontloaded","XM_022459518.1","LOC111119395","crg:105349159","GO:0016779;GO:0043167",1508
"143"," testis-expressed protein 9-like","evm.model.Contig424.29",10.2866157259758,10.3453245584065,10.2762225789938,10.2928118225104,1.00570730296481,0.995930257124562,"frontloaded","XM_022456256.1","LOC111117177","crg:105328125","",420
"144"," tetratricopeptide repeat protein 25-like","evm.model.Contig331.17.4",10.8585552487545,11.0336933635,10.9394894939251,11.0907504595036,1.01612904394124,0.997734554430811,"frontloaded","XM_022466623.1","LOC111123910","crg:105330622","GO:0003674",688
"145"," thioredoxin reductase 1, cytoplasmic-like","evm.model.Contig1383.14",10.48171736663,10.5901692915879,10.5287829203942,10.5679609324161,1.01034677058773,0.993442121293284,"frontloaded","XM_022444090.1","LOC111108305","crg:105322705","GO:0016491;GO:0034641;GO:0042592;GO:0043167;GO:0044281",594
"146"," thiosulfate sulfurtransferase-like","evm.model.Contig130.71",10.1801430080213,10.2440232102342,10.1495792117097,10.1723019339612,1.0062749808291,0.995988972949428,"frontloaded","XM_022489276.1","LOC111137690","crg:105332025","GO:0003674",272
"147"," THO complex subunit 1-like","evm.model.Contig121.118",10.3605212668214,10.4256969983297,10.3852129266824,10.4322045376961,1.0062907772524,0.998245120038922,"frontloaded","XM_022463113.1","LOC111121726","crg:105338779","GO:0003674;GO:0007165",663
"148"," THO complex subunit 5 homolog","evm.model.Contig2056.1",9.96512127997517,10.0315780648505,9.94244176275019,9.99754303450596,1.00666893889279,0.998880552733521,"frontloaded","XM_022485719.1","LOC111135555","crg:105332689;crg:105347490","",695
"149"," TNF receptor-associated factor 3-like","evm.model.Contig79.3",9.86629107257644,9.99278219909517,10.1886925868857,10.2321059642554,1.01282053464552,0.991548751887887,"frontloaded","XM_022475145.1","LOC111129069","crg:105327202","GO:0002376;GO:0006950;GO:0007165;GO:0008219;GO:0009058;GO:0034641;GO:0043167",609
"150"," toll-like receptor 6","evm.model.Contig928.16",9.81255518241467,10.1082795685139,9.89767955441718,10.1185524546595,1.03013734757173,0.992407106584547,"frontloaded","XM_022479167.1","LOC111131569","crg:105328215","GO:0003674;GO:0007165",756
"151"," transducin beta-like protein 2","evm.model.Contig254.100",10.5761329393307,10.7538091045412,10.5653127050251,10.5733377071501,1.01679972880729,0.984224850673303,"frontloaded","XM_022486680.1","LOC111136083","crg:105333134","GO:0003674",459
"152"," transient receptor potential cation channel subfamily V member 5-like","evm.model.Contig902.65",10.6063312087271,10.9092778265349,10.7298253481695,10.9696051336478,1.02856280949991,0.993956835524096,"frontloaded","XM_022470630.1","LOC111126178","crg:105328301","GO:0005575;GO:0022857",889
"153"," transmembrane protein 170B-like","evm.model.Contig177.131",9.63566619388706,10.3247467280675,10.2058065049911,10.2154987343242,1.07151353319168,0.93414562386532,"frontloaded","XM_022487838.1","LOC111136747","crg:105324822","",126
"154"," trichohyalin-like","evm.model.Contig1680.6",9.71793551196957,10.0200241164053,10.1368260402199,10.4498626906168,1.03108567700039,0.999801620515976,"frontloaded","XM_022433376.1","LOC111101086","crg:105320798","",1128
"155"," trichohyalin-like","evm.model.Contig818.19",9.76411336446822,10.1829231314245,10.050131894273,10.2358901696491,1.04289275956999,0.976594341622986,"frontloaded","XM_022442474.1","LOC111107326","crg:105336398;crg:105336412","",2585
"156"," tripartite motif-containing protein 45-like","evm.model.Contig230.69",9.74599549716342,10.0134610820047,10.0407538239119,10.0917456738002,1.02744363927924,0.978232235602224,"frontloaded","XM_022465795.1","LOC111123470","crg:105324713","GO:0043167",653
"157"," tryptophan--tRNA ligase, mitochondrial-like","evm.model.Contig222.61",10.1154632847217,10.2133066008495,10.1697754479419,10.1529663190569,1.0096726480413,0.988782998538263,"frontloaded","XM_022433961.1","LOC111101460","crg:105320800","GO:0006399;GO:0006412;GO:0006520;GO:0016874;GO:0043167",366
"158"," tubulin beta chain-like","evm.model.Contig449.59",13.5570406218141,13.8520604354498,13.8252384494863,14.0362990744691,1.02176137269671,0.993643286132627,"frontloaded","XM_022466303.1","LOC111123746","crg:105338583;crg:105343071","GO:0003924;GO:0005198;GO:0005856;GO:0008150;GO:0043167",445
"159"," tubulin beta chain-like","evm.model.Contig449.62",14.076293489836,14.0999625311145,14.3379711060003,14.2987033883674,1.00168148250785,0.995587215461284,"frontloaded","XM_022466303.1","LOC111123746","crg:105338583;crg:105343071","GO:0003924;GO:0005198;GO:0005856;GO:0008150;GO:0043167",445
"160"," tubulin beta chain-like","evm.model.Contig449.64",10.29018770731,10.5275283071328,10.6319375223507,10.2685979944572,1.02306474931008,0.944051344856808,"frontloaded","XM_022466303.1","LOC111123746","crg:105338583;crg:105343071","GO:0003924;GO:0005198;GO:0005856;GO:0008150;GO:0043167",445
"161"," TWiK family of potassium channels protein 7-like","evm.model.Contig446.87",9.66388954810446,9.94866280098048,9.8126928676946,9.90449392097362,1.02946776776147,0.980463273431132,"frontloaded","XM_022475991.1","LOC111129537","crg:105320894","GO:0005575;GO:0022857",405
"162"," tyrosine-protein kinase BAZ1B-like","evm.model.Contig124.129",10.8191348916137,11.0241525700823,10.8389657009338,11.005427678082,1.0189495445359,0.996474989128301,"frontloaded","XM_022468953.1","LOC111125315","crg:105331842","",1513
"163"," U3 small nucleolar ribonucleoprotein protein MPP10-like","evm.model.Contig621.57",10.3216147654185,10.422062804242,10.4005596292878,10.4098085154005,1.009731814363,0.991242678385664,"frontloaded","XM_022475504.1","LOC111129243","crg:105347537","GO:0005730;GO:0032991;GO:0034641;GO:0042254",716
"164"," ubiquitin-conjugating enzyme E2 2","evm.model.Contig350.79",11.100451255409,11.1470467263757,11.1508129323662,11.1720140541535,1.00419761952866,0.997713286502869,"frontloaded","XM_022460371.1","LOC111119846","crg:105317402","",147
"165"," ubiquitin-conjugating enzyme E2 E2-like","evm.model.Contig503.27",9.81937706551083,9.92937660037975,9.8724291059782,9.96353820428743,1.01120229258282,0.998048212335499,"frontloaded","XM_022470353.1","LOC111126002","crg:105318445","",179
"166"," ubiquitin-like modifier-activating enzyme ATG7","evm.model.Contig120.119",10.1151406220398,10.3575882424327,10.2434779126303,10.2579746129928,1.0239687839697,0.977974356649611,"frontloaded","XM_022440570.1","LOC111106048","crg:105321294;crg:105340241","GO:0005737;GO:0006914;GO:0016874",689
"167"," UBX domain-containing protein 4-like","evm.model.Contig829.3.1",10.9040510970025,11.0302703979158,10.8698945981107,10.8996160390366,1.01157545024234,0.991260008798848,"frontloaded","XM_022430762.1","LOC111099471","crg:105337599","GO:0003674",465
"168"," uncharacterized oxidoreductase YajO-like","evm.model.Contig272.9",9.94126657020226,10.0913762689991,10.0882457098181,10.0680876633937,1.01509965533434,0.983156504014646,"frontloaded","XM_022490240.1","LOC111138328","crg:105344604","GO:0016491",359
"169"," uncharacterized protein C10orf67, mitochondrial-like","evm.model.Contig42.129",10.1406431993121,10.2351145298383,10.2055220062481,10.2375252434695,1.00931610832463,0.993876810569647,"frontloaded","XM_022453240.1","LOC111114771","crg:105342234","",650
"170"," uncharacterized protein C7orf57 homolog","evm.model.Contig81.166",11.1663889689028,11.2463462985539,11.2640793576878,11.3222014291771,1.00716053595067,0.998013636165729,"frontloaded","XM_022470480.1","LOC111126081","crg:105339094","",353
"171"," uncharacterized","evm.model.Contig1067.14_evm.model.Contig1067.15",9.79426224023961,9.87954786632592,10.2477097188297,10.1296430216516,1.00870771314821,0.979945637982084,"frontloaded","XM_022476497.1","LOC111129943","crg:105324205","",260
"172"," uncharacterized","evm.model.Contig1162.9.3",11.8449369939977,11.9834955174408,11.9643948399563,11.9758266576032,1.01169770033503,0.989381992427073,"frontloaded","XM_022434777.1","LOC111102125","crg:105338349","GO:0005198;GO:0005856",1100
"173"," uncharacterized","evm.model.Contig118.120_evm.model.Contig118.121",11.0475989246429,11.1997261985669,11.0425416222222,11.1870285374104,1.01377016625618,0.999323716850668,"frontloaded","XM_022444752.1","LOC111108715","crg:105328791;crg:105328792","GO:0006464;GO:0016301;GO:0043167",994
"174"," uncharacterized","evm.model.Contig133.127",9.69293395614907,10.1359574677451,9.96733388118218,9.88327377621107,1.04570582174605,0.948226948455765,"frontloaded","XM_022477983.1","LOC111130756","crg:105341447;crg:105329109","",282
"175"," uncharacterized","evm.model.Contig172.104",9.83033646416243,9.85053483585269,9.81664076339705,9.83300383323292,1.00205469790011,0.999612967929454,"frontloaded","XM_022462148.1","LOC111121047","crg:105328200","GO:0009058;GO:0016829;GO:0034641;GO:0051186",764
"176"," uncharacterized","evm.model.Contig177.125",9.82064311145919,9.8910946897773,9.91363233270403,9.85205528095744,1.00717382533084,0.986710162476478,"frontloaded","XM_022483336.1","LOC111134374","crg:105349128","",304
"177"," uncharacterized","evm.model.Contig2026.5",10.335941379401,10.4699275135476,10.4567779151252,10.5827424428751,1.01296312829459,0.999094814314933,"frontloaded","XM_022480889.1","LOC111132937","crg:105326216","",227
"178"," uncharacterized","evm.model.Contig227.47",10.0023413009542,10.1809181829201,10.1599978240037,10.1388624356385,1.01785350815303,0.980415881854067,"frontloaded","XM_022490252.1","LOC111138335","crg:105342778","",641
"179"," uncharacterized","evm.model.Contig289.28",9.84363919754608,9.92896394983588,10.0589601698689,9.9183279713964,1.00866800891189,0.977545835110938,"frontloaded","XM_022482486.1","LOC111133808","crg:105328296","",491
"180"," uncharacterized","evm.model.Contig326.22",10.0931717957813,10.1130944548386,10.1185927742393,10.052899535453,1.00197387495828,0.991550473808414,"frontloaded","XM_022480104.1","LOC111132307","crg:105343122","GO:0003677;GO:0005654;GO:0006259;GO:0006464;GO:0006950;GO:0009058;GO:0016757;GO:0032991",3138
"181"," uncharacterized","evm.model.Contig328.75",10.1925230098923,10.2548655026962,10.2653323303199,10.2577671431738,1.00611649272152,0.993188206901817,"frontloaded","XR_002634045.1","LOC111100492","crg:105323716","",356
"182"," uncharacterized","evm.model.Contig406.39",10.9966954637911,11.0769697032558,11.0417010606885,11.0935416458608,1.00729985109881,0.997414008025959,"frontloaded","XM_022485967.1","LOC111135689","crg:105324989","",621
"183"," uncharacterized","evm.model.Contig417.8",9.83168131895972,10.0391805561185,9.81647114816535,9.9465956282858,1.02110516303642,0.99231280534237,"frontloaded","XM_022445404.1","LOC111109321","crg:105337124","GO:0003674;GO:0006464",415
"184"," uncharacterized","evm.model.Contig42.240",11.1592367246772,11.3152203236718,11.3238811942519,11.4114114118293,1.0139779810074,0.99383785450306,"frontloaded","XM_022469209.1","LOC111125426","crg:105326553","",166
"185"," uncharacterized","evm.model.Contig43.37",10.4187707295788,10.6226572587796,10.5368789268166,10.7310921669063,1.01956915402909,0.998884438144464,"frontloaded","XM_022485383.1","LOC111135376","crg:105344722","GO:0008219",1169
"186"," uncharacterized","evm.model.Contig449.119",10.1720841948103,10.2069951255319,10.2702427534875,10.1777821745289,1.0034320332051,0.987607732763934,"frontloaded","XM_022487465.1","LOC111136546","crg:105326090","",646
"187"," uncharacterized","evm.model.Contig449.51",11.3938391532536,11.5351560864295,11.4677301493402,11.5004630869988,1.01240292506108,0.990568406217548,"frontloaded","XM_022487065.1","LOC111136307","crg:105333801","",317
"188"," uncharacterized","evm.model.Contig501.28",10.308805256192,10.4555381205146,10.4617647469327,10.5182695654679,1.0142337410278,0.991291295479885,"frontloaded","XM_022473929.1","LOC111128350","crg:105343407","GO:0003674",1118
"189"," uncharacterized","evm.model.Contig53.238",10.4405534316489,10.5489655305945,10.5459057005074,10.6406780148802,1.01038375021548,0.998617253226677,"frontloaded","XM_022465627.1","LOC111123345","crg:105334925","GO:0003674",795
"190"," uncharacterized","evm.model.Contig555.44",11.8424686049664,12.2051385872612,11.9321088147255,12.1142647589024,1.03062452554383,0.985097876025987,"frontloaded","XM_022449725.1","LOC111112301","crg:105340042","GO:0006629;GO:0043167",678
"191"," uncharacterized","evm.model.Contig622.42",10.2377204277032,10.3309818799851,10.2614238634823,10.3536988484111,1.00910959162643,0.999883881463969,"frontloaded","XM_022469365.1","LOC111125479","crg:105338203;crg:105338204","GO:0005576;GO:0005856;GO:0008092;GO:0008150;GO:0032991",1066
"192"," uncharacterized","evm.model.Contig723.16",10.5010598304316,10.6361072772984,10.5995544147514,10.6706497096571,1.01286036352973,0.993925146541091,"frontloaded","XM_022434288.1","LOC111101703","crg:105322181","GO:0003674",530
"193"," uncharacterized","evm.model.Contig780.23",9.85522961559145,9.91248090053764,10.0272051623639,10.0515958832574,1.00580922892508,0.996642728789184,"frontloaded","XM_022445620.1","LOC111109485","crg:105319962","",311
"194"," uncharacterized","evm.model.Contig79.82",9.68585038503623,9.92573373627778,9.84854525843195,9.93097428641145,1.02476636967386,0.983999568281206,"frontloaded","XM_022474833.1","LOC111128886","crg:105337181","",244
"195"," uncharacterized","evm.model.Contig80.146",10.9997042073817,11.1245373611704,11.1758663732586,11.2731540923678,1.01134877369747,0.997386052669061,"frontloaded","XM_022462388.1","LOC111121221","crg:105345190","",152
"196"," UPF0602 protein C4orf47 homolog","evm.model.Contig361.18",10.835226674228,10.9265162066326,10.9079391284348,10.8803253810466,1.00842525358714,0.989134761348131,"frontloaded","XM_022460765.1","LOC111120093","crg:105348987","",314
"197"," von Willebrand factor D and EGF domain-containing protein-like","evm.model.Contig130.20",10.3453679326191,10.4269454801909,10.1488388415092,10.2149217597788,1.00788541771575,0.998636709640619,"frontloaded","XM_022451806.1","LOC111113512","crg:105324777","",1135
"198"," von Willebrand factor D and EGF domain-containing protein-like","evm.model.Contig464.33",11.0940909869788,11.3206135351584,11.2276603434894,11.2156811424261,1.02041830632591,0.978944671286963,"frontloaded","XM_022432176.1","LOC111100383","crg:105339654","",1068
"199"," WD repeat-containing protein 54-like","evm.model.Contig549.8",10.7584366751134,10.8349048034693,10.7842023950958,10.8507167975837,1.00710773606474,0.999066660676673,"frontloaded","XM_022489722.1","LOC111137983","crg:105330326","GO:0003674",331
"200"," WD repeat-containing protein 88-like","evm.model.Contig177.66",10.2642200348127,10.2882068762506,10.2753919063117,10.2808024882625,1.00233693757115,0.998193840545742,"frontloaded","XM_022482410.1","LOC111133768","crg:105321110","GO:0003674",406
"201"," WD40 repeat-containing protein SMU1","evm.model.Contig1317.14",10.2191649781464,10.3859787842984,10.3792545217378,10.4226618573907,1.01632362394664,0.988053510651788,"frontloaded","XM_022440519.1","LOC111106010","crg:105323690","GO:0003674",513
"202"," X-linked retinitis pigmentosa GTPase regulator-like","evm.model.Contig1119.15",11.1491423792319,11.2687107488632,11.2159744320029,11.2539781426821,1.01072444548327,0.992741750894089,"frontloaded","XM_022432524.1","LOC111100546","crg:105324069","",763
"203"," zinc finger CCCH domain-containing protein 13-like","evm.model.Contig109.128",11.3121181966078,11.5162387956001,11.5472240660478,11.60625480696,1.0180444188652,0.987296916207564,"frontloaded","XM_022442009.1","LOC111107058","crg:105326108","",1896
"204"," zinc transporter 7-like","evm.model.Contig15707.1",9.82650001085505,9.90047170453426,9.85301912816674,9.90333437239589,1.00752777627818,0.997596895159004,"frontloaded","XM_022460303.1","LOC111119803","crg:105347282","GO:0022857;GO:0032991",680
"205",NA,"evm.model.Contig0.77",10.5481897198763,10.7443982040102,10.6019803545065,10.5496203566052,1.01860115236306,0.976890020127149,"frontloaded",NA,NA,NA,NA,NA
"206",NA,"evm.model.Contig106.120",10.6905464816741,10.7286081239008,10.8284401544008,10.7921550442563,1.00356030838011,0.993113302073905,"frontloaded",NA,NA,NA,NA,NA
"207",NA,"evm.model.Contig109.71",10.0153349998837,10.1695070883107,10.2463468028096,10.277068739068,1.01539360275306,0.987792643156348,"frontloaded",NA,NA,NA,NA,NA
"208",NA,"evm.model.Contig1108.14",9.92530094251546,10.0321038685748,10.0976603343711,10.0679820869388,1.0107606738252,0.986446054573143,"frontloaded",NA,NA,NA,NA,NA
"209",NA,"evm.model.Contig124.137",9.88631739260626,10.2514134208131,10.3451961387011,10.3890463389409,1.0369294261663,0.968473529960041,"frontloaded",NA,NA,NA,NA,NA
"210",NA,"evm.model.Contig132.64",10.2764634643744,10.5784316969442,10.4011117873062,10.5772483124919,1.02938445055701,0.98790533844117,"frontloaded",NA,NA,NA,NA,NA
"211",NA,"evm.model.Contig133.11",10.0389560878832,10.1231505109833,10.0302881537281,10.1029416278488,1.00838677073224,0.998866147097261,"frontloaded",NA,NA,NA,NA,NA
"212",NA,"evm.model.Contig1491.5",9.8379917549318,10.1008850280235,9.97913990468853,10.0751708342285,1.02672224978842,0.983345950845103,"frontloaded",NA,NA,NA,NA,NA
"213",NA,"evm.model.Contig155.31",9.75466947367509,9.77704251145222,9.85043790836132,9.81278075408447,1.00229357210283,0.993897532954408,"frontloaded",NA,NA,NA,NA,NA
"214",NA,"evm.model.Contig169.23",10.240031383327,10.3788260905368,10.2740056610741,10.3758930607809,1.01355412908557,0.996411517991195,"frontloaded",NA,NA,NA,NA,NA
"215",NA,"evm.model.Contig176.116",11.0806691673994,11.3037707092958,11.0392724457741,11.2525227152866,1.02013430222724,0.99919924114426,"frontloaded",NA,NA,NA,NA,NA
"216",NA,"evm.model.Contig19013.1",9.83182099704777,9.96243768196378,9.92990709045936,9.96447828628166,1.01328509591003,0.990324960504606,"frontloaded",NA,NA,NA,NA,NA
"217",NA,"evm.model.Contig225.55",10.0347544105791,10.1761028986768,10.1001442795202,10.1974219989154,1.01408589411503,0.995607300762789,"frontloaded",NA,NA,NA,NA,NA
"218",NA,"evm.model.Contig225.81.1",10.2104423660259,10.420381131462,10.3126433503673,10.4533186084398,1.02056118216137,0.993219284884409,"frontloaded",NA,NA,NA,NA,NA
"219",NA,"evm.model.Contig2853.3",10.0559737911629,10.1442927286506,10.1195435743604,10.1485584225948,1.00878273345992,0.994135977863569,"frontloaded",NA,NA,NA,NA,NA
"220",NA,"evm.model.Contig364.59.5",10.8539789801748,11.0671848849898,10.9513504522044,11.1153856463314,1.01964311016305,0.995425287163106,"frontloaded",NA,NA,NA,NA,NA
"221",NA,"evm.model.Contig406.6",9.59700738834724,9.85481607690129,10.0980472900872,9.77479667608653,1.02686344587658,0.942665554636976,"frontloaded",NA,NA,NA,NA,NA
"222",NA,"evm.model.Contig412.12",9.8862642423217,9.96065662269445,9.94209661566303,9.96745519729688,1.00752482217239,0.995062955368365,"frontloaded",NA,NA,NA,NA,NA
