"","Protein_name","Airradians.TranscriptID","baseMeanNAIVE_control","baseMeanHABITUATED_control","baseMeanNAIVE_response","baseMeanHABITUATED_response","ControlRatio","ResponseRatio","Frontloaded_criteria","Cvirginica_TranscriptID","Cvirginica_GeneID","Cgigas_KEGGID","Annotation_GO_ID","Cvirginica_length"
"107"," E3 ubiquitin-protein ligase TRIM71-like","evm.model.Contig440.88",10.5881635491555,10.6958598886564,10.6927760606063,10.6214107569117,1.01017138987332,0.983324067035299,"frontloaded","XM_022435071.1","LOC111102374","crg:105334056","GO:0003674",391
"108"," early endosome antigen 1-like","evm.model.Contig721.24",10.662233092092,10.8341466761196,10.6753048147564,10.7677664425591,1.01612360023859,0.992656073778792,"frontloaded","XM_022477541.1","LOC111130456","crg:105342077","",878
"109"," EF-hand calcium-binding domain-containing protein 5-like","evm.model.Contig423.56",10.941533343834,11.2891684466038,10.9790507696388,11.1330392856684,1.03177206446716,0.982800080041318,"frontloaded","XM_022486804.1","LOC111136156","crg:105344119","GO:0043167",1309
"110"," EF-hand calcium-binding domain-containing protein 6-like","evm.model.Contig104.191",11.7215288452372,12.0807319034148,11.8870807170415,11.8897730260855,1.03064472757097,0.970486204984499,"frontloaded","XM_022460244.1","LOC111119770","crg:105337196","GO:0043167",950
"111"," EF-hand domain-containing family member B-like","evm.model.Contig652.19",10.5867073326706,10.7632180886718,10.5801961619379,10.6366264514388,1.01667286630815,0.988846668563087,"frontloaded","XM_022471750.1","LOC111126847","crg:105327335","GO:0043167",602
"112"," EF-hand domain-containing family member C2-like","evm.model.Contig648.14",12.1588917428832,12.4127568367854,12.2870573761803,12.3254457383406,1.02087896654321,0.982608443755305,"frontloaded","XM_022484771.1","LOC111135064","crg:105343087","GO:0043167",744
"113"," EF-hand domain-containing family member C2-like","evm.model.Contig948.57",12.352088935178,12.630605573509,12.5696305755163,12.4911165659733,1.02254814062566,0.971840478288029,"frontloaded","XM_022484771.1","LOC111135064","crg:105343087","GO:0043167",744
"114"," F-box/LRR-repeat protein 17-like","evm.model.Contig513.15",9.90022598858635,10.0786407636122,10.0819912436284,9.90410157413059,1.01802128307289,0.964965779387228,"frontloaded","XM_022453577.1","LOC111115006","crg:105338268","GO:0003674",299
"115"," forkhead-associated domain-containing protein 1-like","evm.model.Contig1408.9.1",11.1509223604573,11.246950935534,11.1755867981178,11.175629972849,1.0086117158718,0.9914656428945,"frontloaded","XM_022484966.1","LOC111135168","crg:105333118","GO:0003674",1393
"116"," GDP-L-fucose synthase-like","evm.model.Contig468.14",11.5961265651939,11.7492144641111,11.6739961054425,11.6707013677967,1.01320164091488,0.986691820119932,"frontloaded","XM_022430734.1","LOC111099454","crg:105331139","GO:0009058;GO:0016491;GO:0034641;GO:0044281",318
"117"," glutamic acid-rich protein-like","evm.model.Contig626.33",9.77377338996773,10.2939253039489,10.0371411179571,10.0588406483015,1.05321915019179,0.95152269423387,"frontloaded","XM_022469414.1","LOC111125504","crg:105325275","",467
"118"," glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial-like","evm.model.Contig710.31",9.94285637153375,10.079707300232,10.1653363495573,10.1291901298207,1.01376374389658,0.982915570654244,"frontloaded","XM_022472271.1","LOC111127195","crg:105327412","GO:0016874",540
"119"," glycoprotein 3-alpha-L-fucosyltransferase A-like","evm.model.Contig483.44",9.84120124147401,10.0813488811548,10.035744696694,10.0748375520985,1.02440226896984,0.979981587406844,"frontloaded","XM_022462200.1","LOC111121072","crg:105320772","GO:0005575;GO:0006464;GO:0009058;GO:0016757",411
"120"," GPI transamidase component PIG-T-like","evm.model.Contig225.121",9.79217307144836,9.86541310258827,10.0861132722578,10.0072376172145,1.00747944614597,0.984813914358694,"frontloaded","XM_022430483.1","LOC111099115","crg:105343587","GO:0005737;GO:0005783;GO:0006464;GO:0006629;GO:0009058;GO:0032991",613
"121"," growth arrest-specific protein 8-like","evm.model.Contig972.21",11.8354857317969,12.0306450085568,11.8498181614282,11.9780178856764,1.01648933395573,0.994421362209823,"frontloaded","XM_022490249.1","LOC111138334","crg:105345680","GO:0005856;GO:0005929;GO:0008092;GO:0019899;GO:0032991;GO:0048870",486
"122"," GTPase IMAP family member 4-like","evm.model.Contig117.69",10.3704614037618,10.5283627299228,10.5244662829693,10.4969702605841,1.01522606565064,0.982428892027648,"frontloaded","XM_022445424.1","LOC111109344","crg:105332988;crg:105334629","GO:0043167",367
"123"," HEAT repeat-containing protein 4-like","evm.model.Contig121.12.2",10.8229521245372,10.9769927621956,10.8701469741925,10.8827895155725,1.01423277455965,0.987113685014983,"frontloaded","XM_022486826.1","LOC111136175","crg:105348850","",1284
"124"," heat shock 70 kDa protein 12A-like","evm.model.Contig362.79",9.74462591329085,10.2634523631195,10.3645553526366,10.0201871895821,1.05324231575899,0.917903149948758,"frontloaded","XM_022470396.1","LOC111126027","crg:105321553","",578
"125"," heat shock protein 70 B2-like","evm.model.Contig134.82",13.0100796558426,13.0709970241259,13.0092050958729,13.0519089062329,1.00468232093076,0.998606786684054,"frontloaded","XM_022459720.1","LOC111119512","crg:105348304;crg:105334510;crg:105348305;crg:105334234","",634
"126"," huntingtin-interacting protein K-like","evm.model.Contig709.18",10.5347852282082,10.695678933938,10.6593272118499,10.7087208263427,1.01527261375002,0.989521263724564,"frontloaded","XM_022460068.1","LOC111119662","crg:105332158","",117
"127"," inositol 1,4,5-trisphosphate receptor type 3-like","evm.model.Contig229.14",10.3101964438164,10.4560252937329,10.2474540278696,10.267570839872,1.01414413883491,0.987988851926519,"frontloaded","XM_022480451.1","LOC111132623","crg:105327506;crg:105327218;crg:105331933;crg:105346739","GO:0005783;GO:0022857;GO:0043167",2597
"128"," integrator complex subunit 13-like","evm.model.Contig106.132_evm.model.Contig106.135",9.85395443092575,10.1299407176908,10.0606533492189,9.81663683333856,1.02800766826148,0.949161655543536,"frontloaded","XM_022444349.1","LOC111108451","crg:105317714","",689
"129"," intraflagellar transport protein 122 homolog","evm.model.Contig74.187",10.5173182149474,10.6332160653566,10.5437663452455,10.5955922168898,1.01101971510614,0.993962129697324,"frontloaded","XM_022444881.1","LOC111108798","crg:105344876","GO:0003674;GO:0022607",1193
"130"," intraflagellar transport protein 43 homolog A-like","evm.model.Contig53.92",10.626209287671,10.6960096286025,10.607944406365,10.6357197120469,1.00656869623418,0.996075432533741,"frontloaded","XM_022475858.1","LOC111129466","crg:105333509","GO:0032991",224
"131"," intraflagellar transport protein 46 homolog","evm.model.Contig280.15.1",11.2469137687421,11.4180982542069,11.2458103401766,11.3244667484288,1.01522057419348,0.991897042969995,"frontloaded","XM_022470828.1","LOC111126300","crg:105339468","GO:0030705",414
"132"," intraflagellar transport protein 74 homolog","evm.model.Contig421.16",10.8548607908834,10.9788668323515,10.8608755966868,10.956438142463,1.01142401029889,0.997404429880578,"frontloaded","XM_022463423.1","LOC111121925","crg:105333736","GO:0005856;GO:0008092;GO:0022607;GO:0030705;GO:0032991",596
"133"," intraflagellar transport protein 80 homolog","evm.model.Contig449.20",10.8830977781639,11.0889095240709,10.9523375185889,10.9788623650184,1.01891113634207,0.983816750700605,"frontloaded","XM_022490376.1","LOC111138421","crg:105338633","GO:0003674",799
"134"," intraflagellar transport protein 81 homolog","evm.model.Contig144.109",10.7353862508685,10.9310789297602,10.7871627573156,10.8369359224262,1.01822875063073,0.986629095145846,"frontloaded","XM_022432732.1","LOC111100645","crg:105341194","GO:0005856;GO:0008092;GO:0022607;GO:0030705;GO:0032991",683
"135"," inversin-like","evm.model.Contig108.132.1",10.7477435326532,10.8315529482305,10.7683070001715,10.8156473969848,1.00779786150671,0.996624729480937,"frontloaded","XM_022469228.1","LOC111125433","crg:105319221","GO:0003674",977
"136"," IQ and AAA domain-containing protein 1-like","evm.model.Contig361.51",11.8142299774712,12.1336808098213,11.9019812876897,12.0399393140663,1.02703949668825,0.984958402136539,"frontloaded","XM_022442290.1","LOC111107208","crg:105342112","GO:0043167",852
"137"," IQ and AAA domain-containing protein 1-like","evm.model.Contig676.3",10.0959440038642,10.1558244663434,10.1740438127375,9.86751522165019,1.0059311405111,0.964152981832616,"frontloaded","XM_022445602.1","LOC111109471","crg:105342112","GO:0043167",852
"138"," IQ and ubiquitin-like domain-containing protein","evm.model.Contig1596.2",11.40706506003,11.6480087880307,11.5783757394906,11.5843331800569,1.02112232434309,0.979818487736768,"frontloaded","XM_022446148.1","LOC111109886","crg:105340283","GO:0003674",858
"139"," IQ domain-containing protein D-like","evm.model.Contig1683.24",10.7230529367256,10.9488975466632,10.8329506156612,10.9135587498362,1.02106159610236,0.986660371486998,"frontloaded","XM_022486658.1","LOC111136070","crg:105341432","GO:0003674",491
"140"," IQ domain-containing protein G-like","evm.model.Contig370.8",11.3560053967788,11.6825537691667,11.4576104338818,11.5946632743375,1.02875556685457,0.983675580895829,"frontloaded","XM_022434413.1","LOC111101808","crg:105333470","GO:0003674",394
"141"," IQ domain-containing protein K-like","evm.model.Contig350.39",10.6763131995174,10.6894605379682,10.7167845066084,10.6927392758594,1.00123144930325,0.996529126641456,"frontloaded","XM_022463397.1","LOC111121910","crg:105329482","GO:0003674",275
"142"," KH domain-containing, RNA-binding, signal transduction-associated protein 2-like","evm.model.Contig329.45",12.2732406145846,12.3349794176144,12.327680428428,12.3250125420987,1.00503035872665,0.994779488021442,"frontloaded","XR_002637678.1","LOC111120648","crg:105325820","GO:0003723",336
"143"," KICSTOR complex protein kaptin-like","evm.model.Contig79.100",10.2180951184337,10.3726363617888,10.2374483560195,10.2457457103035,1.01512427136016,0.985899479208146,"frontloaded","XM_022479527.1","LOC111131811","crg:105331832","GO:0005856;GO:0007010;GO:0008092",539
"144"," kinesin-like protein KIF20B","evm.model.Contig142.111",10.9251055714501,10.9581914380646,10.9215981903613,10.9226510261718,1.00302842534546,0.997076826693942,"frontloaded","XM_022465149.1","LOC111123059","crg:105338664","",211
"145"," kinesin-like protein KIF28P","evm.model.Contig281.31",10.5602208596021,10.8929782194735,10.5675103455411,10.7605133257026,1.03151045459137,0.987158010356477,"frontloaded","XM_022467790.1","LOC111124684","crg:105330231","GO:0005856;GO:0008092;GO:0008150;GO:0032991;GO:0043167",1054
"146"," L-2-hydroxyglutarate dehydrogenase, mitochondrial-like","evm.model.Contig1067.44",10.1486851796826,10.2789585482415,10.0339080571022,10.1393216319807,1.01283647746012,0.997698796470155,"frontloaded","XM_022476355.1","LOC111129864","crg:105338880","GO:0016491",462
"147"," leucine-rich repeat-containing protein 34-like","evm.model.Contig0.246",10.8265555316288,10.9466901047131,10.8589649823419,10.8593880920155,1.01109628752499,0.989064025283426,"frontloaded","XM_022481271.1","LOC111133152","crg:105320542","GO:0003674",435
"148"," leucine-rich repeat-containing protein 43-like","evm.model.Contig155.26.1",10.5662545229961,10.6887009363583,10.6635429649883,10.6343574376524,1.01158844064334,0.985838721794712,"frontloaded","XM_022485527.1","LOC111135443","crg:105333965","GO:0003674",733
"149"," leucine-rich repeat-containing protein 72-like","evm.model.Contig442.13",10.0750136164251,10.1168438869609,10.0559400020896,10.0796562822279,1.00415188228308,0.998213968039722,"frontloaded","XM_022461356.1","LOC111120552","crg:105340524","",266
"150"," leucine-rich repeat-containing protein 74B-like","evm.model.Contig625.14.1",10.5333150045584,10.7658123608417,10.6556275940774,10.6875204538073,1.02207257223227,0.981332520213177,"frontloaded","XM_022476129.1","LOC111129667","crg:105347274","GO:0043167",590
"151"," leucine-rich repeat and guanylate kinase domain-containing protein-like","evm.model.Contig106.127",10.7977761168039,10.9100814533736,10.7832331946951,10.8004552725855,1.01040078395356,0.991286954882317,"frontloaded","XM_022440591.1","LOC111106068","crg:105320152","GO:0003674",790
"152"," lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial-like","evm.model.Contig685.26",10.2523660911191,10.3746033558598,10.3818805948138,10.3742982998864,1.01192283455881,0.987495910379172,"frontloaded","XM_022462247.1","LOC111121118","crg:105318507","GO:0016746",487
"153"," lipoxygenase homology domain-containing protein 1-like","evm.model.Contig327.59",10.1827340387602,10.2864702987912,10.1867306514273,10.2679651626309,1.01018746631662,0.997809392403001,"frontloaded","XM_022464920.1","LOC111122852","crg:105343219;crg:105322074","GO:0006520;GO:0006950;GO:0016491;GO:0034641",2575
"154"," LRP2-binding protein-like","evm.model.Contig133.101_evm.model.Contig133.102",10.3800191611762,10.630894816481,10.5248153065019,10.5452097277788,1.02416909366055,0.978293284225127,"frontloaded","XM_022489027.1","LOC111137543","crg:105339318","GO:0003674",345
"155"," lymphocyte expansion molecule-like","evm.model.Contig172.34",9.83298105137646,10.082510461983,9.80619557422688,9.99822580156047,1.02537678139547,0.994349159786932,"frontloaded","XM_022463822.1","LOC111122197","crg:105335167","",429
"156"," lysine-specific demethylase 8-like","evm.model.Contig1004.5",9.77571486593417,9.99426225578121,10.0523629526743,9.89440645776048,1.02235615429094,0.962762953223871,"frontloaded","XM_022448977.1","LOC111111819","crg:105324926","",437
"157"," M-phase phosphoprotein 6-like","evm.model.Contig769.6",9.87299875473049,9.95914483743392,9.88123918017813,9.91891210358574,1.00872542221908,0.995129644433076,"frontloaded","XM_022488974.1","LOC111137506","crg:105336031","",175
"158"," major vault protein-like","evm.model.Contig130.74",12.752370875068,12.8773944289466,12.7199653445219,12.8436130426056,1.00980394587825,0.999917619243728,"frontloaded","XM_022487047.1","LOC111136296","crg:105332027","",859
"159"," meiosis-specific nuclear structural protein 1-like","evm.model.Contig816.16",11.3094369936717,11.613551005974,11.3867207511628,11.3845762317388,1.02689028750701,0.973630461835234,"frontloaded","XM_022449707.1","LOC111112295","crg:105340368","",501
"160"," methyltransferase-like protein 14 homolog","evm.model.Contig81.133",10.1217586945325,10.1621926508701,10.1220202457572,10.0753651476543,1.00399475600613,0.991430210794771,"frontloaded","XM_022461339.1","LOC111120541","crg:105326041","",468
"161"," microtubule-associated protein 9-like","evm.model.Contig291.12",10.0346911132718,10.3031741951627,10.2267481754033,10.2628136561631,1.02675549041423,0.977376398576716,"frontloaded","XM_022489744.1","LOC111137999","crg:105320155","GO:0003674",810
"162"," microtubule-associated protein 9-like","evm.model.Contig423.4",10.8700408912479,11.0222248444098,10.9469981898397,11.0005098350834,1.01400031100935,0.991013747614477,"frontloaded","XM_022432564.1","LOC111100563","crg:105330482","GO:0000278;GO:0007010;GO:0022607;GO:0051301",920
"163"," mitochondria-eating protein-like","evm.model.Contig464.15",11.6282716107077,11.7638350965092,11.654089446701,11.6107362480961,1.01165809419834,0.984799120302112,"frontloaded","XM_022468413.1","LOC111125013","crg:105320964","GO:0005739;GO:0007005;GO:0009056",560
"164"," MRG/MORF4L-binding protein-like","evm.model.Contig811.24",9.83249326832623,9.86608329014366,9.87309703920026,9.86882930583607,1.00341622627148,0.996164617434258,"frontloaded","XM_022457858.1","LOC111118406","crg:105331287","GO:0005654;GO:0009058;GO:0032991;GO:0034641",176
"165"," mucin-16-like","evm.model.Contig1782.11_evm.model.Contig1782.9",13.8753626830509,14.1683269241219,13.7416140836252,13.928989184912,1.02111398799174,0.992676241983903,"frontloaded","XM_022452309.1","LOC111114019","crg:105326801","GO:0003674",14626
"166"," multidrug resistance-associated protein 7-like","evm.model.Contig1067.42",9.92387067761205,10.9915426368622,10.7124823443093,10.2045737992591,1.10758624270052,0.860056928731716,"frontloaded","XM_022468653.1","LOC111125149","crg:105332123","GO:0005575;GO:0016887;GO:0022857;GO:0043167",1518
"167"," myosin-3-like","evm.model.Contig474.3.1",9.8174884440002,10.1798018744062,9.87255164929547,9.70295690009494,1.03690490011501,0.947841589866932,"frontloaded","XM_022471213.1","LOC111126515","crg:105329098","",1127
"168"," N-alpha-acetyltransferase 11-like","evm.model.Contig109.100",10.4775749122774,10.5569578892116,10.5145760221159,10.4731367529806,1.00757646474483,0.988569015686218,"frontloaded","XM_022440574.1","LOC111106051","crg:105347645","",173
"169"," N-alpha-acetyltransferase 40-like","evm.model.Contig710.3",10.0376123541727,10.1148500545697,10.0675860697624,10.1092899811978,1.00769482798018,0.99647469297926,"frontloaded","XM_022474677.1","LOC111128805","crg:105346166","GO:0016746",263
"170"," nephrin-like","evm.model.Contig2758.2",9.78470726105857,10.3841922706241,9.90066852535314,9.93499046222863,1.06126754675138,0.945535959606526,"frontloaded","XM_022433845.1","LOC111101376","crg:105340711","GO:0003674",758
"171"," nephrocystin-1-like","evm.model.Contig327.40",10.5891311643494,10.7921850087272,10.6162431862467,10.7460230348883,1.01917568507049,0.993179747138036,"frontloaded","XM_022476011.1","LOC111129556","crg:105326917","GO:0003674;GO:0005623;GO:0005929",817
"172"," neurogenic locus notch homolog protein 1-like","evm.model.Contig360.3.2",10.1153798974396,11.0430725502542,10.2216386702859,10.8107065942165,1.09171110350976,0.968781481128016,"frontloaded","XM_022466463.1","LOC111123836","crg:105344250","GO:0005575;GO:0007165;GO:0030154;GO:0043167",2457
"173"," NIF3-like protein 1","evm.model.Contig363.64",10.1789814725838,10.2201767485505,10.2583873019117,10.2260826394029,1.00404709214549,0.992832816537948,"frontloaded","XM_022480933.1","LOC111132964","crg:105335581","",496
"174"," nucleolar protein 8-like","evm.model.Contig360.72",10.0043677439438,10.314959235968,9.94515269890744,10.2118241467776,1.03104558928396,0.995896034261996,"frontloaded","XM_022444805.1","LOC111108747","crg:105321151","",946
"175"," nucleoporin NUP53-like","evm.model.Contig1318.23",9.65053463934007,9.94964147838873,9.95245864048886,10.0647567279374,1.03099381021124,0.980882175812048,"frontloaded","XM_022487495.1","LOC111136554","crg:105344637","GO:0003674;GO:0005635;GO:0006913",327
"176"," O(6)-methylguanine-induced apoptosis 2-like","evm.model.Contig251.76",10.4376430366061,10.5428379629456,10.4660271572217,10.4642269842534,1.01007841770126,0.989851857955995,"frontloaded","XM_022463900.1","LOC111122253","crg:105336298","",345
"177"," oral-facial-digital syndrome 1 protein-like","evm.model.Contig283.27_evm.model.Contig283.28",11.0815845998319,11.3572114016298,11.2334904574281,11.3983424885354,1.02487250801678,0.990050022605995,"frontloaded","XM_022471639.1","LOC111126780","crg:105331328","GO:0003674",1007
"178"," outer dense fiber protein 2-like","evm.model.Contig19457.1",9.90854057996546,9.99257183796533,10.006338548141,10.0269404559608,1.0084806896961,0.993632199392247,"frontloaded","XM_022468797.1","LOC111125224","crg:105336382","",869
"179"," outer dense fiber protein 2-like","evm.model.Contig628.19.1",11.3582336862986,11.6024845811474,11.4644446693453,11.5252570993288,1.02150430265786,0.984141167945743,"frontloaded","XM_022468797.1","LOC111125224","crg:105336382","",869
"180"," peripheral-type benzodiazepine receptor-associated protein 1-like","evm.model.Contig511.6",10.2360184092924,10.4412907860147,10.258926646235,10.4306961306905,1.02005392805234,0.996754572291878,"frontloaded","XM_022489428.1","LOC111137781","crg:105327511","GO:0003674;GO:0007165",2073
"181"," pescadillo-like","evm.model.Contig326.57",10.7052518463279,10.8001648136937,10.7226189372482,10.7577837100686,1.00886601910243,0.994462570630991,"frontloaded","XM_022489260.1","LOC111137679","crg:105332016","GO:0005730;GO:0042254",594
"182"," poly [ADP-ribose] polymerase 14-like","evm.model.Contig412.8_evm.model.Contig412.9",10.0837897394841,10.2744729103814,10.2189194529549,10.2141799644978,1.01890987176683,0.980985887206987,"frontloaded","XM_022470521.1","LOC111126112","crg:105348928","GO:0016757",932
"183"," probable leucine--tRNA ligase, mitochondrial","evm.model.Contig21880.1",9.79571260049306,9.93297296643212,9.91765979089577,10.0283425747404,1.0140122900229,0.997187293900425,"frontloaded","XM_022481850.1","LOC111133426","crg:105337776","GO:0006399;GO:0006412;GO:0006520;GO:0016874;GO:0043167",897
"184"," progesterone-induced-blocking factor 1-like","evm.model.Contig234.53",10.771621113073,10.8320802763422,10.7756141106474,10.7322550435437,1.00561281933653,0.990417153432656,"frontloaded","XM_022470625.1","LOC111126173","crg:105326372","",775
"185"," prolactin regulatory element-binding protein-like","evm.model.Contig766.11",9.751903486215,10.4169874081333,9.86621331370495,9.97034373530675,1.06820042085717,0.946034306072389,"frontloaded","XM_022461079.1","LOC111120358","crg:105332358","GO:0003674",409
"186"," proteasomal ubiquitin receptor ADRM1-B-like","evm.model.Contig134.24",11.1467008587457,11.2159631763576,11.1454078799055,11.2026655221903,1.00621370560578,0.998930271731543,"frontloaded","XM_022487818.1","LOC111136729","crg:105326861","GO:0005634;GO:0005737",392
"187"," protein C12orf4 homolog","evm.model.Contig823.17",9.99875132762461,10.0888811954916,10.1362779717575,10.139280359786,1.00901411235401,0.991359972047781,"frontloaded","XM_022462507.1","LOC111121297","crg:105341097","",544
"188"," protein CIP2A homolog","evm.model.Contig1357.1",10.0094659895312,10.1876710413943,10.157061568533,10.1710822343168,1.01780365226771,0.983864013248456,"frontloaded","XM_022438469.1","LOC111104487","crg:105317573","",943
"189"," protein FAM161A-like","evm.model.Contig348.10_evm.model.Contig348.9",10.8783384937066,11.0273069692369,10.9966125538893,10.9630408314193,1.01369404671646,0.983479273963608,"frontloaded","XM_022477399.1","LOC111130378","crg:105345327","",737
"190"," protein FAM227B-like","evm.model.Contig118.137",10.3474747539913,10.4770011585851,10.3844857876503,10.3780768829581,1.01251768259148,0.987027541044982,"frontloaded","XM_022457128.1","LOC111117882","crg:105340136","",649
"191"," protein fantom-like","evm.model.Contig178.108",11.1759389758948,11.3389019809908,11.2267683378333,11.307513346302,1.01458159403406,0.992716792948569,"frontloaded","XM_022481718.1","LOC111133378","crg:105317681","",1350
"192"," protein fem-1 homolog C-like","evm.model.Contig1461.11",9.77239885305844,10.2496809580292,9.9353235560134,10.1416364824322,1.04883981017837,0.973233078334726,"frontloaded","XM_022477112.1","LOC111130275","crg:105344076","GO:0003674",622
"193"," protein GDAP2 homolog","evm.model.Contig440.69",10.5300807509412,10.6094869243785,10.5128676742078,10.5728401472673,1.00754088931655,0.998177526817245,"frontloaded","XM_022439556.1","LOC111105327","crg:105326052","",505
"194"," protein odd-skipped-related 1-like","evm.model.Contig141.37",9.97171979966488,10.3406771839018,10.3096351358775,9.96646403179019,1.03700037622892,0.932221026189308,"frontloaded","XM_022453395.1","LOC111114865","crg:105321987","GO:0003674",278
"195"," protein phosphatase 1 regulatory subunit 12A-like","evm.model.Contig486.39.1",10.5027807241944,10.5758226161231,10.4404201791317,10.4700027423953,1.0069545288859,0.995907398050661,"frontloaded","XM_022487394.1","LOC111136503","crg:105318417","GO:0003674",477
"196"," protein phosphatase 1 regulatory subunit 12A-like","evm.model.Contig555.32",9.7410294205904,10.0175953408259,9.77386703315498,9.79554476994327,1.028391857605,0.974548680971369,"frontloaded","XM_022431353.1","LOC111099870","crg:105330003","GO:0007165;GO:0019899;GO:0030234",1103
"197"," protein phosphatase 1 regulatory subunit 12A-like","evm.model.Contig555.32",9.7410294205904,10.0175953408259,9.77386703315498,9.79554476994327,1.028391857605,0.974548680971369,"frontloaded","XM_022431353.1","LOC111099870","crg:105330003","GO:0007165;GO:0019899;GO:0030234",1103
"198"," protein phosphatase 1 regulatory subunit 12A-like","evm.model.Contig555.32",9.7410294205904,10.0175953408259,9.77386703315498,9.79554476994327,1.028391857605,0.974548680971369,"frontloaded","XM_022431353.1","LOC111099870","crg:105330003","GO:0007165;GO:0019899;GO:0030234",1103
"199"," protein phosphatase 1 regulatory subunit 12A-like","evm.model.Contig555.32",9.7410294205904,10.0175953408259,9.77386703315498,9.79554476994327,1.028391857605,0.974548680971369,"frontloaded","XM_022431353.1","LOC111099870","crg:105330003","GO:0007165;GO:0019899;GO:0030234",1103
"200"," protein phosphatase 1 regulatory subunit 32-like","evm.model.Contig0.67",11.2507099769284,11.3010359578923,11.3511062499366,11.3268528128791,1.00447313823458,0.993419638185944,"frontloaded","XM_022437009.1","LOC111103618","crg:105338768","",460
"201"," protein phosphatase 1 regulatory subunit 36-like","evm.model.Contig1158.5",10.6964611284074,10.7303245858382,10.7524932748789,10.6897795960083,1.00316585616722,0.991030063510364,"frontloaded","XM_022474123.1","LOC111128500","crg:105333341","GO:0008150;GO:0019899",430
"202"," protein shisa-4-like","evm.model.Contig1349.15",10.5044971797744,10.7989731610017,10.6183779075288,10.8374757688979,1.02803332479295,0.992802286394758,"frontloaded","XM_022431335.1","LOC111099863","crg:105325067","",156
"203"," protein TBATA-like","evm.model.Contig247.97",11.7726762488945,11.9653099967777,11.9876971896501,11.9439671590776,1.01636278309287,0.980311466927612,"frontloaded","XM_022460428.1","LOC111119867","crg:105334961","",469
"204"," purine nucleoside phosphorylase-like","evm.model.Contig638.19",10.9896212166959,11.2594524236426,11.0232363710784,11.2800981415648,1.02455327637106,0.998778561235781,"frontloaded","XM_022430339.1","LOC111138521","crg:105321089","GO:0016757;GO:0034641;GO:0044281;GO:0051186",319
"205"," puromycin-sensitive aminopeptidase-like","evm.model.Contig786.54",11.4048831224816,11.484390065595,11.4147684090829,11.4345689835849,1.00697130713744,0.994799591816683,"frontloaded","XM_022483110.1","LOC111134238","crg:105348440","GO:0008233;GO:0043167",925
"206"," putative ankyrin repeat protein RF_0381","evm.model.Contig727.10",9.78595154626295,10.0944579867621,9.95059283013713,9.95287254444834,1.03152544124511,0.969660139607107,"frontloaded","XM_022467223.1","LOC111124373","crg:105330909","GO:0003674",718
"207"," putative serine protease K12H4.7","evm.model.Contig499.37",9.86541154992074,10.0327646894395,10.0315866711379,9.87952858727915,1.01696362474813,0.968414254454342,"frontloaded","XM_022430727.1","LOC111099446","crg:105347568","GO:0008233",501
"208"," putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase","evm.model.Contig551.30",10.0841538187948,10.1240819335495,10.1247924082162,10.1044008977962,1.00395949084794,0.994050050292506,"frontloaded","XM_022431632.1","LOC111100044","crg:105324799","GO:0006399;GO:0008168",344
"209"," radial spoke head 1 homolog","evm.model.Contig1017.27",12.2874018218904,12.5463468632686,12.4684776334443,12.5967524269333,1.02107402729492,0.989436515334029,"frontloaded","XM_022464379.1","LOC111122588","crg:105326805","",309
"210"," radial spoke head protein 3 homolog","evm.model.Contig0.92",11.6539649476405,11.8565449237286,11.7326722523246,11.7620248732643,1.0173829230651,0.985373119656572,"frontloaded","XM_022437286.1","LOC111103803","crg:105326516","",399
"211"," radial spoke head protein 4 homolog A-like","evm.model.Contig1067.46",12.5270204986466,12.8920995612397,12.7062274425892,12.8588749057301,1.02914332762787,0.98335534736021,"frontloaded","XM_022475509.1","LOC111129250","crg:105338883","",526
"212"," ras GTPase-activating protein-binding protein 2-like","evm.model.Contig348.90.1",12.3054808683283,12.4740333398876,12.4261123526816,12.4262505570443,1.01369734944639,0.986498704606428,"frontloaded","XM_022461312.1","LOC111120525","crg:105347201","GO:0003674;GO:0022618",473
"213"," RIB43A-like with coiled-coils protein 2","evm.model.Contig1596.4",11.2818409485528,11.4615840337557,11.2824290938491,11.4507204795594,1.01593207048588,0.99900009698717,"frontloaded","XM_022442789.1","LOC111107543","crg:105340280","",379
"214"," RNA polymerase-associated protein RTF1 homolog","evm.model.Contig327.22",10.4154743106211,10.4588066527821,10.3903499834127,10.4149536705942,1.00416038107038,0.998214981613851,"frontloaded","XM_022447989.1","LOC111111171","crg:105342792","GO:0003677;GO:0005654;GO:0006464;GO:0009058;GO:0032991;GO:0034641;GO:0051276",692
"215"," root phototropism protein 2-like","evm.model.Contig1497.11",9.78988874442942,10.2175979763083,9.95606826126932,9.98095205721272,1.0436888756394,0.960534679553789,"frontloaded","XM_022488817.1","LOC111137379","crg:105318699","GO:0003674",597
"216"," SCO-spondin-like","evm.model.Contig1450.4",10.5722478668776,10.9870780395784,10.5578239067873,10.8701668041637,1.03923765105815,0.990710855406641,"frontloaded","XM_022482704.1","LOC111133958","crg:105325348;crg:105329277;crg:105339946;crg:105322572","GO:0003674;GO:0005575;GO:0007165",2600
