"","Airradians.TranscriptID","Protein_name","baseMeanNAIVE_control","baseMeanHABITUATED_control","baseMeanNAIVE_response","baseMeanHABITUATED_response","ControlRatio","ResponseRatioHigh","Frontloaded_criteria"
"167","evm.model.Contig272.62","uncharacterized",10.226799781757,10.3232084139965,10.3215215920687,10.3720736674677,1.00942705775969,0.995512976461516,"frontloaded"
"168","evm.model.Contig272.9","uncharacterized oxidoreductase YajO-like",9.94126657020226,10.0913762689991,10.0882457098181,10.0680876633937,1.01509965533434,0.983156504014646,"frontloaded"
"169","evm.model.Contig273.16",NA,9.85701766999803,10.1098090147468,9.90437602420401,10.0795382723993,1.02564582444833,0.992238563063783,"frontloaded"
"170","evm.model.Contig274.6",NA,9.83219039315123,9.96469796250763,9.93311503923873,9.93549187907925,1.01347691247402,0.986938401976385,"frontloaded"
"171","evm.model.Contig275.3","TAR DNA-binding protein 43-like",11.3425345752759,11.4520408264882,11.4428580840935,11.4864697926459,1.00965447806093,0.994212655835646,"frontloaded"
"172","evm.model.Contig279.12","aspartate aminotransferase, cytoplasmic-like",10.4216799162099,10.5469748936242,10.4480139594483,10.5214841369558,1.01202253172441,0.995068730059895,"frontloaded"
"173","evm.model.Contig280.93","dynein beta chain, flagellar outer arm-like",10.7275821421642,10.9213944262446,11.0013737455374,11.0925470353881,1.01806672570874,0.990394264391631,"frontloaded"
"174","evm.model.Contig282.31","ubiquitin carboxyl-terminal hydrolase 24-like",10.1331429308801,10.2514346669543,10.4095472803738,10.2857235756164,1.01167374593264,0.976703011623859,"frontloaded"
"175","evm.model.Contig283.27_evm.model.Contig283.28","oral-facial-digital syndrome 1 protein-like",11.0815845998319,11.3983424885354,11.2334904574281,11.3572114016298,1.02858416915469,0.982917694218193,"frontloaded"
"176","evm.model.Contig283.40","RNA-binding protein 26-like",10.5169339572213,10.6223895924844,10.5424227047334,10.5845740457878,1.01002722235322,0.994030890668999,"frontloaded"
"177","evm.model.Contig284.49","cilia- and flagella-associated protein 44-like",11.0551851818457,11.269481105712,11.1608840385243,11.3640493863186,1.01938420029528,0.99884159279431,"frontloaded"
"178","evm.model.Contig284.71","YLP motif-containing protein 1-like",10.0928884877155,10.5676224254081,10.3926525392184,10.3386750394519,1.04703647902881,0.9501160717482,"frontloaded"
"179","evm.model.Contig284.91","neo-calmodulin-like",10.2521109064052,10.3768639684772,10.4136901738197,10.3271965753201,1.01216852443472,0.979771863369157,"frontloaded"
"180","evm.model.Contig2853.3",NA,10.0559737911629,10.1442927286506,10.1195435743604,10.1485584225948,1.00878273345992,0.994135977863569,"frontloaded"
"181","evm.model.Contig289.28",NA,9.84363919754608,9.92896394983588,10.0589601698689,9.9183279713964,1.00866800891189,0.977545835110938,"frontloaded"
"182","evm.model.Contig289.88",NA,10.5332895364144,10.7218168573681,10.6095842098613,10.6833005632572,1.01789823780139,0.989242395071349,"frontloaded"
"183","evm.model.Contig291.12","microtubule-associated protein 9-like",10.0346911132718,10.2628136561631,10.2267481754033,10.3031741951627,1.02273338962966,0.985078965726858,"frontloaded"
"184","evm.model.Contig313.80","adenylate kinase isoenzyme 5-like",11.3694916116524,11.5551019613005,11.5162456326566,11.6742058341822,1.01632529896569,0.997432902851006,"frontloaded"
"185","evm.model.Contig313.81","adenylate kinase isoenzyme 5-like",9.77865728261175,9.95150204885509,9.89412610636444,9.9683346181211,1.01767571571924,0.990001278186729,"frontloaded"
"186","evm.model.Contig322.11","adenylyl cyclase-associated protein 1-like",12.0053179159923,12.1946974757961,11.970415771524,12.044292564897,1.01577463929976,0.990546107103243,"frontloaded"
"187","evm.model.Contig322.54","E3 ubiquitin-protein ligase arih1-like",9.60228498067288,9.77322488045868,9.93341578349655,9.83749635186462,1.01780200234943,0.973022021221681,"frontloaded"
"188","evm.model.Contig323.6","serine/arginine repetitive matrix protein 2-like",9.85029618314334,10.066599642241,9.98691284737447,10.0602126381751,1.02195908174495,0.985694635431331,"frontloaded"
"189","evm.model.Contig326.22","uncharacterized",10.0931717957813,10.1130944548386,10.1185927742393,10.052899535453,1.00197387495828,0.991550473808414,"frontloaded"
"190","evm.model.Contig327.31","uncharacterized",9.86594180990269,10.1065583056341,9.97156107473186,10.0375486054712,1.0243885987134,0.982652065831148,"frontloaded"
"191","evm.model.Contig328.3.1","armadillo repeat-containing protein 2-like",10.6626545643594,10.7294580720411,10.7277624086727,10.7926302111553,1.00626518539811,0.999782897304645,"frontloaded"
"192","evm.model.Contig328.69.2","androglobin-like",10.7652752400085,10.8754533672202,10.8472777026302,10.9524374753831,1.01023458525261,0.999465462865834,"frontloaded"
"193","evm.model.Contig328.70",NA,11.4584007187143,11.5583856891264,11.4232972872255,11.5113081167428,1.00872590973789,0.998987428979069,"frontloaded"
"194","evm.model.Contig328.75",NA,10.1925230098923,10.2548655026962,10.2653323303199,10.2577671431738,1.00611649272152,0.993188206901817,"frontloaded"
"195","evm.model.Contig329.45",NA,12.2732406145846,12.3250125420987,12.327680428428,12.3349794176144,1.00421827691152,0.996389036443415,"frontloaded"
"196","evm.model.Contig330.3",NA,10.2034532354979,10.3180144579599,10.182991317535,10.2354350817008,1.0112276912353,0.993989921516321,"frontloaded"
"197","evm.model.Contig330.79","succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial-like",11.1154732265669,11.3432233701514,11.3093754515575,11.2743488312585,1.02048946895398,0.976886973421498,"frontloaded"
"198","evm.model.Contig331.17.4","tetratricopeptide repeat protein 25-like",10.8585552487545,11.0336933635,10.9394894939251,11.0907504595036,1.01612904394124,0.997734554430811,"frontloaded"
"199","evm.model.Contig344.23","laccase-2-like",10.081232682628,10.8388258820776,10.5010997165698,10.3981455166096,1.07514886555044,0.920984894893874,"frontloaded"
"200","evm.model.Contig346.38","SCY1-like protein 2",9.86921766970785,9.88152572318915,10.285119016039,10.1931691456963,1.00124711541413,0.989825485258619,"frontloaded"
"201","evm.model.Contig347.35","centrosomal protein of 83 kDa-like",9.96424261150051,10.0302873044895,10.0011371855972,10.0137886379124,1.00662816990353,0.994672145399374,"frontloaded"
"202","evm.model.Contig347.73","acylamino-acid-releasing enzyme-like",9.70384901553401,9.96366077796881,9.66031242291663,9.8980097777099,1.02677409366313,0.997888008628699,"frontloaded"
"203","evm.model.Contig347.92",NA,9.57593853485281,9.90504729087881,10.1268851535485,10.0175103929363,1.03436830289043,0.956332055665853,"frontloaded"
"204","evm.model.Contig348.10_evm.model.Contig348.9",NA,10.8783384937066,10.9630408314193,10.9966125538893,11.0273069692369,1.00778633039979,0.995043523328263,"frontloaded"
"205","evm.model.Contig348.90.1","ras GTPase-activating protein-binding protein 2-like",12.3054808683283,12.4262505570443,12.4261123526816,12.4740333398876,1.0098143006363,0.994100077619219,"frontloaded"
"206","evm.model.Contig349.31","calcyphosin-like protein",10.1567242297646,10.1751138697369,10.1522638233886,10.1485573377263,1.00181058770094,0.997828254861296,"frontloaded"
"207","evm.model.Contig350.28",NA,10.507515141865,10.5913324628544,10.5947589990443,10.6540031814206,1.00797689271514,0.997633820648199,"frontloaded"
"208","evm.model.Contig350.39","IQ domain-containing protein K-like",10.6763131995174,10.6927392758594,10.7167845066084,10.6894605379682,1.00153855324728,0.995918084553083,"frontloaded"
"209","evm.model.Contig350.79",NA,11.100451255409,11.1470467263757,11.1508129323662,11.1720140541535,1.00419761952866,0.997713286502869,"frontloaded"
"210","evm.model.Contig355.14",NA,11.7547704950151,12.0007846518169,11.8708202201258,11.9907159114664,1.02092887793139,0.989393145918555,"frontloaded"
"211","evm.model.Contig355.51","zinc finger Y-chromosomal protein 2-like",9.85876312192299,10.0758025326097,10.12731822484,10.3279489155209,1.02201487225148,0.997843444989338,"frontloaded"
"212","evm.model.Contig361.18",NA,10.835226674228,10.9265162066326,10.9079391284348,10.8803253810466,1.00842525358714,0.989134761348131,"frontloaded"
"213","evm.model.Contig361.42",NA,9.79317505967576,9.94726011746774,9.87588311362563,9.90476643190135,1.0157339225382,0.987389127396889,"frontloaded"
"214","evm.model.Contig362.79",NA,9.74462591329085,10.0201871895821,10.3645553526366,10.2634523631195,1.0282782816645,0.963012961596116,"frontloaded"
"215","evm.model.Contig363.17","coiled-coil domain-containing protein 65-like",11.2849585685069,11.492392704254,11.3221040755306,11.5091109754324,1.0183814707416,0.998169156957596,"frontloaded"
"216","evm.model.Contig363.24","von Willebrand factor A domain-containing protein 2-like",10.7440714008935,11.0549643159975,10.8998580925325,11.095609235883,1.0289362294333,0.989331530158144,"frontloaded"
"217","evm.model.Contig363.64",NA,10.1789814725838,10.2260826394029,10.2583873019117,10.2201767485505,1.00462729664515,0.991686362072798,"frontloaded"
"218","evm.model.Contig364.59.5",NA,10.8539789801748,11.0671848849898,10.9513504522044,11.1153856463314,1.01964311016305,0.995425287163106,"frontloaded"
"219","evm.model.Contig367.42",NA,9.75306836565653,9.9300162220508,9.81611323740159,9.86945912157601,1.01814278848053,0.987518188470584,"frontloaded"
"220","evm.model.Contig367.52.1","cleavage and polyadenylation specificity factor subunit 6-like",10.8881879908617,11.075213192211,10.9170646021172,10.843556674811,1.01717688944259,0.976493572710338,"frontloaded"
"221","evm.model.Contig370.8","IQ domain-containing protein G-like",11.3560053967788,11.5946632743375,11.4576104338818,11.6825537691667,1.02101600600035,0.998645125025062,"frontloaded"
"222","evm.model.Contig406.39",NA,10.9966954637911,11.0769697032558,11.0417010606885,11.0935416458608,1.00729985109881,0.997414008025959,"frontloaded"
"223","evm.model.Contig406.45",NA,10.3465359876255,10.3991479777842,10.3187990989531,10.3312792072948,1.00508498595295,0.996144074935386,"frontloaded"
"224","evm.model.Contig406.6",NA,9.59700738834724,9.85481607690129,10.0980472900872,9.77479667608653,1.02686344587658,0.942665554636976,"frontloaded"
"225","evm.model.Contig407.38","valine--tRNA ligase-like",11.3807392247135,11.528782263773,11.4387138444655,11.4868884361845,1.01300820940858,0.991316289315421,"frontloaded"
"226","evm.model.Contig407.40","RNA-binding protein 20-like",9.83890691214772,10.0944678118645,9.98988606236385,9.74734650756833,1.02597452156004,0.951019220148468,"frontloaded"
"227","evm.model.Contig409.27","RING finger protein 207-like",9.79425864560871,9.93884445344598,10.1901002173523,9.88321380144603,1.01476230239255,0.955774435520685,"frontloaded"
"228","evm.model.Contig410.54","short-chain specific acyl-CoA dehydrogenase, mitochondrial-like",9.97927303530698,10.3420829478484,10.3759617923666,10.5649341865797,1.03635634692605,0.982492673816683,"frontloaded"
"229","evm.model.Contig412.12",NA,9.8862642423217,9.96065662269445,9.94209661566303,9.96745519729688,1.00752482217239,0.995062955368365,"frontloaded"
"230","evm.model.Contig412.13",NA,10.5462315982851,10.6011958372198,10.6663999495677,10.696276245609,1.00521174207322,0.997601729883488,"frontloaded"
"231","evm.model.Contig412.8_evm.model.Contig412.9","poly [ADP-ribose] polymerase 14-like",10.0837897394841,10.2141799644978,10.2189194529549,10.2744729103814,1.01293067669818,0.992601326970804,"frontloaded"
"232","evm.model.Contig413.32",NA,9.87542132236785,10.2120235696071,10.2081386787783,10.4010965600022,1.03408484926884,0.98531794338,"frontloaded"
"233","evm.model.Contig415.12",NA,10.0811787622111,10.0828849004847,10.1638753708643,10.1030648984251,1.00016923995832,0.993848800470727,"frontloaded"
"234","evm.model.Contig415.17","gem-associated protein 8-like",9.89588517894796,9.90944099969807,9.95545075507054,9.83960858064684,1.00136984418321,0.987011892310921,"frontloaded"
"235","evm.model.Contig415.21","golgin subfamily A member 6-like protein 22",10.061678519945,10.2312975439431,10.0841995116278,10.2152915910003,1.01685792521216,0.996205788001418,"frontloaded"
"236","evm.model.Contig415.34",NA,10.4743386994115,10.5177765206885,10.5235569247704,10.5276045679805,1.00414707052383,0.996253095067822,"frontloaded"
"237","evm.model.Contig416.43",NA,10.3597370691865,10.4734718809023,10.3927087158026,10.4427926979738,1.01097854230819,0.993907490710436,"frontloaded"
"238","evm.model.Contig416.76",NA,9.90908744584988,9.94094057470428,9.95482440190503,9.9510368718219,1.00321453706292,0.996416510384782,"frontloaded"
"239","evm.model.Contig417.8","uncharacterized",9.83168131895972,10.0391805561185,9.81647114816535,9.9465956282858,1.02110516303642,0.99231280534237,"frontloaded"
"240","evm.model.Contig419.75","beta-1,3-galactosyltransferase brn-like",10.4135206395301,10.5100648591334,10.4402240077893,10.4821017961868,1.00927104511002,0.99478846758863,"frontloaded"
"241","evm.model.Contig42.129",NA,10.1406431993121,10.2351145298383,10.2055220062481,10.2375252434695,1.00931610832463,0.993876810569647,"frontloaded"
"242","evm.model.Contig42.23",NA,10.1738903517984,10.5667748287153,10.3890530947345,10.4768792666639,1.03861693642565,0.970958288022255,"frontloaded"
"243","evm.model.Contig42.240",NA,11.1592367246772,11.3152203236718,11.3238811942519,11.4114114118293,1.0139779810074,0.99383785450306,"frontloaded"
"244","evm.model.Contig420.13","F-box only protein 4-like",9.68885641735393,9.88182246489469,9.71262968570807,9.87196309590869,1.0199162872509,0.996557048828981,"frontloaded"
"245","evm.model.Contig420.26",NA,11.2267147344138,11.3668282473732,11.208612928116,11.2854458764663,1.01248036636487,0.994443790410741,"frontloaded"
"246","evm.model.Contig420.80","amyloid protein-binding protein 2-like",10.0228491480522,10.429589217951,10.3393310845449,10.4598258349205,1.04058128221733,0.972200860489986,"frontloaded"
"247","evm.model.Contig423.4","microtubule-associated protein 9-like",10.8700408912479,11.0005098350834,10.9469981898397,11.0222248444098,1.01200261757437,0.994930132075246,"frontloaded"
"248","evm.model.Contig424.29",NA,10.2866157259758,10.3453245584065,10.2762225789938,10.2928118225104,1.00570730296481,0.995930257124562,"frontloaded"
"249","evm.model.Contig429.53","adenylate kinase 9-like",11.7232121902421,11.9698225768581,11.900893719403,12.0204008843813,1.02103607634273,0.989232298583197,"frontloaded"
"250","evm.model.Contig43.37","uncharacterized",10.4187707295788,10.6226572587796,10.5368789268166,10.7310921669063,1.01956915402909,0.998884438144464,"frontloaded"
"251","evm.model.Contig434.23",NA,10.9471541700719,11.0548620076631,11.0601734891871,11.0508644885487,1.00983888925998,0.989423503130345,"frontloaded"
"252","evm.model.Contig437.50","proteasome-associated protein ECM29 homolog",10.0311772170558,10.2420756015332,10.2894870799695,10.2462349459952,1.02102429056071,0.975291658069727,"frontloaded"
"253","evm.model.Contig440.88","E3 ubiquitin-protein ligase TRIM71-like",10.5881635491555,10.6214107569117,10.6927760606063,10.6958598886564,1.00314003534247,0.997157293795251,"frontloaded"
"254","evm.model.Contig443.16","uncharacterized",10.4160399483968,10.5225359868502,10.4980198483373,10.4516340675422,1.01022423483215,0.985505434330284,"frontloaded"
"255","evm.model.Contig446.35","glutaredoxin-2, mitochondrial-like",10.6304515806019,10.7038572998323,10.8808804688151,10.8463874118106,1.0069052305703,0.989993803324103,"frontloaded"
"256","evm.model.Contig446.87","TWiK family of potassium channels protein 7-like",9.66388954810446,9.94866280098048,9.8126928676946,9.90449392097362,1.02946776776147,0.980463273431132,"frontloaded"
"257","evm.model.Contig448.19",NA,9.76859664353982,10.0257976484161,9.85918006507908,9.97332126366529,1.02632937096921,0.985626230537484,"frontloaded"
"258","evm.model.Contig449.119",NA,10.1720841948103,10.2069951255319,10.2702427534875,10.1777821745289,1.0034320332051,0.987607732763934,"frontloaded"
"259","evm.model.Contig449.51",NA,11.3938391532536,11.5351560864295,11.4677301493402,11.5004630869988,1.01240292506108,0.990568406217548,"frontloaded"
"260","evm.model.Contig449.59","tubulin beta chain-like",13.5570406218141,13.8520604354498,13.8252384494863,14.0362990744691,1.02176137269671,0.993643286132627,"frontloaded"
"261","evm.model.Contig449.62","tubulin beta chain-like",14.076293489836,14.0999625311145,14.3379711060003,14.2987033883674,1.00168148250785,0.995587215461284,"frontloaded"
"262","evm.model.Contig449.64","tubulin beta chain-like",10.29018770731,10.5275283071328,10.6319375223507,10.2685979944572,1.02306474931008,0.944051344856808,"frontloaded"
"263","evm.model.Contig451.27.1","Bardet-Biedl syndrome 7 protein homolog",10.8374366378081,10.8774661495382,10.9776490652798,11.0010839397515,1.00369363282739,0.998446884612228,"frontloaded"
"264","evm.model.Contig464.33",NA,11.0940909869788,11.3206135351584,11.2276603434894,11.2156811424261,1.02041830632591,0.978944671286963,"frontloaded"
"265","evm.model.Contig466.20","ankyrin repeat domain-containing protein 54-like",10.2023541067684,10.2471019750411,10.2461079325154,10.2007264422493,1.00438603363542,0.991223316919146,"frontloaded"
"266","evm.model.Contig466.50",NA,9.63474439431027,9.83356650490213,9.76063746276123,9.84442897095321,1.02063595072738,0.988192346249903,"frontloaded"
"267","evm.model.Contig471.54","protein Red-like",11.0631055437966,11.2331445214775,11.0908768949177,11.1057955061641,1.01536991371977,0.986187507686284,"frontloaded"
"268","evm.model.Contig473.34",NA,10.6434802968524,10.7967821727896,10.7098182678389,10.7226661496263,1.01440335977157,0.986983753741812,"frontloaded"
"269","evm.model.Contig483.44","glycoprotein 3-alpha-L-fucosyltransferase A-like",9.84120124147401,10.0748375520985,10.035744696694,10.0813488811548,1.02374062930853,0.981248713463038,"frontloaded"
"270","evm.model.Contig483.7","COP9 signalosome complex subunit 7b-like",10.5386324117047,10.6519076629631,10.5520917380124,10.5578639651814,1.01074857218975,0.989906935917976,"frontloaded"
"271","evm.model.Contig486.22",NA,10.1271044519793,10.2467674128929,10.1701215990583,10.2816146938169,1.01181610809694,0.999156665263362,"frontloaded"
"272","evm.model.Contig499.37","putative serine protease K12H4.7",9.86541154992074,9.87952858727915,10.0315866711379,10.0327646894395,1.00143096284296,0.99868834499164,"frontloaded"
"273","evm.model.Contig501.28","uncharacterized",10.308805256192,10.4555381205146,10.4617647469327,10.5182695654679,1.0142337410278,0.991291295479885,"frontloaded"
"274","evm.model.Contig503.27",NA,9.81937706551083,9.92937660037975,9.8724291059782,9.96353820428743,1.01120229258282,0.998048212335499,"frontloaded"
"275","evm.model.Contig504.3","uncharacterized",9.88993835993651,10.2592761834715,10.5872748886041,10.3540573433311,1.03734480540659,0.942764542075933,"frontloaded"
"276","evm.model.Contig505.19","putative peptidyl-prolyl cis-trans isomerase dodo",10.0124090358692,10.0582553839964,10.0144665661031,10.0335513944164,1.00457895277379,0.997338957912617,"frontloaded"
"277","evm.model.Contig511.46",NA,11.0518562476801,11.1537359979446,11.3095990164115,11.1172722236539,1.00921833834799,0.974015570534941,"frontloaded"
"278","evm.model.Contig511.6","peripheral-type benzodiazepine receptor-associated protein 1-like",10.2360184092924,10.4306961306905,10.258926646235,10.4412907860147,1.01901889129287,0.998780445567727,"frontloaded"
"279","evm.model.Contig513.15","F-box/LRR-repeat protein 17-like",9.90022598858635,9.90410157413059,10.0819912436284,10.0786407636122,1.00039146435129,0.999276495632851,"frontloaded"
"280","evm.model.Contig519.25","pre-mRNA 3'-end-processing factor FIP1-like",10.926934738238,11.1186080612123,10.9448638986834,10.9651850646199,1.0175413624741,0.984585710288589,"frontloaded"
"281","evm.model.Contig52.17",NA,9.88362014160555,9.9563536813199,10.1047554872792,10.1679472961749,1.00735899788461,0.998902747059469,"frontloaded"
"282","evm.model.Contig52.178","MAM and LDL-receptor class A domain-containing protein 1-like",10.5754033819046,10.6263783663262,10.6877282913662,10.6837190905863,1.00482014563235,0.994829654302171,"frontloaded"
"283","evm.model.Contig52.32",NA,10.5233698786452,10.6302450760382,10.5635286849178,10.5865766438953,1.01015598602211,0.992106027846259,"frontloaded"
"284","evm.model.Contig53.113.1",NA,11.3874019520713,11.5943566914566,11.4838807644681,11.6414056047537,1.01817400845745,0.995622585704204,"frontloaded"
"285","evm.model.Contig53.15","serine/threonine-protein kinase DCLK3-like",10.6725027764477,10.8478424206382,10.7441204604893,10.8608533147398,1.01642910270095,0.994525648479591,"frontloaded"
"286","evm.model.Contig53.238","uncharacterized",10.4405534316489,10.5489655305945,10.5459057005074,10.6406780148802,1.01038375021548,0.998617253226677,"frontloaded"
"287","evm.model.Contig53.245","rab-like protein 6",9.86149040218323,10.0925781448415,10.0232556148354,10.1959308846398,1.02343334863533,0.993936209731067,"frontloaded"
"288","evm.model.Contig53.266","serine/threonine-protein phosphatase 2A activator-like",10.2429812041393,10.4375380410679,10.3857931996957,10.4050751387474,1.01899416127504,0.983181854047026,"frontloaded"
"289","evm.model.Contig53.27","splicing factor 3B subunit 2-like",10.9671529011923,11.1895121658343,11.0275865413003,10.9907126868675,1.02027502184434,0.976850550920519,"frontloaded"
"290","evm.model.Contig53.28","39S ribosomal protein L11, mitochondrial-like",9.97610656439495,10.0852042977793,9.94244200160732,10.0217842687736,1.01093590296777,0.997076230011156,"frontloaded"
"291","evm.model.Contig549.8","WD repeat-containing protein 54-like",10.7584366751134,10.8349048034693,10.7842023950958,10.8507167975837,1.00710773606474,0.999066660676673,"frontloaded"
"292","evm.model.Contig551.30","putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase",10.0841538187948,10.1044008977962,10.1247924082162,10.1240819335495,1.00200781140046,0.997926180661473,"frontloaded"
"293","evm.model.Contig552.31.3",NA,10.5311836715251,10.6182328483904,10.5979539311655,10.6813773351352,1.00826584927017,0.999609034272035,"frontloaded"
"294","evm.model.Contig555.32","protein phosphatase 1 regulatory subunit 12A-like",9.60640150514942,9.87711530101501,9.89394555738861,10.0683870257597,1.02818056227615,0.989739711263206,"frontloaded"
"295","evm.model.Contig555.44","uncharacterized",11.8424686049664,12.2051385872612,11.9321088147255,12.1142647589024,1.03062452554383,0.985097876025987,"frontloaded"
"296","evm.model.Contig57.130","A disintegrin and metalloproteinase with thrombospondin motifs gon-1-like",9.96994009665509,10.1730235040994,10.1085461689936,10.120548182558,1.02036957147941,0.981200676213225,"frontloaded"
"297","evm.model.Contig57.133","cilia- and flagella-associated protein 221-like",11.4968717947643,11.6339902952686,11.6010521525122,11.6815201498831,1.01192659211585,0.995068491164752,"frontloaded"
"298","evm.model.Contig57.156",NA,9.79882122732988,9.96390129150598,9.82766925661404,9.99133807963782,1.0168469309059,0.999810147379962,"frontloaded"
"299","evm.model.Contig58.121",NA,10.3367994646323,10.4395909985461,10.3329228580244,10.3979984250207,1.00994423218381,0.996389556593025,"frontloaded"
"300","evm.model.Contig58.43.1",NA,9.48935821745141,10.0372249352605,9.91606702527185,10.0059776553717,1.05773485469244,0.953988763780052,"frontloaded"
"301","evm.model.Contig58.8",NA,9.69743283563195,9.94053876781403,9.98006473108074,10.0822894181496,1.02506910192652,0.985536376309911,"frontloaded"
"302","evm.model.Contig583.12","E3 ubiquitin-protein ligase CHIP-like",9.85531197276814,10.1200950993444,10.0473289815779,9.99534084952312,1.02686704665544,0.96879696313328,"frontloaded"
"303","evm.model.Contig6.186","cilia- and flagella-associated protein 70-like",11.3840779206033,11.4951119541135,11.5400777437414,11.4625724676688,1.00975344988717,0.983689451051667,"frontloaded"
"304","evm.model.Contig6.207",NA,10.7634911716885,10.8539430814613,10.7970166811484,10.8496438999441,1.00840358470407,0.996500064357024,"frontloaded"
"305","evm.model.Contig6.25",NA,11.0810230273514,11.1667491302374,11.1790628605353,11.249534924572,1.00773629859576,0.998578630610336,"frontloaded"
"306","evm.model.Contig621.57","U3 small nucleolar ribonucleoprotein protein MPP10-like",10.3216147654185,10.422062804242,10.4005596292878,10.4098085154005,1.009731814363,0.991242678385664,"frontloaded"
"307","evm.model.Contig622.42","uncharacterized",10.2377204277032,10.3309818799851,10.2614238634823,10.3536988484111,1.00910959162643,0.999883881463969,"frontloaded"
"308","evm.model.Contig624.16","stabilizer of axonemal microtubules 2-like",12.0121993055941,12.2104233753162,12.1681570660958,12.3405212834248,1.01650189650365,0.997701224410158,"frontloaded"
"309","evm.model.Contig625.14.1","leucine-rich repeat-containing protein 74B-like",10.5333150045584,10.6875204538073,10.6556275940774,10.7658123608417,1.01463978331439,0.995762772209164,"frontloaded"
"310","evm.model.Contig625.50","cell division control protein 42-like",10.0078807881413,10.2437929393972,10.0664002462542,10.1801326980394,1.02357263802896,0.988008263522726,"frontloaded"
"311","evm.model.Contig626.33",NA,9.77377338996773,10.0588406483015,10.0371411179571,10.2939253039489,1.02916655082533,0.996518394590985,"frontloaded"
"312","evm.model.Contig628.19.1",NA,11.3582336862986,11.5252570993288,11.4644446693453,11.6024845811474,1.0147050516518,0.997374257658684,"frontloaded"
"313","evm.model.Contig629.1",NA,10.0551497772456,10.1262318519177,10.1386607109151,10.1467082220386,1.00706922087157,0.993768575432959,"frontloaded"
"314","evm.model.Contig631.21",NA,9.74100723853354,9.8784406058754,9.94701919128672,9.83484863029647,1.0141087429643,0.974967630793254,"frontloaded"
"315","evm.model.Contig632.32_evm.model.Contig632.37","26S proteasome non-ATPase regulatory subunit 1-like",11.7794295494523,11.9433758943667,11.7503146220574,11.8074468956634,1.01391802075186,0.991068479304775,"frontloaded"
"316","evm.model.Contig638.19","purine nucleoside phosphorylase-like",10.9896212166959,11.2800981415648,11.0232363710784,11.2594524236426,1.02643193237886,0.995125821772508,"frontloaded"
"317","evm.model.Contig639.31",NA,10.5081308389662,10.8773379243543,10.7021773441495,10.8631439862763,1.03513537193685,0.980587252961106,"frontloaded"
"318","evm.model.Contig648.14","EF-hand domain-containing family member C2-like",12.1588917428832,12.3254457383406,12.2870573761803,12.4127568367854,1.01369812306741,0.996578971661825,"frontloaded"
"319","evm.model.Contig652.20","protein phosphatase 2C-like domain-containing protein 1",9.89553418203179,10.079827447686,9.99900696676382,10.1580564958468,1.0186238824771,0.997332332331879,"frontloaded"
"320","evm.model.Contig675.38","calpain-9-like",10.466462582236,10.6169289644861,10.6092716683544,10.6128843778952,1.01437604931636,0.986163390270969,"frontloaded"
"321","evm.model.Contig675.39","calpain-9-like",10.444443421915,10.5306739972784,10.4339621488723,10.5123956466766,1.00825611972607,0.99926706605664,"frontloaded"
"322","evm.model.Contig677.12",NA,10.1842789772016,10.2328925251478,10.2337923882834,10.2324703943368,1.00477339122927,0.995120720200734,"frontloaded"
"323","evm.model.Contig679.22","cullin-3-B-like",9.93481764538067,9.97019725426585,9.92435891176565,9.95558454830189,1.00356117345562,0.999586661600522,"frontloaded"
"324","evm.model.Contig679.23",NA,9.8610530006258,9.95074013489271,9.91623391635778,9.89857493373352,1.00909508693049,0.989222123338596,"frontloaded"
"325","evm.model.Contig680.25",NA,10.2740361878936,10.3692432727566,10.319095911703,10.3608144397344,1.00926676557507,0.994824045979244,"frontloaded"
"326","evm.model.Contig685.26","lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial-like",10.2523660911191,10.3742982998864,10.3818805948138,10.3746033558598,1.01189307986894,0.987553985816468,"frontloaded"
"327","evm.model.Contig688.2.3","thioredoxin domain-containing protein 3 homolog",11.3063569467615,11.6684991980861,11.4673956112879,11.6187058057376,1.0320299680109,0.981749415320781,"frontloaded"
"328","evm.model.Contig707.32",NA,9.84794124071967,9.89582837703044,9.76716901329542,9.80141249754912,1.00486265455289,0.998649889038302,"frontloaded"
"329","evm.model.Contig708.20","cytochrome P450 4A25-like",9.76955270021591,10.1773027130544,9.82993373705581,9.92246748198922,1.0417368149137,0.968971674358808,"frontloaded"
"330","evm.model.Contig709.18",NA,10.5347852282082,10.7087208263427,10.6593272118499,10.695678933938,1.01651059745089,0.987112503317246,"frontloaded"
"331","evm.model.Contig710.3","N-alpha-acetyltransferase 40-like",10.0376123541727,10.1092899811978,10.0675860697624,10.1148500545697,1.00714090408117,0.997571109450958,"frontloaded"
"332","evm.model.Contig710.31","glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial-like",9.94285637153375,10.1291901298207,10.1653363495573,10.079707300232,1.01874046564933,0.973335605832315,"frontloaded"
"333","evm.model.Contig722.12","leukotriene A-4 hydrolase-like",11.1005226957746,11.3052028811905,11.497394560872,11.4677766260769,1.01843878806661,0.979365628514125,"frontloaded"
